cell,dataset,detector,score,result_role,risk_event,mask_definition,aspect_ratio_source,eligible_instance_definition,ar_threshold,alpha,new_image_level_certified,new_target_coverage,new_threshold,new_image_ucb_calib,new_calib_images,new_calib_retained_instances,new_audit_realized_instance_coverage,new_audit_mean_image_risk,new_empirical_instance_risk_audit,new_empirical_instance_risk_cluster_ci_lo,new_empirical_instance_risk_cluster_ci_hi,old_instance_iid_certified_audit_only,old_target_coverage,old_threshold,old_instance_iid_cp_ucb_calib_audit_only,old_calib_images,old_calib_retained_instances,old_audit_realized_instance_coverage,old_empirical_instance_risk_audit,old_empirical_instance_risk_cluster_ci_lo,old_empirical_instance_risk_cluster_ci_hi,audit_instance_coverage_drop_old_minus_new,target_coverage_drop_old_minus_new,threshold_change_new_minus_old,ucb_change_image_minus_old_iid,effective_n_inflation_retained_instances_per_image,old_pass_new_fail,formal_guarantee,note
D,FAIR1M-v1.0,rotated_retinanet_psc,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-10.633514948814549,0.005361760558013019,1137,8451,1.0,0.003494089420163114,0.005621693121693121,0.004343277074064732,0.006946487436924052,True,1.0,-10.633514948814549,0.005188555503239576,1137,8451,1.0,0.005621693121693121,0.004290911647754824,0.007076666765880947,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-10.633514948814549,0.005361760558013019,1137,8451,1.0,0.003494089420163114,0.005621693121693121,0.004323330428855644,0.007135401108689705,True,1.0,-10.633514948814549,0.005188555503239576,1137,8451,1.0,0.005621693121693121,0.004247626397725489,0.007061507065133154,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-10.633514948814549,0.005361760558013019,1137,8451,1.0,0.003494089420163114,0.005621693121693121,0.004254644415455895,0.007103933124225227,True,1.0,-10.633514948814549,0.005188555503239576,1137,8451,1.0,0.005621693121693121,0.004318363597626357,0.0070385517038568796,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-0.9850534560818353,0.0052788825967248765,1137,8343,0.9998660056277636,0.0034143220221863947,0.005561511659072635,0.004203442733765338,0.007004693962059283,True,1.0,-0.9850534560818353,0.004990091777385651,1137,8343,0.9998660056277636,0.005561511659072635,0.004281051146789945,0.007086625275209138,0.0,0.0,0.0,0.0002887908193392255,7.337730870712401,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-0.9850534560818353,0.0052788825967248765,1137,8343,0.9998660056277636,0.0034143220221863947,0.005561511659072635,0.004185463742317977,0.007092005437160889,True,1.0,-0.9850534560818353,0.004990091777385651,1137,8343,0.9998660056277636,0.005561511659072635,0.004309263729123602,0.007089026631029677,0.0,0.0,0.0,0.0002887908193392255,7.337730870712401,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-0.9850534560818353,0.0052788825967248765,1137,8343,0.9998660056277636,0.0034143220221863947,0.005561511659072635,0.00419557966440846,0.007210711709551807,True,1.0,-0.9850534560818353,0.004990091777385651,1137,8343,0.9998660056277636,0.005561511659072635,0.004352282625642267,0.006971355191671976,0.0,0.0,0.0,0.0002887908193392255,7.337730870712401,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,0.026262838393449783,0.005361760558013019,1137,8451,0.9999338624338624,0.003494089420163114,0.005622064951385674,0.004290035925380675,0.007072874408891837,True,1.0,0.026262838393449783,0.005188555503239576,1137,8451,0.9999338624338624,0.005622064951385674,0.004278718562242759,0.007133583697550569,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,0.026262838393449783,0.005361760558013019,1137,8451,0.9999338624338624,0.003494089420163114,0.005622064951385674,0.004273688379087826,0.007085660184803624,True,1.0,0.026262838393449783,0.005188555503239576,1137,8451,0.9999338624338624,0.005622064951385674,0.004201467783982696,0.007026830598765911,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,0.026262838393449783,0.005361760558013019,1137,8451,0.9999338624338624,0.003494089420163114,0.005622064951385674,0.004288589673804747,0.0071647469586893575,True,1.0,0.026262838393449783,0.005188555503239576,1137,8451,0.9999338624338624,0.005622064951385674,0.004275843365995056,0.007078915991750138,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,negative_phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-2.7651774883270264,0.005361760558013019,1137,8451,1.0,0.003494089420163114,0.005621693121693121,0.004251204861915276,0.007055539995432612,True,1.0,-2.7651774883270264,0.005188555503239576,1137,8451,1.0,0.005621693121693121,0.0042047061225493594,0.007050860628647945,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,negative_phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-2.7651774883270264,0.005361760558013019,1137,8451,1.0,0.003494089420163114,0.005621693121693121,0.0042122579405404915,0.007113984156449148,True,1.0,-2.7651774883270264,0.005188555503239576,1137,8451,1.0,0.005621693121693121,0.004287656188189567,0.007113671003696896,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
D,FAIR1M-v1.0,rotated_retinanet_psc,negative_phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-2.7651774883270264,0.005361760558013019,1137,8451,1.0,0.003494089420163114,0.005621693121693121,0.004172918188019606,0.007069865023231653,True,1.0,-2.7651774883270264,0.005188555503239576,1137,8451,1.0,0.005621693121693121,0.0042108454119903,0.007049091396135006,0.0,0.0,0.0,0.00017320505477344279,7.432717678100264,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,0.05006508156657219,0.003077788814305927,5717,44233,0.9999901089988329,0.0016302695213809208,0.003827855313003828,0.0030701262392760584,0.004708823613535333,True,1.0,0.05006508156657219,0.003749746966697114,5717,44233,0.9999901089988329,0.003827855313003828,0.003081507734697912,0.004714204489794745,0.0,0.0,0.0,-0.0006719581523911868,7.73709987755816,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,0.05006508156657219,0.003077788814305927,5717,44233,0.9999901089988329,0.0016302695213809208,0.003827855313003828,0.0030656025637669612,0.004687499726520514,True,1.0,0.05006508156657219,0.003749746966697114,5717,44233,0.9999901089988329,0.003827855313003828,0.003052635981678472,0.004668771181310819,0.0,0.0,0.0,-0.0006719581523911868,7.73709987755816,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,0.05006508156657219,0.003077788814305927,5717,44233,0.9999901089988329,0.0016302695213809208,0.003827855313003828,0.003068068704231945,0.004772082739628647,True,1.0,0.05006508156657219,0.003749746966697114,5717,44233,0.9999901089988329,0.003827855313003828,0.0030441447215655147,0.004718038627009547,0.0,0.0,0.0,-0.0006719581523911868,7.73709987755816,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-6.550046148613593,0.003077788814305927,5717,44233,1.0,0.0016300229574952318,0.0038278174516824595,0.0030484589102988163,0.004727654139472208,True,1.0,-6.550046148613593,0.003749746966697114,5717,44233,1.0,0.0038278174516824595,0.0030350408156015985,0.004752434302360871,0.0,0.0,0.0,-0.0006719581523911868,7.73709987755816,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-6.550046148613593,0.003077788814305927,5717,44233,1.0,0.0016300229574952318,0.0038278174516824595,0.003089779119279345,0.00477141046911832,True,1.0,-6.550046148613593,0.003749746966697114,5717,44233,1.0,0.0038278174516824595,0.00305206139481932,0.004770066398684221,0.0,0.0,0.0,-0.0006719581523911868,7.73709987755816,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-6.550046148613593,0.003077788814305927,5717,44233,1.0,0.0016300229574952318,0.0038278174516824595,0.0030780865327737386,0.004761530203143586,True,1.0,-6.550046148613593,0.003749746966697114,5717,44233,1.0,0.0038278174516824595,0.0030853703040005973,0.004793064846531756,0.0,0.0,0.0,-0.0006719581523911868,7.73709987755816,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-0.9941889811785106,0.003077788814305927,5717,43827,0.999990012584144,0.0016221417144370524,0.0036853932584269664,0.0029565306980173698,0.004575755047713892,True,1.0,-0.9941889811785106,0.0036884240881283567,5717,43827,0.999990012584144,0.0036853932584269664,0.002951852491130499,0.0044759588676164955,0.0,0.0,0.0,-0.0006106352738224296,7.666083610285114,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-0.9941889811785106,0.003077788814305927,5717,43827,0.999990012584144,0.0016221417144370524,0.0036853932584269664,0.002984020824956943,0.004568469674107599,True,1.0,-0.9941889811785106,0.0036884240881283567,5717,43827,0.999990012584144,0.0036853932584269664,0.0029410270442501414,0.004538186293039376,0.0,0.0,0.0,-0.0006106352738224296,7.666083610285114,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-0.9941889811785106,0.003077788814305927,5717,43827,0.999990012584144,0.0016221417144370524,0.0036853932584269664,0.002944329842038798,0.004606305539315503,True,1.0,-0.9941889811785106,0.0036884240881283567,5717,43827,0.999990012584144,0.0036853932584269664,0.002961290521573637,0.004548403508166819,0.0,0.0,0.0,-0.0006106352738224296,7.666083610285114,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,0.039655283093452454,0.003077788814305815,5717,44232,0.9999901089988329,0.0016300229574952318,0.003827855313003828,0.0030921559337248362,0.004694571020135027,True,1.0,0.039655283093452454,0.003749831725011223,5717,44232,0.9999901089988329,0.003827855313003828,0.0030541871767298277,0.0047307357276225835,0.0,0.0,0.0,-0.0006720429107054077,7.7369249606436945,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,0.039655283093452454,0.003077788814305815,5717,44232,0.9999901089988329,0.0016300229574952318,0.003827855313003828,0.0030691723455268825,0.004719411134113321,True,1.0,0.039655283093452454,0.003749831725011223,5717,44232,0.9999901089988329,0.003827855313003828,0.003071137676840855,0.004657889709464081,0.0,0.0,0.0,-0.0006720429107054077,7.7369249606436945,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,0.039655283093452454,0.003077788814305815,5717,44232,0.9999901089988329,0.0016300229574952318,0.003827855313003828,0.003096785170104009,0.004731979513480207,True,1.0,0.039655283093452454,0.003749831725011223,5717,44232,0.9999901089988329,0.003827855313003828,0.0030816726384024756,0.004772596184176137,0.0,0.0,0.0,-0.0006720429107054077,7.7369249606436945,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,negative_phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-2.74648380279541,0.003077788814305927,5717,44232,0.9999703269964986,0.0016303420401708295,0.00382793103789355,0.0030934804156080658,0.004811749300370674,True,1.0,-2.74648380279541,0.003749831725011223,5717,44232,0.9999703269964986,0.00382793103789355,0.003083076795910812,0.004742636791211776,0.0,0.0,0.0,-0.0006720429107052958,7.7369249606436945,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,negative_phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-2.74648380279541,0.003077788814305927,5717,44232,0.9999703269964986,0.0016303420401708295,0.00382793103789355,0.0030652176069026708,0.004690575186012905,True,1.0,-2.74648380279541,0.003749831725011223,5717,44232,0.9999703269964986,0.00382793103789355,0.003090607455964552,0.004695191081104341,0.0,0.0,0.0,-0.0006720429107052958,7.7369249606436945,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
E,SODA-A,rotated_retinanet_psc,negative_phase_mod,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-2.74648380279541,0.003077788814305927,5717,44232,0.9999703269964986,0.0016303420401708295,0.00382793103789355,0.0030944142097637435,0.004788864991846797,True,1.0,-2.74648380279541,0.003749831725011223,5717,44232,0.9999703269964986,0.00382793103789355,0.003098302399988999,0.004794068621306263,0.0,0.0,0.0,-0.0006720429107052958,7.7369249606436945,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,0.050015728920698166,0.003008442787339417,5717,52883,0.9999834608228241,0.0022328218086594956,0.0058053472044193415,0.00482058843065677,0.007091902674935798,True,1.0,0.050015728920698166,0.0054671944667488625,5717,52883,0.9999834608228241,0.0058053472044193415,0.0047233185514547315,0.0070366188260992096,0.0,0.0,0.0,-0.0024587516794094457,9.250131187685849,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,0.050015728920698166,0.003008442787339417,5717,52883,0.9999834608228241,0.0022328218086594956,0.0058053472044193415,0.00472092986726686,0.0070071805791510795,True,1.0,0.050015728920698166,0.0054671944667488625,5717,52883,0.9999834608228241,0.0058053472044193415,0.004748756904583238,0.007093082856117482,0.0,0.0,0.0,-0.0024587516794094457,9.250131187685849,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,detection_score,PRIMARY,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,0.050015728920698166,0.003008442787339417,5717,52883,0.9999834608228241,0.0022328218086594956,0.0058053472044193415,0.004738568914911577,0.007276258718935427,True,1.0,0.050015728920698166,0.0054671944667488625,5717,52883,0.9999834608228241,0.0058053472044193415,0.004642774563846498,0.007155330490925234,0.0,0.0,0.0,-0.0024587516794094457,9.250131187685849,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-15.121714289397614,0.003008442787339417,5717,52883,0.999991730411412,0.0022154637111069875,0.005797029539214713,0.004631065839013978,0.007134151255951283,True,1.0,-15.121714289397614,0.0054671944667488625,5717,52883,0.999991730411412,0.005797029539214713,0.0047742149941295215,0.007094858997780668,0.0,0.0,0.0,-0.0024587516794094457,9.250131187685849,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-15.121714289397614,0.003008442787339417,5717,52883,0.999991730411412,0.0022154637111069875,0.005797029539214713,0.004680875032136615,0.00705135212465501,True,1.0,-15.121714289397614,0.0054671944667488625,5717,52883,0.999991730411412,0.005797029539214713,0.0047767820555584565,0.007094909797866363,0.0,0.0,0.0,-0.0024587516794094457,9.250131187685849,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,geometry_score_upper_bound,APPENDIX_GT_FIT_UPPER_BOUND,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-15.121714289397614,0.003008442787339417,5717,52883,0.999991730411412,0.0022154637111069875,0.005797029539214713,0.004741578826488693,0.007097067398779957,True,1.0,-15.121714289397614,0.0054671944667488625,5717,52883,0.999991730411412,0.005797029539214713,0.004669499710678945,0.007005404481712446,0.0,0.0,0.0,-0.0024587516794094457,9.250131187685849,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.03,True,1.0,-0.9658582572494586,0.0028542380950644097,5717,52489,0.9999749735136353,0.0022162309077705714,0.005639442729623759,0.004617550824213489,0.006904620087089867,True,1.0,-0.9658582572494586,0.005429047102742417,5717,52489,0.9999749735136353,0.005639442729623759,0.004621853535617487,0.0068547817435529925,0.0,0.0,0.0,-0.0025748090076780075,9.181213923386391,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.05,True,1.0,-0.9658582572494586,0.0028542380950644097,5717,52489,0.9999749735136353,0.0022162309077705714,0.005639442729623759,0.004598405190357331,0.006918113350866684,True,1.0,-0.9658582572494586,0.005429047102742417,5717,52489,0.9999749735136353,0.005639442729623759,0.004617499727717179,0.006759600011108039,0.0,0.0,0.0,-0.0025748090076780075,9.181213923386391,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
F,SODA-A,oriented_rcnn,tta_neg_circular_var,PREREGISTERED_SCORE_MENU,geometry_normalized_severe,matched_gt_ar_ge_2.1_exclude_pred_or_gt_near_square,matched_GT_box,one_to_one_class_matched_prediction_IoU_ge_0.5_with_GT_ar_ge_2.1,2.1,0.1,True,1.0,-0.9658582572494586,0.0028542380950644097,5717,52489,0.9999749735136353,0.0022162309077705714,0.005639442729623759,0.004624262039313325,0.006761933749078205,True,1.0,-0.9658582572494586,0.005429047102742417,5717,52489,0.9999749735136353,0.005639442729623759,0.004576359795224102,0.006775570349863769,0.0,0.0,0.0,-0.0025748090076780075,9.181213923386391,False,new_image_level_only,old instance-i.i.d. exact-binomial is a labelled invalid-independence counterfactual only
