anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,angleA,angleB,cannotA,cannotB,annotatorA_id_sha256,annotatorB_id_sha256,pair_status,human_usable
c1a38df9bd6cfb00,DIOR-R,20307,1,airplane,medium,1.381188,ar<1.6,False,airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
f61c30c602c2ef1e,DIOR-R,19486,4,tenniscourt,small,1.529412,ar<1.6,False,tenniscourt|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
f41f4761a7f62a5f,DIOR-R,17803,0,trainstation,large,1.293413,ar<1.6,False,trainstation|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
ec91c9a1a5a35850,DIOR-R,23042,3,basketballcourt,large,1.252978,ar<1.6,False,basketballcourt|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
0172f45b55512cec,DIOR-R,17331,14,vehicle,small,2.333333,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c83cb736f71b4123,DIOR-R,11787,10,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
6debc5abc56e8aeb,DIOR-R,20545,4,baseballfield,small,1.272727,ar<1.6,False,baseballfield|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
9c1f3a7ac31ecf3c,DIOR-R,18927,1,storagetank,medium,1.085714,ar<1.6,False,storagetank|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
b2fc0da15109dd5b,DIOR-R,16012,17,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
eafde83baeb02368,DIOR-R,17518,9,ship,medium,2.904762,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7ac9c5814a20f8fd,DIOR-R,21873,61,ship,small,4.5,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
139ce531458c8075,DIOR-R,13747,4,vehicle,small,3.437995,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
97fe97336ae93591,DIOR-R,15382,20,ship,small,3.0,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9d041ceacbf178b1,DIOR-R,23418,2,stadium,small,1.4,ar<1.6,False,stadium|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
5d5f74c1fcfdb63e,DIOR-R,23446,33,storagetank,small,1.086957,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
18c30694b5d32a60,DIOR-R,20191,6,vehicle,medium,2.553463,ar>=2.1,True,vehicle|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
f61b4b52cd6acaf3,DIOR-R,14868,37,ship,small,2.600639,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0898406f9791d54f,DIOR-R,21068,123,ship,small,2.175676,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
075026de07e8fce5,DIOR-R,12407,21,vehicle,small,2.428571,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c79c57614de8a778,DIOR-R,13059,153,ship,small,3.2,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d0a8ce241eb23b75,DIOR-R,20958,29,storagetank,small,1.533333,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
3f1c8f3343e07421,DIOR-R,12111,17,airplane,medium,1.297297,ar<1.6,False,airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
665a00b3728188ec,DIOR-R,22676,14,stadium,medium,1.716924,1.6<=ar<2.1,False,stadium|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1f45c229950a0bcd,DIOR-R,13415,3,vehicle,medium,2.511628,ar>=2.1,True,vehicle|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
8416fa4951187d63,DIOR-R,15373,79,ship,small,3.063533,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
694006839393c911,DIOR-R,15670,80,storagetank,medium,1.057143,ar<1.6,False,storagetank|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
be55320ecb7f1414,DIOR-R,20903,166,harbor,large,6.031292,ar>=2.1,True,harbor|large|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
865b9f1cf3c1fb11,DIOR-R,22630,34,ship,small,2.316418,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a69d99b33a7bb42e,DIOR-R,19423,56,storagetank,small,1.05,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
0bd16e07b145d62d,DIOR-R,16961,18,storagetank,small,1.032258,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
b93ecee2d129c9e7,DIOR-R,22354,72,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
2826262db34abf4e,DIOR-R,17212,10,harbor,medium,1.173616,ar<1.6,False,harbor|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
45ae7bf39c2a86c3,DIOR-R,13732,17,vehicle,small,3.204819,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
de90cb4b4416059a,DIOR-R,20145,0,windmill,small,1.483254,ar<1.6,False,windmill|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
4564694fafae907a,DIOR-R,20794,26,ship,small,2.612613,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9d78fe0698feaf3c,DIOR-R,19681,8,storagetank,small,1.066667,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
d5417c111e0baf94,DIOR-R,23207,11,groundtrackfield,medium,3.414634,ar>=2.1,True,groundtrackfield|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
aa96aea35127eb86,DIOR-R,20011,8,storagetank,medium,1.22,ar<1.6,False,storagetank|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
384a16ef4cc8598b,DIOR-R,13459,32,ship,small,3.058824,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1bf396ab726c1694,DIOR-R,20406,13,ship,small,2.298246,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
807b99eb9be9279b,DIOR-R,19476,2,Expressway-Service-area,medium,1.537676,ar<1.6,False,Expressway-Service-area|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
53dfb5ae40d4b46a,DIOR-R,18999,99,storagetank,small,1.076923,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
2248426dbd1d000b,DIOR-R,17425,5,stadium,medium,1.352941,ar<1.6,False,stadium|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
9de98133bdd152bb,DIOR-R,13430,25,ship,medium,3.3125,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0f80c3f1e239f756,DIOR-R,17666,68,ship,small,2.818182,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a3559cc1ddd6b3bf,DIOR-R,16204,0,Expressway-toll-station,large,1.657955,1.6<=ar<2.1,False,Expressway-toll-station|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
362e824a6039344c,DIOR-R,12587,1,tenniscourt,small,2.285714,ar>=2.1,True,tenniscourt|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
7ea90bf551a972f0,DIOR-R,13952,4,tenniscourt,medium,2.145602,ar>=2.1,True,tenniscourt|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
074dc90f2f6bff42,DIOR-R,21465,1,groundtrackfield,small,1.536797,ar<1.6,False,groundtrackfield|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
de506eb01b0bcfb9,DIOR-R,18733,0,groundtrackfield,small,2.22237,ar>=2.1,True,groundtrackfield|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2abcdc17b44d3ea4,DIOR-R,14530,16,ship,medium,2.85,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
736d7373ee6c08e5,DIOR-R,15656,72,vehicle,small,2.573529,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
22df441a1592a226,DIOR-R,21673,1,ship,medium,3.26595,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
f9e9eaf13f6b1a9f,DIOR-R,16467,27,storagetank,small,1.111111,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
af9975e61f3b6772,DIOR-R,21975,10,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
b5741199a09a4508,DIOR-R,22357,1,tenniscourt,large,2.069444,1.6<=ar<2.1,False,tenniscourt|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
288f51ddbddbf5a7,DIOR-R,21380,7,stadium,large,1.263889,ar<1.6,False,stadium|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
5e8df7a369503313,DIOR-R,19960,124,ship,small,3.352112,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
31659deca6824bb9,DIOR-R,18454,28,storagetank,small,1.074074,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
044b80d92c00c620,DIOR-R,13051,108,ship,small,2.916667,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3509a50ee2248505,DIOR-R,15510,2,bridge,medium,1.836022,1.6<=ar<2.1,False,bridge|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
ce4dfa0e671eb686,DIOR-R,17983,11,vehicle,small,1.625,1.6<=ar<2.1,False,vehicle|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
53ddbd752ea652d6,DIOR-R,12335,2,windmill,medium,1.94,1.6<=ar<2.1,False,windmill|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3f0d8ddb0761b3fa,DIOR-R,14181,7,vehicle,small,2.345238,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1b50557193c77b13,DIOR-R,18735,3,groundtrackfield,large,1.382353,ar<1.6,False,groundtrackfield|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
643528ecb8f50cd6,DIOR-R,12588,103,ship,small,2.5,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fbe650b1bdf5daa4,DIOR-R,21867,6,vehicle,small,2.475248,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0f5e4239d2b87646,DIOR-R,14906,3,ship,medium,2.571429,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0c4014909d9da55a,DIOR-R,19347,4,tenniscourt,medium,1.64094,1.6<=ar<2.1,False,tenniscourt|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
b7fd776a0400be67,DIOR-R,18666,0,groundtrackfield,large,1.847316,1.6<=ar<2.1,False,groundtrackfield|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6cbbbac6eb1e3d31,DIOR-R,16105,43,baseballfield,medium,1.641026,1.6<=ar<2.1,False,baseballfield|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0a7fe4f3b1bc58d5,DIOR-R,14829,182,ship,small,3.666667,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0ac00a0047c542be,DIOR-R,15663,1,Expressway-Service-area,large,2.018225,1.6<=ar<2.1,False,Expressway-Service-area|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e2e814745318a24a,DIOR-R,22567,18,vehicle,small,2.697369,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
013c2439b0ccac33,DIOR-R,22027,10,airplane,medium,1.327157,ar<1.6,False,airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
b140426eb534bc5f,DIOR-R,12857,149,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
2c8e4d0f52c26da4,DIOR-R,21215,3,storagetank,small,1.043478,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
91c7635cb943270c,DIOR-R,16406,36,ship,small,2.666667,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3a2c94dd41998825,DIOR-R,14343,1,overpass,large,1.519231,ar<1.6,False,overpass|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
f63fee758578539b,DIOR-R,12785,227,ship,small,3.461538,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
860667d1353a67a9,DIOR-R,19701,22,vehicle,small,2.44186,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
07162e17e6c3507f,DIOR-R,18126,40,storagetank,small,1.157895,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
964285d30196c488,DIOR-R,18280,2,vehicle,medium,2.128205,ar>=2.1,True,vehicle|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
32b09df9c751109c,DIOR-R,23001,79,ship,small,2.634615,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
25753a73e8c52d3b,DIOR-R,13283,0,ship,small,3.4,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
4ac5a835b572abd4,DIOR-R,18180,0,storagetank,medium,1.0,ar<1.6,False,storagetank|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
a5fd4afe2b9b424d,DIOR-R,20444,43,ship,small,2.473684,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6daa91d4860a292c,DIOR-R,16760,3,ship,small,4.925288,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
63c2a1f82a041ee0,DIOR-R,21880,4,ship,small,2.669811,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fee8da0ae306116b,DIOR-R,18658,45,ship,medium,4.094922,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
8f9579cf2f7c3272,DIOR-R,14260,117,ship,small,3.093248,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0ed23620b95ee950,DIOR-R,15152,10,storagetank,small,1.095238,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
b7f8c5c777e76a00,DIOR-R,21763,18,harbor,small,5.482651,ar>=2.1,True,harbor|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
43ff74693d6f96b4,DIOR-R,15404,63,ship,small,2.689038,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
faee15f319b5a442,DIOR-R,16941,55,vehicle,small,2.555556,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
1f999519f4561370,DIOR-R,21992,10,tenniscourt,medium,2.159133,ar>=2.1,True,tenniscourt|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
427e51a48409a2ef,DIOR-R,17033,0,golffield,large,2.20202,ar>=2.1,True,golffield|large|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a7f804eb2d2b50fa,DIOR-R,17888,19,airplane,medium,1.020833,ar<1.6,False,airplane|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
d1e3423e7b1a62be,DIOR-R,22774,11,golffield,medium,1.5,ar<1.6,False,golffield|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
d86f87aaf790b25f,DIOR-R,23300,2,overpass,large,4.078014,ar>=2.1,True,overpass|large|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
9006bb10fade0147,DIOR-R,20238,10,ship,small,2.692308,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
50150a020723ddfe,DIOR-R,17360,0,dam,medium,5.007322,ar>=2.1,True,dam|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
91760b4ad5c3be9e,DIOR-R,20444,4,ship,medium,2.875899,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0c8314ed249fe29b,DIOR-R,15291,7,vehicle,small,4.272728,ar>=2.1,True,vehicle|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
84fa0bef61b42a66,DIOR-R,18697,1,airport,medium,9.108214,ar>=2.1,True,airport|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
64becf2aa5764ac2,DIOR-R,18382,14,ship,medium,2.837687,ar>=2.1,True,ship|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
f328707585b6ed60,DIOR-R,18243,1,tenniscourt,medium,2.147201,ar>=2.1,True,tenniscourt|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c89db780045b7d46,DIOR-R,12233,24,storagetank,medium,2.130435,ar>=2.1,True,storagetank|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
050b298706ddbe1a,DIOR-R,21225,5,tenniscourt,medium,2.131579,ar>=2.1,True,tenniscourt|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
30c9fbd4d800189e,DIOR-R,16740,10,storagetank,small,1.473684,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
429cbeb9396f43c2,DIOR-R,22013,1,airplane,medium,1.806452,1.6<=ar<2.1,False,airplane|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
c3e9e3eb38c8405d,DIOR-R,22777,15,storagetank,small,1.083333,ar<1.6,False,storagetank|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
c0a8d349923c2e56,DIOR-R,20275,0,windmill,large,1.779221,1.6<=ar<2.1,False,windmill|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5a3edcb6cc00fdea,DIOR-R,20881,27,storagetank,medium,1.0,ar<1.6,False,storagetank|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
17e2992a05f375c3,DIOR-R,23265,35,vehicle,small,1.8,1.6<=ar<2.1,False,vehicle|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
bb54e96164aa272d,DIOR-R,22978,7,bridge,small,1.647059,1.6<=ar<2.1,False,bridge|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
d4aa25fb7773f6f9,DIOR-R,16456,249,ship,small,2.5,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
29f3da55a75e96e9,DIOR-R,12055,4,vehicle,medium,2.347826,ar>=2.1,True,vehicle|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
30989111f5664f9b,DIOR-R,16652,3,overpass,small,6.0,ar>=2.1,True,overpass|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
cd2f0dd8e8c99bdb,DIOR-R,19601,28,ship,small,2.520618,ar>=2.1,True,ship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
54fd050f6ffc2395,FAIR1M-v1.0,9522__1024__976___0,11,Dry Cargo Ship,large,2.056035,1.6<=ar<2.1,False,Dry Cargo Ship|large|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
5069a0a031ebaee2,FAIR1M-v1.0,9254__1024__0___0,1,Intersection,medium,1.136964,ar<1.6,False,Intersection|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
472866c9f3eb4a8b,FAIR1M-v1.0,3010__1024__0___0,43,Small Car,small,2.0,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6c81d93188a08bdb,FAIR1M-v1.0,3312__1024__0___0,282,Motorboat,small,1.5,ar<1.6,False,Motorboat|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
4ac81bc43e947bb9,FAIR1M-v1.0,13342__1024__0___0,1,Intersection,medium,1.608877,1.6<=ar<2.1,False,Intersection|medium|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
37f8cd9bb1920132,FAIR1M-v1.0,556__1024__0___0,11,Small Car,small,1.888889,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
b572312640da1b77,FAIR1M-v1.0,3715__1024__0___0,7,Football Field,medium,2.342428,ar>=2.1,True,Football Field|medium|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
2614083b95018c70,FAIR1M-v1.0,1863__1024__0___0,251,Cargo Truck,small,1.524229,ar<1.6,False,Cargo Truck|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
8051a5491c68bacc,FAIR1M-v1.0,13703__1024__0___0,292,Dump Truck,small,2.129412,ar>=2.1,True,Dump Truck|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
ce742a7d89faf3d8,FAIR1M-v1.0,15565__1024__0___0,0,Tugboat,small,1.714286,1.6<=ar<2.1,False,Tugboat|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6c2d7e5fe97e3805,FAIR1M-v1.0,5806__1024__0___0,58,Warship,small,5.686275,ar>=2.1,True,Warship|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
6df46b3c38ae2c19,FAIR1M-v1.0,14953__1024__0___0,308,Small Car,small,1.5,ar<1.6,False,Small Car|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
41b62e504e8a3961,FAIR1M-v1.0,3389__1024__0___0,180,Small Car,small,1.555422,ar<1.6,False,Small Car|small|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
ced35c8c2661ae2a,FAIR1M-v1.0,12701__1024__0___0,6,A321,medium,1.293376,ar<1.6,False,A321|medium|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
6067370ed7f26d67,FAIR1M-v1.0,14521__1024__0___0,110,Van,small,3.142857,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
882736286d5514b8,FAIR1M-v1.0,14923__1024__0___0,80,Van,small,1.81982,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
b1246b0cc56b758f,FAIR1M-v1.0,2304__1024__0___0,0,Intersection,large,1.056825,ar<1.6,False,Intersection|large|ar<1.6,,,0,0,,,PENDING_HUMAN_LABELS,False
e9e8c814b3ebf496,FAIR1M-v1.0,15915__1024__0___0,92,Small Car,small,2.742647,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a8c0495724a23eb8,FAIR1M-v1.0,5477__1024__0___0,53,Van,small,1.666667,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
abcf432f121fc278,FAIR1M-v1.0,1845__1024__0___0,87,Small Car,small,2.48,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
850c4b9e8579b256,FAIR1M-v1.0,5857__1024__0___0,99,Small Car,small,3.699454,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
e5071f1f8e6ae14d,FAIR1M-v1.0,1663__1024__0___476,87,Engineering Ship,small,2.068441,1.6<=ar<2.1,False,Engineering Ship|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
fec805ff100621b8,FAIR1M-v1.0,3803__1024__0___0,357,Motorboat,small,2.960894,ar>=2.1,True,Motorboat|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
120aec1c4c91812e,FAIR1M-v1.0,15493__1024__0___0,9,Small Car,small,1.962025,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
0c38f4777b43ea8b,FAIR1M-v1.0,3994__1024__0___0,1,Intersection,large,3.124962,ar>=2.1,True,Intersection|large|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
84149baf0b692659,FAIR1M-v1.0,1562__1024__0___0,37,Small Car,small,2.25,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
751a55018748c305,FAIR1M-v1.0,8283__1024__0___0,29,Small Car,small,1.888889,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
197947d59206eef1,FAIR1M-v1.0,5242__1024__0___0,103,Van,small,2.0,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
65a22b6403286ca1,FAIR1M-v1.0,14575__1024__0___0,45,Small Car,small,3.377049,ar>=2.1,True,Small Car|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
f56d8df10cc7eaf7,FAIR1M-v1.0,7748__1024__0___0,19,Van,small,3.375,ar>=2.1,True,Van|small|ar>=2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
3579202ecfa3ba24,FAIR1M-v1.0,870__1024__0___0,42,Small Car,small,1.642857,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a1b9387304eccace,FAIR1M-v1.0,3955__1024__0___0,6,Small Car,small,1.958763,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
a6c0cf2286a0ba87,FAIR1M-v1.0,10647__1024__0___0,274,other-vehicle,small,1.704546,1.6<=ar<2.1,False,other-vehicle|small|1.6<=ar<2.1,,,0,0,,,PENDING_HUMAN_LABELS,False
