dataset,replicate,sha256
DIOR-R,3658,9d6ef68b9b3b77ab90cc826a01feac0741122c6e948cb4e9f4d1ea5a03d8a76f
DIOR-R,3659,7a9dcbc7d303504e5f69eeb65fa002fe1ce0917bb17d71d05b6fe83406fd1318
DIOR-R,3660,d76e0d1f829e8916f8dd87e82332f188ec1a147901f32e961e5d7c6fb170b8b9
DIOR-R,3661,5af30363c1d4efc2ec5fef261aade00891a897297670bd2ae8844feaac3fe3da
DIOR-R,3662,e9ce96ae34a0ff0555ba7c31bd548bd9bdf56745a1d116ceac75ac3a5fb68e1a
DIOR-R,3663,d5d8a9a42fc2cbf661dc93d228219533fa1586a35b892bfbf7e7518ef0988966
DIOR-R,3664,98988e8c3aa12912b9a8cc80147c81829f959c2e060b71a69192e76aafcbc953
DIOR-R,3665,664d80e716eef2a79375cb6df2e74cb9e06df34aee25b7c3dde0eb380443614a
DIOR-R,3666,046935c4a7f4c0b2e8206f5cf95a3a988f6ac5050aeb57c698aed9cf27ea76c2
DIOR-R,3667,926386a529e1f1cc18b9a39657007b0128d27d269f1dd98fdaf838876d047445
DIOR-R,3668,4c64e52b1f42609d2692da70723b4388e693ca7b5721540c5cac0b1e94d2074f
DIOR-R,3669,ebe63f3d2c20cec1731b2a2e93ff6db04e4909a491a06351f353f9f7fe370acd
DIOR-R,3670,c334f89ae47fd1f62e3b26ce229d23e648e2a84116c690018c946383ec039144
DIOR-R,3671,9f86e609c20d8c78737b176b6f00fb227296330e960760dee19ad83667e721dd
DIOR-R,3672,ffd17f190c3affe03c322de32222d3ba874b00eabef4fcea6b85717cc4dc39f1
DIOR-R,3673,ccb3af37214572ca9b8184b7b33e6e15b05b4aca00acccb4f262ec50d0106ca5
DIOR-R,3674,b787f752418f6b53f9dd321c3696762b51615ac9e98064a085161513e3270bcf
DIOR-R,3675,1cce95729da46875641323d97e725c7ea8263fcf9c90c472229cbd0e0ffe01f9
DIOR-R,3676,c134113e2e8336ac784dd85a4cf84f2babe5130b4558e96aad048c6d32fe97c5
DIOR-R,3677,e3b4e738b4f2199b0dd9c1716c3cfbabf41647880a059af21c8d4b8ab4e96157
DIOR-R,3678,7402688836f3f813cf5c44af30b9555e944dcc741a5fc687161d62e677ec54b2
DIOR-R,3679,7e4c0ee434956afb291c09738393f2add85d2dac89b6e79be53feeaa40964699
DIOR-R,3680,b7dc078dbfb44c9ed39d03689a4231f5524318f25bf447320c329139880c8469
DIOR-R,3681,f8fd5d0967f7a3506c17737743e264810697defc2688ac286e8be7849034fbdf
DIOR-R,3682,2b1a5bbd21c6286e957d3fd75269dac26040bf96bb2caeae65165d01d09041fa
DIOR-R,3683,3a16ab9f97843e78a383b7a67f740a2b79f9638345ae955e5af80689da28bfcf
DIOR-R,3684,2d237f737ebc0d403db7e95d7bdde61f256e5cfa84cc6cdf73e7fb92beaf4289
DIOR-R,3685,54f384c69aa35789feb1490da25358e5d9750cd087c3515050ef2b05ab8a27f9
DIOR-R,3686,20661b9ba32f4f9fae060a3d8f5bda41ef82284a679942874e90f435cabe6dec
DIOR-R,3687,ee8791e1efb0c354a35e0e4a0195dd10259372d08b86ab211ac18da9a8755c93
DIOR-R,3688,3f15880fac1734e1fcbbf985d2de7fb4688bd6c62add26f53f088e54aadda33b
DIOR-R,3689,624372ecd210746d0415717480a80abc7d2a2949ed5b00d0647f287ab2e519f9
DIOR-R,3690,80a293faf2b5a0eca2a7bc1c260c96252c57deaa57ed45cb1eb61f3a1eb6c870
DIOR-R,3691,8f2d59efc43ecc546f6a4eb428cc877aa92b64a12724560afe5e6f21ef663786
DIOR-R,3692,8214a7be12b64d280234decf396478051e2601914945acc1f5b759c5ae504e25
DIOR-R,3693,248bced0dc251c39d2b5124409e4b63b614bc272b2fcadaf49842807890e2beb
DIOR-R,3694,c4bb891a811adf95bbf085f20dba73fb0aa529275893e0b20203a30ef6cd7a6d
DIOR-R,3695,12d06eef7037f072aa9c296badd91e96bb91e4e00e4cea0212a163288b6d2159
DIOR-R,3696,de804eb97ea97224db645b23399a2ca6d892ca1956984e10e29c7698c0b7bc79
DIOR-R,3697,0f5b6ab7f0bb403c1539323615c435db3f07b8636d2e5121204dd1cc63d7c93d
DIOR-R,3698,c27b64128eb44d96a8ca8084d6d86faebd3660b37039b6716717e39a78533afb
DIOR-R,3699,4eb7bebba3083dcc90f4871b44026637bdfc3644bce5e4772fc79bc94a59689c
DIOR-R,3700,925e757abcfeddddff043f884d3ff5fc8faacee721015a2d23412422bd280407
DIOR-R,3701,d6b46fdeb5b41ecd9ba45f8e9852f53a5a57d63f26979de67bf1b02ecb9f57c2
DIOR-R,3702,f2543572e79a02b2a30ef0e4288ed2b686c2316058762f7439995ee8750b7da3
DIOR-R,3703,d13ebaf47e7c4ba5481e9e8d77a15c9e781376d54ababab73d65e40314849beb
DIOR-R,3704,79e853291ef18c1ab0e3ca98eac8eefbbd8d23334983dbd8069f795a02f38b55
DIOR-R,3705,1a9601be08cc0adb1369829ecb66e90186bbcebba6e0fa9a64f61ec69ca5f2e2
DIOR-R,3706,1327a129d06d96efcfb09a4685d15f3c6f12acfada383c07da0c01b016bf7921
DIOR-R,3707,2417f7f5f779c33a78613d8a2738e4aed92eadb8c567d28ae670940441d3077d
DIOR-R,3708,64a19a7346b2c514f6f6b80240a4e150b5c520df89528142d1baa14c3af31e83
DIOR-R,3709,d6fe7166bf420c1f2a57e9dd518b33cfd3cedc9502ce3baf91233b4183ac3304
DIOR-R,3710,2ca748821c1958292bae394940b7f76e51f1a9dea473c4a2cb42952945fd0b7b
DIOR-R,3711,1effc4550930f1a25ead7bbe816c5d424d14f1febb0678f013dcb8b2dbcee46b
DIOR-R,3712,f255713d471922f9524526482fed3c10fc3003d61b57cdd2ab26b7803d9f8d1d
DIOR-R,3713,67bd6203ba09d6b5c17208eb6c2e46ee2ee3cbe3632d2130f29b495608493cdc
DIOR-R,3714,b3aa2a4d3c3a5220bb4caec81c22af994e50ef5328895651b3afbea8ebd1db30
DIOR-R,3715,9f7659e7db57d0155bda472a24f6201d158d4482aaf5268bf8219df6f9e9b9a7
DIOR-R,3716,2f3fa5d13020d5bf1ee134868f0bc2c997babba15a9f84e0fc1c770aac124d0a
DIOR-R,3717,2a22e1f732141d2e9244c02c8951778fb4b20f36efc125dd4a48cc51afe05145
DIOR-R,3718,8bb460cea5980b51dd75c5fe0851a01c1a3654be9430b1c6e91c078d36324b23
DIOR-R,3719,6c675a617bab64b8444cedc9947d2fb4a558b0cecce38665a9fa89888efac244
DIOR-R,3720,3ebbe8b106ff9a553eda07969d4cd8e83e733803dbe44abd385c9e743707f5ea
DIOR-R,3721,aecfb6dd5089b89cbe03ef69682c359690a1c20c2f34d248cf89bb46bd4cc923
DIOR-R,3722,41f098dfd59027b486798327a024b28c0ebe306d713479387e0c0d81fc1d2a2e
DIOR-R,3723,e8ded927b55cca8daabf7acea29f45c0316c7a977aa7e678b4543a3ce4c50023
DIOR-R,3724,22a0000955d86406bb9ff911bc2471f8ab8b3ecfd65bb6f5fae3eacd321aad99
DIOR-R,3725,c8a0e904c44b05b1e290467f792d6108c7f3fab765ffb56224425cb1b18eec4f
DIOR-R,3726,ebc8b06faf2c5e5f3175948b05cd31785cca66ee0eeffc14b7bad0629e7eb05a
DIOR-R,3727,82f576ff647ae4b75d1e18b8e814908a3343caa06dbe22523c405ddfc1ef102e
DIOR-R,3728,8ca03b52615830b1ffbc4013e7e6c131f0cb1476f6d5bd79a1476e8f5b152d24
DIOR-R,3729,6b9efff055413e67726ae81159864ad9684b4f48d31eeac6892c1ba17cfb0e5b
DIOR-R,3730,c6c53aff4f3f818abe5b877c255022ac33de3090736f139b714b1da251f0f717
DIOR-R,3731,32c2850d48d1dae6d7de0e2e696f8263dae23492ac522abc5d8322ae6efeca20
DIOR-R,3732,f6248b88250891abb9227a888768c5ba7f2e09df3349a4172d515e0dd8305aef
DIOR-R,3733,cde7cc14469b1bde33d9bdc9264353b0514f2f64506e2b7a9a983608e40f8a0a
DIOR-R,3734,636d2382b8086b0fcb8938dba2d72c15b457e08da7eaba90de4b5b2f1f7164ba
DIOR-R,3735,c2cb35866cc1b74a4af40750604cf2a39329ae62a47b36f9d5c140171486dd31
DIOR-R,3736,804b4145f0312ab02d3fbeaea187334c92f29a958d68c1bdc88661bb2cbf4519
DIOR-R,3737,4037e1a4f9946374434a807f90c83557860c0f5abc97e9c7411e2d3ad8982cee
DIOR-R,3738,b528372c05adcecb4998fdc2beaf201bb2d775caeb75069dd9472da7b81bf019
DIOR-R,3739,5a32fd030ce38cb4dff95a49c146b14e23fd6c07439f31bcffb5778c326bf4e7
DIOR-R,3740,fb5ec006e900e2b74cce96f4c46ad22465c4949709f2cf799ab8919d8dd24e9f
DIOR-R,3741,c34fc0e2cc1cbaa1b9b992d13cea87bb104bac4839f92757471e12e987a84505
DIOR-R,3742,3fbf762f089fdd6b6034932fdda42ee2d27d8fa80a650d71239cf0a13ea42b13
DIOR-R,3743,35c0f2c258fda8499ffedf95cd59ffbd2673616ebf8b3dbfc35deedd18da9957
DIOR-R,3744,f45c5121470b358cc4febb926175d3ff3caafa15e45c22044c1b086132ae374b
DIOR-R,3745,5ee3b613ecb8923ff8a192f3c1cb4cdb2a855a6f26ae2aee68c69705fc07327b
DIOR-R,3746,393dc5ee55fcbcc15e88ee1b2ff9ba0321ed0bfcbcf3c42f944752a8c3f1a786
DIOR-R,3747,d53593b0075a76d1fa7f3a020a88af73f508bb26abdaa81db45008c62ac1479e
DIOR-R,3748,3175a1d6954fdb3330f32714e3b5139fd778f716e8c694f7ce1158c614ec47eb
DIOR-R,3749,bc1f75096249ee307dba8533707c804ae10316811aaca5493d0710708ca38521
DIOR-R,3750,862db66f9745dc82e5263b62d5601c91f2be70e4875f4dc506103ec3cf360d4b
DIOR-R,3751,10e7e3fa78eed774d8900f62629dbec9767abd04b5029e9afe14935080f584bf
DIOR-R,3752,8f94ec1df213690881d3abe0ab452e8f08cc2e8f1059bc77f153237394e5e3cf
DIOR-R,3753,10c7939e49c3bb447724a4654870fa0b64daf7d7783a9ef1b8b13a254d3b3e46
DIOR-R,3754,e1fe231771f764f230ae294a492d24cedabe6d4c1d9d1ab3f07196d11b1b7960
DIOR-R,3755,d5d7133d4e9b959c145fc388590d270d1b894c230bccd0b5bfdbc55d1c507ada
DIOR-R,3756,f86eae1caa1bba19d31018b8f3eecfe871ffc45897e6b5267054e4a3b9ded132
DIOR-R,3757,089c3e8ff5e6c5efb8da3a91c460cce4198593fbac8a409aaff7a90611500496
DIOR-R,3758,f7297fab711bd0306fb852f310bde23844b0d7c650fb35626a0bc094c2266c07
DIOR-R,3759,ba9739fd84bd5a3fb22e87cd1f691e34417b72f0ef3cafe23700c2d9afe3d908
DIOR-R,3760,a916cbb13428bda1b964fd11ee8275dc842a2dbcc9b70a223f0244eb60662ccc
DIOR-R,3761,c76ffa6179c1389e543d6fc5d2675e1e1df1c1124379edd800c957b23ac59e53
DIOR-R,3762,3819aafa7e8c0b48b8c844b6f0bb457e3c2454727ce8d001503ea0acd4ef5c61
DIOR-R,3763,a035271d311778632d02b755c3844bf4921aa728f588423ee851ced9ffa4cb94
DIOR-R,3764,cfc2bc9d44753f34190322ae37626843968b34d18c79c05a34f8724dfe8bb6d4
DIOR-R,3765,7f925b6a98f56d0077099f488fbbf10491b7d68834f4fecda629a3c8d115676f
DIOR-R,3766,ad864da971008904404afc2b4d6fd1a4e45c461c5bec3ef6676d64bfb2ed9673
DIOR-R,3767,cf4e5004633dc4cfe807bd597831f3dc37d0996e0930e61b80d5ac3d3d237991
DIOR-R,3768,4b2fcb8aa147c37109bdc9c2fc98ea493085d47330d7ef41740164ea89365bde
DIOR-R,3769,e5098bb14660c3d09e64b48d8cf7d983c4bcdff5affb998d9784b9888e5d508c
DIOR-R,3770,b4273b5eed0a3c61f897b05470e873d1a4cd150ddafd2d5cb2de3189102ccd33
DIOR-R,3771,6c98354c0fabf75012d6dfa66c4024d8efb17f26fb8140eab241e59707d11ccd
DIOR-R,3772,cb2252cc2c487e2d454a4e20c5cc431465a06a28c9aed752ac421a911bdce011
DIOR-R,3773,0a0883d2f731785917c6c2ce885436799026be4896d0777b3ca5fef00ab61ca0
DIOR-R,3774,ce705e8469710dd1b0e9fe632115dc8f79d790b3ffd5ac613c75afb374636167
DIOR-R,3775,b50e47ba6edce4ed2f35ecb152746acd83c744ded48de09f4f4013589e96bd5f
DIOR-R,3776,20be4e8e713884a6cf26e7a0e1fbce6b816cc0cd8ff442d331d468c7ecd2f38a
DIOR-R,3777,a3a247153b06002caea2346317bf99f3b48b2db4037f08715ddd709df746e5aa
DIOR-R,3778,cb88e44aaaef054c7c1994aaf7fe0e18db4116ca0eb23e74427d10728a9a5cc7
DIOR-R,3779,054c7d1701ba8faca8e9edd91790e6454e2077e30f8015dcfc497840ab700ee3
DIOR-R,3780,31fc434fc3e71d0f841c1be887fa3a694c412f200a6aa3c6c7ff7ca0c33b2f4b
DIOR-R,3781,4d9d3aa7ff6853807c2d7a9888b49e8d87842df634c0317fe0f912eed0d18641
DIOR-R,3782,3c65deb567f7f8a59d11d01f10ac4f9cc5a166b18dc5bcd1f1776c2fcf711675
DIOR-R,3783,345ccd428585668857c58d71b48050f0f510f04555979fd94f0b73484ef980fb
DIOR-R,3784,69d22277ea7c2ee0746102b2a6e8e0df5763924ecaeb4d26c737d574bfe0a018
DIOR-R,3785,797f897942350b2b1c8c09482c069d8abfef4e911ba7c4b7adec5e329ca70f44
DIOR-R,3786,7b84442cfe7ea1ebbd3c7cd38728289f162bde687890ccdd76a12bd535a91831
DIOR-R,3787,d1bb35042d34547668b20bf3d004d4fe85d9843ecf6dc089bb78d5fe642111aa
DIOR-R,3788,20ef01f4df8bdfab300a449c2341124678d20c51ad2f845c48075ffda5a0de9d
DIOR-R,3789,278025cc6993fd725d688dd651629ab96b5cf819aabf3e1d7b62fcea0a2410a4
DIOR-R,3790,3fff141ddfabeaddcfa1d72085e595cbac32455c09245bed0a0fae3bcf9e1dc5
DIOR-R,3791,a39a7ec54c280a36193de1a731bd0a7ec48dfb28c1ae0ab61324c07e696479f3
DIOR-R,3792,0be1c1c0d215cda1c4610f367a4260bdd7809bfdf24a87d7c26707198f433720
DIOR-R,3793,0f62c8db3d139b7bcfa86331b4e14d0f4e33e03c0b3f24e5d636025741662aac
DIOR-R,3794,4ba331fd9f71dfdf4ee0913b27ed849dfcbf8adc06bd574570c8906821ae8173
DIOR-R,3795,995f70ac367d61420c88112e16f9b11f0efcd4388d517aeab363b4f4426d409b
DIOR-R,3796,0d25d20aaddb8c8ca98ba2e88941e8cfdaeebfac209cf08acf7479799e726899
DIOR-R,3797,a0ac72f78daef8314304b25b9449b249b7895af29a8df4a8c4495a74f0dd434a
DIOR-R,3798,a8ef2c8187cdd944e3f09de4662adc09c798a4a2797279931cbd4fbede864540
DIOR-R,3799,b71f2022c3b8397af593d034577615fdd35024ae3ecb0e126dd6f87f0cae4be0
DIOR-R,3800,0af6274e1735cd9cb38ce49cdc119a7cbe1e0c9be57579600505e04ca3cb1d84
DIOR-R,3801,a3f85c86efe7de508a96d713d6e46425d5c4107a0f083769d5d1fba614ef783c
DIOR-R,3802,b6cf6374d5ff0f079be39d0ac822a654966fbd4c808a0360d13a8616c2346f79
DIOR-R,3803,a4be6efae2e613cbab354569b710d234528859eab5ed223ae29d867bd7c6c0df
DIOR-R,3804,33f5a169dfaed4fd026a629ffeb1090542818a8724c9599fb8bd14676fa61890
DIOR-R,3805,4bbba7ab053bf03b7ca7a13de45c417ee1bca2162a93aa5a0abfbef4e69ea600
DIOR-R,3806,b820ee34a464b3a11571972b4fdf55db233c64eb68cf6afb7ce931957a23799c
DIOR-R,3807,0bbc5376b908041d0432c7a2b3858fcdd986128dc12f5917964d88f55d57e284
DIOR-R,3808,bbd3873703ecbdf5bb7e23f76ce579735efaa136e5a9f9d48e44d1f0d3d5edda
DIOR-R,3809,3fc643d1a43cee30fecc78295839ef599c704153198d86bd4ac822ffeb7ce94a
DIOR-R,3810,cfa53f3794a2113b176cc5a36725ed443e41c4a03d321f784849b5ff071b3003
DIOR-R,3811,121833e22072d6455cabc6bb8bfd69a60fe8e44ac370dace881b821468e1dfaf
DIOR-R,3812,d6bd49b5a12c1e0cd9f2a6bc9ab8c71b157461523c32182981d1f483743aa5a9
DIOR-R,3813,cb911e2be9e2d6b36c39781a005a37569530316a0450f7997c5a635d70d03b69
DIOR-R,3814,6c4b395d19adfb692a9551853df461f598557678117dbb534d71e5586d0b1b4f
DIOR-R,3815,a85d233859ccd6268e85ae3559010a9b743d0b51bb2da34e6301fb6a985ec660
DIOR-R,3816,db2723e80f81ad05a955d7808d500db52aaa43d4b76c419d9d46c84cbd95d2f3
DIOR-R,3817,8286c28cc381550c578af8a7792e21229af2caa120af6e60f3d59dda9342e93d
DIOR-R,3818,3cfec0daa58d7ec184dbbfbf7d6871741188f8a91b6efb656a0a37b2d2477b0a
DIOR-R,3819,802dcf465287e6451342aecf86d54b07c8ed28b8626dd20d02cd4e182ab0b8cb
DIOR-R,3820,0f56ad9d9230014c949b3c683224a0c0a52f54a77e70520824b00be077887792
DIOR-R,3821,5f997518918c2d87e6e62b85a07848d83ce47677682be0223f78a63a1f9b00bd
DIOR-R,3822,28651c0585e4c59b508f4085e05a3607d0166cb522a643bddd09184ee8d0e74f
DIOR-R,3823,09842043ea583a78052c71d94577a1b1b07c47736d0a7fe29676b429c6fdbf29
DIOR-R,3824,bee9f0b846c2a7b0bdc40c89cfaa3720b7150df6c998afb967c9a271683b6ca5
DIOR-R,3825,879808f57058dfc62846f67f132beb24c111898087744d50e6d2039b5b53a421
DIOR-R,3826,5437ab80c18e97693cc3cea71e852dce1fa14892332d34a0c8540b572dc4ddd4
DIOR-R,3827,d70bfe93c1f09bfbaa9f760dcfb8c1f1f4574f0c960baafaca2717fa89276803
DIOR-R,3828,da1f7997f42d84e753c0076eea541ee8e97113eccd08390195952db1b360756d
DIOR-R,3829,5a85109bfc7cd279507d78831c095db9c753e9a8e0b85438e420bb11e21f186b
DIOR-R,3830,3f58082bfddd6c7ffb5f8586b49fb1715d679f95a10b9757dc6fd43f91a06be3
DIOR-R,3831,be917f25ba3b148712d61f0d0fc88775d9c100acf3babbb625e775fed5330c51
DIOR-R,3832,798d1164696f46184d8517bd3e83aaecb21cd769e0f2fb6ba19ae11e006cb8ef
DIOR-R,3833,01a3cb2ea02ce41b0801e3500a96beefa8b6e73a1f461d66110dc0284878bc1e
DIOR-R,3834,d2c57ce901e6f21152177941b0648d473c83c6a348195f428f654ecacba66312
DIOR-R,3835,8e228cd14a8105128da814f655f215d66f31dde8eec81a0feaf117ad07a7167c
DIOR-R,3836,f792fb2fb630676a2875bbf46ee61034f3c7934435e01b3c70c2370d566cf193
DIOR-R,3837,701c22bbe2d80b3c8242a1ef8bc591118a43362df88fc47ae5adcb9c85432f81
DIOR-R,3838,4b3212a4e4a4b7ea4a86915dd30c58dabf0aeab57a5016e7b017e1a1dccabf31
DIOR-R,3839,5529132981dbab9c6dc39016e2d59735b28b9ab74fdbb8f5b72cb62b1bdfb85e
DIOR-R,3840,f9b6f29eeb5f96a96311eb83eff4b48e1306c768c352b8677d584e0cbfeaa834
DIOR-R,3841,d1f9251732d23d63f55ea98fc92f1f8a312d9190d1556cf3d46a5011ddcf3335
DIOR-R,3842,13bb7ba83376d8289530661288557d2873b3f293649a8f2c517d0ef083ca5edd
DIOR-R,3843,614cf857556ab44c73003becd9190179833cdcbdb8fc4d6608713ba3a595e967
DIOR-R,3844,863b0211ec43d9fbfab93fea4d7bf8dbd39b95e6401de8891bbe6e79b4ad3155
DIOR-R,3845,81967e959c5dab7d10be405db4021e106b53bf36a1d9fccff0307194b610c113
DIOR-R,3846,c25a31c24ddf3ce7167b7771949ad1873028e8c1b2d43369e6d8e4ed7ffc259c
DIOR-R,3847,8daab3dec78a048449e5ab41f1f03718d11a71566d29b6205ea69b7acc7eba5b
DIOR-R,3848,001fd35d7c8a1c922d2e961dc516c8355242836d4f781838d4aa960caad8778d
DIOR-R,3849,a8510cb284a002b89e6118513a8458afc3a12df7cd696d1999f0c65676701fd2
DIOR-R,3850,36e796a80e2b8afec3044b1989c0c106139041f9abd7c2feb2a271b3dffd3e2f
DIOR-R,3851,e41fa34cf07336c36e88840f412a0f30ae59a826fa8b53cf7222d3fb65c0dec7
DIOR-R,3852,c3b812eccd696fa300812dece304f15010d79d69ae94e5b34437ac0aa374d596
DIOR-R,3853,39c7dcfd09f495899b3b6a62b9d3f636d94807fbd63b089b919718415f32428f
DIOR-R,3854,50a3bc3972442a7ab07d4bceba4d56a2018f4452dbc618646cd2abaf60df15aa
DIOR-R,3855,58b48fc493cdb69d5438469152713410a856d3955d3c8f0ce6de568c6a04bfcd
DIOR-R,3856,ab5ffd203eabe865b585e8f944eca1ae575236e5344e2a6c1d0ad82cdf244a90
DIOR-R,3857,8017a26cedd830da49ae6de6b60d0a477fd1a1643ff886cb016ed018fd024552
DIOR-R,3858,319a75b405f368f706484ccddabff9b53e23557aa16b6b369986afd021d923fe
DIOR-R,3859,b1c96b49db55ffd189d31de43f4288c0591666c50ae20616fdda416642c70b26
DIOR-R,3860,7de0c4c0b4463e67160655a97a9a29c06744a275b18b75015ffc430b761907c6
DIOR-R,3861,e6b52c4bebe27d354890a099e6416a45242f9f4def6976bfbcef6e7b1a6d11c4
DIOR-R,3862,bb741856a60e5390d1710c83fdbc0f9d2fa73ed234084f17db87842909fc3a00
DIOR-R,3863,086ce311829f5b89e84def2e94f437997646047f6cce68c2051ea93e8ad21ab7
DIOR-R,3864,17cfa076522306762fa0714a0ad48416b60babe5be5c34351f003cc048314139
DIOR-R,3865,f6e781c9c42c8e779c404ea54e5b07b73a5b68a6d35be712764a652b38a4dc2c
DIOR-R,3866,9408ea8e5e573bd2688feabc5345917a62d10afbd4f0957f7bdab9808f426da4
DIOR-R,3867,51e65269516b9b574f40e8486bb00e3fadc1b5207601e524e00554a03a85b0c5
DIOR-R,3868,dff3c14b1d3fc2fc18a133869c233b80ed0e4e4d6859e9878accaeea03d4bd89
DIOR-R,3869,2cf463ac272fce609cf5b5c8ab89c29e385b95ff15fc4e52ae928438eaa15f97
DIOR-R,3870,a40525792a5c0a87ecd74a3bd5688b82d3cf37193658aaa213eb236e09376f2a
DIOR-R,3871,2740493107dcf47e103281a79c4bd18e456e11e37ee3d8c9e4bca0e3b2e73c75
DIOR-R,3872,6899497061e023eeffe0980b6a691b0158780d23aab351d5a7f512cf1eb0637f
DIOR-R,3873,840cfacd928be879496f12db9bb3795c88df507306f27da16406d1c7d21b2974
DIOR-R,3874,8a30ebf9e5d85ee1a0155a7fbde0915f24e41b4cdc6617c288a45d7110622771
DIOR-R,3875,54b4a80a22ab58d19ecc2434299b0414b6d617337704b744bd6f6e266a7cdada
DIOR-R,3876,0d0ab45f3a1206aafbd989ef55ea6388eb0a09b88fd55c2e962acd04b6c6c9cf
DIOR-R,3877,b8dbcdf9c4a0f3ccc6274141d517d760c8a5633052a4e2e1bda40fe8014fc288
DIOR-R,3878,d124d4f44af101263fba8137367c2c53856c83ace9ddf369d0011f5b9314fd90
DIOR-R,3879,29230ecc6e27e81c30f83c2b41982eb434b7c1b42e1f3bc03f0599c64a89d153
DIOR-R,3880,56faeb5efaa80af245cc2b55800387373d805ca535d9ab2cb5c646f26bf06c5e
DIOR-R,3881,3d5b255b65c3e293688c0abf3949392cce4472cb19e5766a05cd8010538bc12f
DIOR-R,3882,a2ce30310e0c615b2a2cccdd78eb483628165bea66e5e28331e3cc24e26cebb1
DIOR-R,3883,b439263fac4f9d330f72ed851a0f1952564e44f0c1948df6d8e42473e58bd021
DIOR-R,3884,58d441aa85b88a020161b808da2aa377c389b96a61b9ee04eef5bd7d1ab897f9
DIOR-R,3885,55bb3d737a7ef12345cbe571f77ee8cb28bfd83c0b32dffdbc2aeecc80ebcdf1
DIOR-R,3886,cb3dd0e75df6c5b514572f6d8d1d7ba32c4031d069f7d5d0f192a0a1063b029b
DIOR-R,3887,3d074ad19f3ed3f72af252d54cdcc882e6b570036b758d2f9af67ef0cb4c403a
DIOR-R,3888,37b8ce46277c7d3fe25cd02347e81813a3e9c39251e8a76844b891e7110b82a6
DIOR-R,3889,934d02fcf87936e7fe1cb58a5be89bf5d1b9750957abc473db0889588e79fd3f
DIOR-R,3890,aaea4a5c96da4fd146947c52e819baeee7c30ca37018b8758beb841971d544fc
DIOR-R,3891,413ba99cad24b9af8f518bff07589c7c75af5f10ad0d4b3125d0eaad742923a5
DIOR-R,3892,6fdbde08f89a8777932004f8e0ce2d355bd6adc5414ae639c3386624bbb779a7
DIOR-R,3893,f65dc5aab89c46dbcc4bf7a7375adbdfa93c43af578b64cd9d45d4161fc75b5e
DIOR-R,3894,781ec8d6bdfe1ebfbe8d5a04f02d13bb0221514dfe8f750edd90e1d617167b2c
DIOR-R,3895,3dbe4951dd3e957c98e8439cbba2f5c86e66e856a59e3eac3c5791709fba9f74
DIOR-R,3896,b6249db939dbebf1021cbd41b590eb9ddb6023b2ff7191035c7706ceb07bcdc1
DIOR-R,3897,5aeaeb350e3f01ebbcc5b505cbfe0dff7c38415bffcb330735d4a01af0a808ee
DIOR-R,3898,1f97994e2b70f3a3f0c432b08041482ca0041c9012e7770226a6c1a05e339eb6
DIOR-R,3899,9ce5881642949931eceb39817e24b06129d7c9ac096d2cc4b076b7c7e0a3d5ae
DIOR-R,3900,47a2b4beda3ae87d4f38359cfbd158f4fe202e32001130a2b7ff33c6c0f7943e
DIOR-R,3901,fc9b2510c5674ff253314ce31e7e2d4705840d1c229e3cb2d74450e984181e47
DIOR-R,3902,946faa10e2d691fe00dd721421e28c90c8efb8bfbaa9be24e01777c45847b5f6
DIOR-R,3903,e3d71b580ed7ca937eb0e2a5e71f9747be1fe484ea2cf854e77fd6a057e2041c
DIOR-R,3904,4e458dbd507ee0eb3fd4bafe69ca3ffc7eb421a97f845d2a83d28caa44157bda
DIOR-R,3905,2e251978f26eab347583cec677b62680f1241eadf0a341d55b1b25e13873a5ad
DIOR-R,3906,430a0acbd523dd6bf68c9136522da42e9e8155c1f958e8f52090488696e13c26
DIOR-R,3907,b8e2abbb59baa62609ed9a3711425e1c1eb0dbb8a3c317b2032a597f6e746f11
DIOR-R,3908,0d3a44c2c08ee02329cfeb9662ee95fe48de887535bac0b2c0303eee92999338
DIOR-R,3909,42ac5b9095ac1ce77e130ae25f99858dd97f1a118afad7958d6bcc5d1b4cb3ac
DIOR-R,3910,02382fec0f31d9e296740a71b7db8bbe124ad087572647b021b33c0fdb66b4f1
DIOR-R,3911,08279221ff52fd54b56c547b51063011bb4c63507606827f80d3178143e5f780
DIOR-R,3912,15e52c9b193c61b6237421ac6c6acc67106650b49de3d1e582e88b41ab397a16
DIOR-R,3913,54e069770ce602dc16c8d97c21ce2520d33ae5e64f7f2f39d1fcc9051888f943
DIOR-R,3914,3619695689b99f45656b34c14a759cd0c554cef0d448fa7d2bade71622ac4c22
DIOR-R,3915,dab8bb35db05bdb179d2abdd5640611504dc9d0f191976c3ea0cc1ac4f519a9d
DIOR-R,3916,0ad7b0bd7b5d6d33477788d29d173ae82869e84bec3eb925ccf078809e80cef6
DIOR-R,3917,99bc8a2588265f71e51bff29b67217780de73fbe081612edb3096cdd7bd6e289
DIOR-R,3918,4819cf394c4469379fcc7862242898e069942e3b6cef56f65adf9c6023134bd8
DIOR-R,3919,c4e337d0704be76d4ad00dfcb917a8bd7bc0fe39537f01b5383b3112fb29edf2
DIOR-R,3920,62fe233f02855aaee75eb9b57e5f59206b0b967f50740e7d239e1b73d654e1d9
DIOR-R,3921,fccee7170de157de2abcc2630aa0c932578f06c21ecdd41a3d0b325c8b7e1f33
