level,key,contrast,endpoint,ablation_id,effect_class,hypothesis_key,main_probe,main_raw,ablation_probe,ablation_raw,delta_main,delta_ablation,dod,epsilon_main,epsilon_ablation,delta_main_ci_low,delta_main_ci_high,delta_ablation_ci_low,delta_ablation_ci_high,dod_ci_low,dod_ci_high,p_raw,main_swap70,main_swap90,ablation_swap70,ablation_swap90,p_holm,supported_direction,witness,full_signature
unit,C,tta_angle,AUGRC,NORMALIZED_ALL_AR,AR_DOMAIN,unit|C|tta_angle|AUGRC|NORMALIZED_ALL_AR,0.024385728158108865,0.02412686078598819,0.06086656553652953,0.05039712376526445,0.000258867372120674,0.010469441771265076,-0.010210574399144402,0.0005,0.0012173313107305907,-9.770615938297062e-05,0.0006381238139481745,0.00834999361864886,0.012572540521193661,-0.012293394729005454,-0.008104623568230204,9.999000099990002e-05,0.3001550387596899,0.12822944724761942,0.3234793917567027,0.13736465604806467,0.026997300269973004,NONE,False,
unit,C,tta_angle,AUGRC,NORMALIZED_AR16,AR_DOMAIN,unit|C|tta_angle|AUGRC|NORMALIZED_AR16,0.024385728158108865,0.02412686078598819,0.02366431961192423,0.023276356723826448,0.000258867372120674,0.00038796288809778146,-0.00012909551597710747,0.0005,0.0005,-9.770615938297062e-05,0.0006381238139481745,1.5300320063482525e-05,0.0007869948097620292,-0.0003497924562672946,7.424850222471799e-05,0.22967703229677033,0.3001550387596899,0.12822944724761942,0.3021309829298226,0.13141056250596886,1.0,NONE,False,
unit,C,tta_angle,AUGRC,NORMALIZED_AR13,AR_DOMAIN,unit|C|tta_angle|AUGRC|NORMALIZED_AR13,0.024385728158108865,0.02412686078598819,0.024922846423565456,0.024275921747388785,0.000258867372120674,0.0006469246761766703,-0.00038805730405599634,0.0005,0.0005,-9.770615938297062e-05,0.0006381238139481745,8.521581415471098e-05,0.0012413338798575348,-0.000909751651763705,8.804983562816977e-05,0.1254874512548745,0.3001550387596899,0.12822944724761942,0.30925530834095294,0.1339031339031339,1.0,NONE,False,
unit,C,tta_angle,Risk@70,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|C|tta_angle|Risk@70|NO_LONGSIDE_AR21,0.048730688360695336,0.0480817459141519,0.7428663431424684,0.7288929677190689,0.0006489424465434337,0.013973375423399492,-0.013324432976856058,0.001,0.014857326862849367,-0.00032907915496276796,0.0015341661674906253,0.006039920608531937,0.022550618587667735,-0.022278956233621573,-0.0051862213918903305,0.0026997300269973002,0.3001550387596899,0.12822944724761942,0.3001550387596899,0.12822944724761942,0.4076592340765923,NONE,False,
unit,C,tta_angle,Risk@70,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|C|tta_angle|Risk@70|NO_GEONORM_AR21,0.048730688360695336,0.0480817459141519,0.018507068897432796,0.017931544907696263,0.0006489424465434337,0.0005755239897365337,7.341845680690004e-05,0.001,0.001,-0.00032907915496276796,0.0015341661674906253,0.00015547529484858882,0.0009558479603743002,-0.0005308229570139068,0.0006253315787061658,0.8018198180181981,0.3001550387596899,0.12822944724761942,0.3001550387596899,0.12822944724761942,1.0,NONE,False,
unit,C,tta_angle,Risk@70,NORMALIZED_ALL_AR,AR_DOMAIN,unit|C|tta_angle|Risk@70|NORMALIZED_ALL_AR,0.048730688360695336,0.0480817459141519,0.11680935554471882,0.09818307220466597,0.0006489424465434337,0.01862628334005284,-0.017977340893509407,0.001,0.0023361871108943766,-0.00032907915496276796,0.0015341661674906253,0.013790131174094682,0.02319265329829313,-0.022609963439372296,-0.013199307528985139,9.999000099990002e-05,0.3001550387596899,0.12822944724761942,0.3234793917567027,0.13736465604806467,0.026997300269973004,NONE,False,
unit,C,tta_angle,Risk@70,NORMALIZED_AR16,AR_DOMAIN,unit|C|tta_angle|Risk@70|NORMALIZED_AR16,0.048730688360695336,0.0480817459141519,0.04699756518289928,0.04659945438877287,0.0006489424465434337,0.0003981107941264106,0.00025083165241702315,0.001,0.001,-0.00032907915496276796,0.0015341661674906253,-0.0005046046249666866,0.001424751155210097,-0.0004036452885308475,0.0007005669736705227,0.40815918408159185,0.3001550387596899,0.12822944724761942,0.3021309829298226,0.13141056250596886,1.0,NONE,False,
unit,C,tta_angle,Risk@70,NORMALIZED_AR13,AR_DOMAIN,unit|C|tta_angle|Risk@70|NORMALIZED_AR13,0.048730688360695336,0.0480817459141519,0.04927836169458976,0.04865112266216028,0.0006489424465434337,0.0006272390324294774,2.170341411395632e-05,0.001,0.001,-0.00032907915496276796,0.0015341661674906253,-0.0010076021248142067,0.002009775507170313,-0.0012979124722912027,0.001434152537295562,0.976002399760024,0.3001550387596899,0.12822944724761942,0.30925530834095294,0.1339031339031339,1.0,NONE,False,
unit,C,tta_angle,Risk@90,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|C|tta_angle|Risk@90|NO_LONGSIDE_AR21,0.05659624740452102,0.058624435006139425,0.7258183848615776,0.7219967778574966,-0.0020281876016184017,0.0038216070040809624,-0.005849794605699364,0.0011724887001227885,0.014516367697231553,-0.0027068960653688053,-0.001240900312039002,0.0004891971528207778,0.007129800130022911,-0.009148226996340067,-0.0022817319160980654,0.0005999400059994001,0.3001550387596899,0.12822944724761942,0.3001550387596899,0.12822944724761942,0.10258974102589741,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_angle,Risk@90,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|C|tta_angle|Risk@90|NO_GEONORM_AR21,0.05659624740452102,0.058624435006139425,0.021137464642331544,0.021337993178267334,-0.0020281876016184017,-0.0002005285359357907,-0.001827659065682611,0.0011724887001227885,0.001,-0.0027068960653688053,-0.001240900312039002,-0.0004808091847679453,0.0001273256928937285,-0.002266939108727061,-0.0013300514826385637,9.999000099990002e-05,0.3001550387596899,0.12822944724761942,0.3001550387596899,0.12822944724761942,0.026997300269973004,NONE,False,
unit,C,tta_angle,Risk@90,NORMALIZED_ALL_AR,AR_DOMAIN,unit|C|tta_angle|Risk@90|NORMALIZED_ALL_AR,0.05659624740452102,0.058624435006139425,0.12089912066290937,0.11897483869876145,-0.0020281876016184017,0.0019242819641479142,-0.003952469565766316,0.0011724887001227885,0.002417982413258187,-0.0027068960653688053,-0.001240900312039002,8.810420390079207e-05,0.003742275258313545,-0.00571968992821281,-0.002128443141922774,0.00019998000199980003,0.3001550387596899,0.12822944724761942,0.3234793917567027,0.13736465604806467,0.036196380361963806,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_angle,Risk@90,NORMALIZED_AR16,AR_DOMAIN,unit|C|tta_angle|Risk@90|NORMALIZED_AR16,0.05659624740452102,0.058624435006139425,0.05562189010917674,0.05762668044922082,-0.0020281876016184017,-0.0020047903400440825,-2.339726157431915e-05,0.0011724887001227885,0.0011525336089844164,-0.0027068960653688053,-0.001240900312039002,-0.002955939137248732,-0.0012559667703255031,-0.00042575317345338123,0.0006409418929567028,0.9382061793820617,0.3001550387596899,0.12822944724761942,0.3021309829298226,0.13141056250596886,1.0,NONE,False,
unit,C,tta_angle,Risk@90,NORMALIZED_AR13,AR_DOMAIN,unit|C|tta_angle|Risk@90|NORMALIZED_AR13,0.05659624740452102,0.058624435006139425,0.05814559263722749,0.060690415470318115,-0.0020281876016184017,-0.0025448228330906264,0.0005166352314722247,0.0011724887001227885,0.0012138083094063623,-0.0027068960653688053,-0.001240900312039002,-0.003546197296422084,-0.001499754911097472,-0.0002734114896958434,0.0013585633988158826,0.20927907209279073,0.3001550387596899,0.12822944724761942,0.30925530834095294,0.1339031339031339,1.0,NONE,False,
unit,C,tta_localization,AUGRC,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|C|tta_localization|AUGRC|NO_LONGSIDE_AR21,0.023696640660623765,0.02412686078598819,0.3665773052391366,0.3637719484852333,-0.0004302201253644257,0.0028053567539033097,-0.0032355768792677354,0.0005,0.007331546104782732,-0.0005982801097523225,-0.000263403452634577,0.0013922712428050183,0.004187910895253187,-0.004639036617062438,-0.0017989990748415558,9.999000099990002e-05,0.16234077195670912,0.09329108053795022,0.16234077195670912,0.09329108053795022,0.026997300269973004,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_localization,AUGRC,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|C|tta_localization|AUGRC|NO_GEONORM_AR21,0.023696640660623765,0.02412686078598819,0.008868351758078114,0.008986714330387955,-0.0004302201253644257,-0.00011836257230984047,-0.0003118575530545852,0.0005,0.0005,-0.0005982801097523225,-0.000263403452634577,-0.00018217177013880322,-5.507513213075085e-05,-0.0004225907894874046,-0.00020345774576209188,9.999000099990002e-05,0.16234077195670912,0.09329108053795022,0.16234077195670912,0.09329108053795022,0.026997300269973004,NONE,False,
unit,C,tta_localization,AUGRC,NORMALIZED_ALL_AR,AR_DOMAIN,unit|C|tta_localization|AUGRC|NORMALIZED_ALL_AR,0.023696640660623765,0.02412686078598819,0.05094390397728883,0.05039712376526445,-0.0004302201253644257,0.0005467802120243809,-0.0009770003373888066,0.0005,0.0010188780795457766,-0.0005982801097523225,-0.000263403452634577,-0.00024443537313061266,0.001336942994761306,-0.0017598460181077024,-0.00019216043207265056,0.013898610138986101,0.16234077195670912,0.09329108053795022,0.1823259849779007,0.09899199329465999,1.0,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_localization,AUGRC,NORMALIZED_AR16,AR_DOMAIN,unit|C|tta_localization|AUGRC|NORMALIZED_AR16,0.023696640660623765,0.02412686078598819,0.022769313132264164,0.023276356723826448,-0.0004302201253644257,-0.000507043591562284,7.682346619785826e-05,0.0005,0.0005,-0.0005982801097523225,-0.000263403452634577,-0.0006751518871281826,-0.00033946411719201313,-7.911771369471088e-07,0.0001573452958764647,0.0585941405859414,0.16234077195670912,0.09329108053795022,0.16074450084602368,0.09422077922077922,1.0,NONE,False,
unit,C,tta_localization,AUGRC,NORMALIZED_AR13,AR_DOMAIN,unit|C|tta_localization|AUGRC|NORMALIZED_AR13,0.023696640660623765,0.02412686078598819,0.023501724092282895,0.024275921747388785,-0.0004302201253644257,-0.0007741976551058904,0.00034397752974146475,0.0005,0.0005,-0.0005982801097523225,-0.000263403452634577,-0.0010189614174020661,-0.000543973688335297,0.0001545498338798356,0.0005494374018982243,0.0007999200079992001,0.16234077195670912,0.09329108053795022,0.16617079889807163,0.09700275710770508,0.1351864813518648,NONE,False,
unit,C,tta_localization,Risk@70,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|C|tta_localization|Risk@70|NO_LONGSIDE_AR21,0.04729874992848907,0.0480817459141519,0.7324336273185065,0.7288929677190689,-0.0007829959856628307,0.003540659599437612,-0.004323655585100443,0.001,0.01464867254637013,-0.001349494073956812,-0.00024776289523450887,-0.0007656243086413216,0.008497456028428241,-0.009375866490803467,3.7852259469178906e-05,0.07279272072792721,0.16234077195670912,0.09329108053795022,0.16234077195670912,0.09329108053795022,1.0,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_localization,Risk@70,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|C|tta_localization|Risk@70|NO_GEONORM_AR21,0.04729874992848907,0.0480817459141519,0.017736677318477983,0.017931544907696263,-0.0007829959856628307,-0.00019486758921827968,-0.0005881283964445511,0.001,0.001,-0.001349494073956812,-0.00024776289523450887,-0.0004162757820624745,-7.790302418244391e-06,-0.0009549756413613186,-0.00021861793954898204,0.0025997400259974,0.16234077195670912,0.09329108053795022,0.16234077195670912,0.09329108053795022,0.3951604839516048,NONE,False,
unit,C,tta_localization,Risk@70,NORMALIZED_ALL_AR,AR_DOMAIN,unit|C|tta_localization|Risk@70|NORMALIZED_ALL_AR,0.04729874992848907,0.0480817459141519,0.10009400564571562,0.09818307220466597,-0.0007829959856628307,0.0019109334410496448,-0.0026939294267124755,0.001,0.0020018801129143126,-0.001349494073956812,-0.00024776289523450887,-0.0008170971999811561,0.004174312266318215,-0.004924337897053895,3.410689028882652e-05,0.03799620037996201,0.16234077195670912,0.09329108053795022,0.1823259849779007,0.09899199329465999,1.0,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_localization,Risk@70,NORMALIZED_AR16,AR_DOMAIN,unit|C|tta_localization|Risk@70|NORMALIZED_AR16,0.04729874992848907,0.0480817459141519,0.04543174905199854,0.04659945438877287,-0.0007829959856628307,-0.0011677053367743287,0.00038470935111149795,0.001,0.001,-0.001349494073956812,-0.00024776289523450887,-0.0017100894776911455,-0.0006010632003078252,-5.633355256899026e-05,0.0007726175910928531,0.07019298070192981,0.16234077195670912,0.09329108053795022,0.16074450084602368,0.09422077922077922,1.0,NONE,False,
unit,C,tta_localization,Risk@70,NORMALIZED_AR13,AR_DOMAIN,unit|C|tta_localization|Risk@70|NORMALIZED_AR13,0.04729874992848907,0.0480817459141519,0.046610637191103296,0.04865112266216028,-0.0007829959856628307,-0.0020404854710569867,0.001257489485394156,0.001,0.001,-0.001349494073956812,-0.00024776289523450887,-0.0031523515639363896,-0.0012937996275359598,0.0005658614927368426,0.0022677662745045723,0.0064993500649935,0.16234077195670912,0.09329108053795022,0.16617079889807163,0.09700275710770508,0.9229077092290771,NONE,False,
unit,C,tta_localization,Risk@90,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|C|tta_localization|Risk@90|NO_LONGSIDE_AR21,0.0577199151337836,0.058624435006139425,0.7231105170183902,0.7219967778574966,-0.0009045198723558259,0.0011137391608936342,-0.00201825903324946,0.0011724887001227885,0.014462210340367805,-0.0016725926970984385,-0.00019298805560199892,-0.002330104137951883,0.0049099004376794726,-0.005801010529131997,0.00151565870736677,0.28957104289571045,0.16234077195670912,0.09329108053795022,0.16234077195670912,0.09329108053795022,1.0,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_localization,Risk@90,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|C|tta_localization|Risk@90|NO_GEONORM_AR21,0.0577199151337836,0.058624435006139425,0.02124970730809462,0.021337993178267334,-0.0009045198723558259,-8.828587017271558e-05,-0.0008162340021831103,0.0011724887001227885,0.001,-0.0016725926970984385,-0.00019298805560199892,-0.0004056320667308426,0.00019820036778805123,-0.0013083552317436074,-0.00035474281491945664,0.0007999200079992001,0.16234077195670912,0.09329108053795022,0.16234077195670912,0.09329108053795022,0.1351864813518648,NONE,False,
unit,C,tta_localization,Risk@90,NORMALIZED_ALL_AR,AR_DOMAIN,unit|C|tta_localization|Risk@90|NORMALIZED_ALL_AR,0.0577199151337836,0.058624435006139425,0.11901764198941724,0.11897483869876145,-0.0009045198723558259,4.280329065578514e-05,-0.0009473231630116111,0.0011724887001227885,0.002380352839788345,-0.0016725926970984385,-0.00019298805560199892,-0.0013559094806114794,0.0014620327342233317,-0.0023746259972752663,0.00034557722705937446,0.1715828417158284,0.16234077195670912,0.09329108053795022,0.1823259849779007,0.09899199329465999,1.0,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,C,tta_localization,Risk@90,NORMALIZED_AR16,AR_DOMAIN,unit|C|tta_localization|Risk@90|NORMALIZED_AR16,0.0577199151337836,0.058624435006139425,0.05653103934406253,0.05762668044922082,-0.0009045198723558259,-0.0010956411051582932,0.00019112123280246723,0.0011724887001227885,0.0011525336089844164,-0.0016725926970984385,-0.00019298805560199892,-0.0019785631404990933,-0.00034986840925409966,-0.0002837047488868151,0.0007573443940545184,0.47525247475252475,0.16234077195670912,0.09329108053795022,0.16074450084602368,0.09422077922077922,1.0,NONE,False,
unit,C,tta_localization,Risk@90,NORMALIZED_AR13,AR_DOMAIN,unit|C|tta_localization|Risk@90|NORMALIZED_AR13,0.0577199151337836,0.058624435006139425,0.059345829431156606,0.060690415470318115,-0.0009045198723558259,-0.0013445860391615092,0.0004400661668056832,0.0011724887001227885,0.0012138083094063623,-0.0016725926970984385,-0.00019298805560199892,-0.0021585967174355893,-0.00046534394797560465,-0.0002620724520643035,0.001014528401178159,0.17888211178882113,0.16234077195670912,0.09329108053795022,0.16617079889807163,0.09700275710770508,1.0,NONE,False,
unit,D,linear_source_frozen,AUGRC,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|D|linear_source_frozen|AUGRC|NO_LONGSIDE_AR21,0.03231278079845012,0.03193682148765096,0.3025724631738311,0.30528269475196745,0.00037595931079915934,-0.0027102315781363795,0.003086190888935539,0.0006462556159690024,0.006105653895039349,7.220081410343021e-05,0.0006946701457949957,-0.006409812708370245,0.001072316793462792,-0.0007617094657728988,0.006822935732081762,0.1070892910708929,0.21109516169889386,0.08331574132714095,0.21109516169889386,0.08331574132714095,1.0,RAW_BETTER_MAIN__PROBE_BETTER_ABLATION,False,
unit,D,linear_source_frozen,AUGRC,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|D|linear_source_frozen|AUGRC|NO_GEONORM_AR21,0.03231278079845012,0.03193682148765096,0.01191724805415863,0.012717973854876592,0.00037595931079915934,-0.0008007258007179611,0.0011766851115171204,0.0006462556159690024,0.0005,7.220081410343021e-05,0.0006946701457949957,-0.0009235889263164024,-0.0006877909048685556,0.0009146637364140031,0.0014604827072159396,9.999000099990002e-05,0.21109516169889386,0.08331574132714095,0.21109516169889386,0.08331574132714095,0.026997300269973004,RAW_BETTER_MAIN__PROBE_BETTER_ABLATION,False,
unit,D,linear_source_frozen,AUGRC,NORMALIZED_ALL_AR,AR_DOMAIN,unit|D|linear_source_frozen|AUGRC|NORMALIZED_ALL_AR,0.03231278079845012,0.03193682148765096,0.04859832467756975,0.045576693865798934,0.00037595931079915934,0.0030216308117708146,-0.0026456715009716553,0.0006462556159690024,0.000971966493551395,7.220081410343021e-05,0.0006946701457949957,0.0023979373956702003,0.003693562176777565,-0.0032911159202878423,-0.0020316240293339225,9.999000099990002e-05,0.21109516169889386,0.08331574132714095,0.1829389540664148,0.07235438884331419,0.026997300269973004,NONE,False,
unit,D,linear_source_frozen,AUGRC,NORMALIZED_AR16,AR_DOMAIN,unit|D|linear_source_frozen|AUGRC|NORMALIZED_AR16,0.03231278079845012,0.03193682148765096,0.030507755603502162,0.029903368399506303,0.00037595931079915934,0.0006043872039958598,-0.00022842789319670043,0.0006462556159690024,0.0006101551120700433,7.220081410343021e-05,0.0006946701457949957,0.0003403881738117227,0.0008891235806874067,-0.0004037877905276024,-6.15655580431596e-05,0.010498950104989501,0.21109516169889386,0.08331574132714095,0.1859550896420275,0.072743380253962,1.0,NONE,False,
unit,D,linear_source_frozen,AUGRC,NORMALIZED_AR13,AR_DOMAIN,unit|D|linear_source_frozen|AUGRC|NORMALIZED_AR13,0.03231278079845012,0.03193682148765096,0.030921162064849697,0.030159679106859683,0.00037595931079915934,0.0007614829579900145,-0.0003855236471908552,0.0006462556159690024,0.000618423241296994,7.220081410343021e-05,0.0006946701457949957,0.0004692957777233976,0.0010698134747776675,-0.0006125511827019341,-0.00017212197206755182,0.000999900009999,0.21109516169889386,0.08331574132714095,0.18365618117128818,0.07154183378416193,0.15998400159984,NONE,False,
unit,D,linear_source_frozen,Risk@70,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|D|linear_source_frozen|Risk@70|NO_LONGSIDE_AR21,0.06452054969996383,0.06394912364531259,0.6056069952435186,0.6107103662691767,0.0005714260546512417,-0.0051033710256581655,0.005674797080309407,0.0012904109939992766,0.012214207325383536,-0.00016424407070878447,0.0012764524973003062,-0.012283637821770202,0.0018630648756829537,-0.0013210189959341283,0.012891891974101326,0.12198780121987801,0.21109516169889386,0.08331574132714095,0.21109516169889386,0.08331574132714095,1.0,RAW_BETTER_MAIN__PROBE_BETTER_ABLATION,False,
unit,D,linear_source_frozen,Risk@70,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|D|linear_source_frozen|Risk@70|NO_GEONORM_AR21,0.06452054969996383,0.06394912364531259,0.02436499448505744,0.025643195853388433,0.0005714260546512417,-0.0012782013683309938,0.0018496274229822356,0.0012904109939992766,0.001,-0.00016424407070878447,0.0012764524973003062,-0.0015735770817168837,-0.000992254732884627,0.0012946177764854903,0.0023924271009615797,9.999000099990002e-05,0.21109516169889386,0.08331574132714095,0.21109516169889386,0.08331574132714095,0.026997300269973004,RAW_BETTER_MAIN__PROBE_BETTER_ABLATION,False,
unit,D,linear_source_frozen,Risk@70,NORMALIZED_ALL_AR,AR_DOMAIN,unit|D|linear_source_frozen|Risk@70|NORMALIZED_ALL_AR,0.06452054969996383,0.06394912364531259,0.0895900136218706,0.08591842200033531,0.0005714260546512417,0.0036715916215352973,-0.0031001655668840555,0.0012904109939992766,0.0017918002724374121,-0.00016424407070878447,0.0012764524973003062,0.0026007117300441114,0.004801851079757792,-0.004205580730744957,-0.00209785031011745,9.999000099990002e-05,0.21109516169889386,0.08331574132714095,0.1829389540664148,0.07235438884331419,0.026997300269973004,NONE,False,
unit,D,linear_source_frozen,Risk@70,NORMALIZED_AR16,AR_DOMAIN,unit|D|linear_source_frozen|Risk@70|NORMALIZED_AR16,0.06452054969996383,0.06394912364531259,0.06064156574200602,0.059840180444011626,0.0005714260546512417,0.0008013852979943947,-0.00022995924334315299,0.0012904109939992766,0.0012128313148401205,-0.00016424407070878447,0.0012764524973003062,0.000147312829450136,0.0013904234644640792,-0.0006882376641394265,0.00026408258994154067,0.3484651534846515,0.21109516169889386,0.08331574132714095,0.1859550896420275,0.072743380253962,1.0,NONE,False,
unit,D,linear_source_frozen,Risk@70,NORMALIZED_AR13,AR_DOMAIN,unit|D|linear_source_frozen|Risk@70|NORMALIZED_AR13,0.06452054969996383,0.06394912364531259,0.06108819430892635,0.06011757261248992,0.0005714260546512417,0.0009706216964364273,-0.0003991956417851855,0.0012904109939992766,0.0012217638861785269,-0.00016424407070878447,0.0012764524973003062,0.00033152158734267145,0.0016186349799149765,-0.0009432645181016766,9.581394434597104e-05,0.1321867813218678,0.21109516169889386,0.08331574132714095,0.18365618117128818,0.07154183378416193,1.0,NONE,False,
unit,D,linear_source_frozen,Risk@90,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|D|linear_source_frozen|Risk@90|NO_LONGSIDE_AR21,0.06544836590112074,0.06494086007175166,0.6054747281972241,0.6074121499307495,0.0005075058293690787,-0.0019374217335254018,0.0024449275628944805,0.001308967318022415,0.012148242998614991,0.00011060156699228691,0.0008269006119893527,-0.005435465405091849,0.001227688937616125,-0.0008323231554505306,0.0059428460317731266,0.1581841815818418,0.21109516169889386,0.08331574132714095,0.21109516169889386,0.08331574132714095,1.0,RAW_BETTER_MAIN__PROBE_BETTER_ABLATION,False,
unit,D,linear_source_frozen,Risk@90,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|D|linear_source_frozen|Risk@90|NO_GEONORM_AR21,0.06544836590112074,0.06494086007175166,0.025250964146385415,0.025628196885986863,0.0005075058293690787,-0.0003772327396014477,0.0008847385689705264,0.001308967318022415,0.001,0.00011060156699228691,0.0008269006119893527,-0.0005269779497742951,-0.000264948374478591,0.0006017577988157914,0.0011245156835426166,9.999000099990002e-05,0.21109516169889386,0.08331574132714095,0.21109516169889386,0.08331574132714095,0.026997300269973004,RAW_BETTER_MAIN__PROBE_BETTER_ABLATION,False,
unit,D,linear_source_frozen,Risk@90,NORMALIZED_ALL_AR,AR_DOMAIN,unit|D|linear_source_frozen|Risk@90|NORMALIZED_ALL_AR,0.06544836590112074,0.06494086007175166,0.0840495640205032,0.08302716791874716,0.0005075058293690787,0.001022396101756043,-0.0005148902723869642,0.001308967318022415,0.001680991280410064,0.00011060156699228691,0.0008269006119893527,0.0005597192669970545,0.0015431323424811977,-0.0010658874279689523,-0.00010510550499605838,0.042195780421957804,0.21109516169889386,0.08331574132714095,0.1829389540664148,0.07235438884331419,1.0,NONE,False,
unit,D,linear_source_frozen,Risk@90,NORMALIZED_AR16,AR_DOMAIN,unit|D|linear_source_frozen|Risk@90|NORMALIZED_AR16,0.06544836590112074,0.06494086007175166,0.06180846066074478,0.06143218711136381,0.0005075058293690787,0.0003762735493809677,0.00013123227998811104,0.001308967318022415,0.0012361692132148957,0.00011060156699228691,0.0008269006119893527,5.0088581740619976e-05,0.0006935139767617423,-0.00016847047816282467,0.00034056064692677425,0.32666733326667335,0.21109516169889386,0.08331574132714095,0.1859550896420275,0.072743380253962,1.0,NONE,False,
unit,D,linear_source_frozen,Risk@90,NORMALIZED_AR13,AR_DOMAIN,unit|D|linear_source_frozen|Risk@90|NORMALIZED_AR13,0.06544836590112074,0.06494086007175166,0.06209167435232876,0.06163107347568379,0.0005075058293690787,0.0004606008766449704,4.690495272410833e-05,0.001308967318022415,0.0012418334870465753,0.00011060156699228691,0.0008269006119893527,0.00011413901467825384,0.0008190368513042057,-0.00030225613060139346,0.00030126816347030217,0.7634236576342366,0.21109516169889386,0.08331574132714095,0.18365618117128818,0.07154183378416193,1.0,NONE,False,
unit,D,tta_angle,AUGRC,NO_LONGSIDE_AR21,ANGLE_EQUIVALENCE,unit|D|tta_angle|AUGRC|NO_LONGSIDE_AR21,0.028784731399507622,0.03193682148765096,0.3107405381407825,0.30528269475196745,-0.003152090088143336,0.0054578433888150535,-0.00860993347695839,0.0006387364297530192,0.00621481076281565,-0.003714117040332976,-0.0026216190897015044,0.0014012297975772902,0.00954587790786885,-0.012757174326869588,-0.004406688875689112,0.00019998000199980003,0.42307406029028655,0.16158207343412526,0.42307406029028655,0.16158207343412526,0.036196380361963806,PROBE_BETTER_MAIN__RAW_BETTER_ABLATION,False,
unit,D,tta_angle,AUGRC,NO_GEONORM_AR21,GEOMETRY_NORMALIZATION,unit|D|tta_angle|AUGRC|NO_GEONORM_AR21,0.028784731399507622,0.03193682148765096,0.011345659109538907,0.012717973854876592,-0.003152090088143336,-0.0013723147453376851,-0.001779775342805651,0.0006387364297530192,0.0005,-0.003714117040332976,-0.0026216190897015044,-0.001618256504874096,-0.0011438209267135221,-0.0021324028782871377,-0.0014485278351480846,9.999000099990002e-05,0.42307406029028655,0.16158207343412526,0.42307406029028655,0.16158207343412526,0.026997300269973004,NONE,False,
unit,D,tta_angle,AUGRC,NORMALIZED_ALL_AR,AR_DOMAIN,unit|D|tta_angle|AUGRC|NORMALIZED_ALL_AR,0.028784731399507622,0.03193682148765096,0.03464569569639537,0.045576693865798934,-0.003152090088143336,-0.010930998169403565,0.007778908081260229,0.0006387364297530192,0.0009115338773159787,-0.003714117040332976,-0.0026216190897015044,-0.012442240207814943,-0.009539611196430122,0.006423875490461458,0.009294072568987921,9.999000099990002e-05,0.42307406029028655,0.16158207343412526,0.41704560218266856,0.16464891041162227,0.026997300269973004,NONE,False,
unit,D,tta_angle,AUGRC,NORMALIZED_AR16,AR_DOMAIN,unit|D|tta_angle|AUGRC|NORMALIZED_AR16,0.028784731399507622,0.03193682148765096,0.026607497806093085,0.029903368399506303,-0.003152090088143336,-0.0032958705934132172,0.0001437805052698811,0.0006387364297530192,0.0005980673679901261,-0.003714117040332976,-0.0026216190897015044,-0.0037561904865095544,-0.002853673809127764,-0.0001233048656292167,0.0004307979137890501,0.30696930306969306,0.42307406029028655,0.16158207343412526,0.4215599896346204,0.16202769302980521,1.0,NONE,False,
unit,D,tta_angle,AUGRC,NORMALIZED_AR13,AR_DOMAIN,unit|D|tta_angle|AUGRC|NORMALIZED_AR13,0.028784731399507622,0.03193682148765096,0.026456805562733186,0.030159679106859683,-0.003152090088143336,-0.0037028735441264962,0.0005507834559831601,0.0006387364297530192,0.0006031935821371936,-0.003714117040332976,-0.0026216190897015044,-0.004243006248448331,-0.003174017869611532,0.0001615043036056721,0.0009760447254039036,0.0105989401059894,0.42307406029028655,0.16158207343412526,0.4206442742093891,0.1618954480796586,1.0,NONE,False,
