record_type,dataset,seed,raw_path,raw_sha256,cache_path,cache_sha256,key,dtype,shape,raw_content_hash,cache_content_hash,raw_rows,eligible_rows,row_order_instance_id_hash,cache_row_order_hash,tolerance,max_abs_error,status,notes
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,cls,object,[48195],8aedf5ec1b0d2563552c7ecdde6fe39bdc1a2ca164c118fe067d01e87d8649ac,8aedf5ec1b0d2563552c7ecdde6fe39bdc1a2ca164c118fe067d01e87d8649ac,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,error,float64,[48195],4743748bd3f36049e17d7d6ffc54edb498400c4fc152fc201ae3cbb29c99058e,4743748bd3f36049e17d7d6ffc54edb498400c4fc152fc201ae3cbb29c99058e,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,feature,float64,[48195],d41ce8ec5dffbc4f67d841c9fa3ebdc75091d5673592e6c5ac45bcd4ee9e5bd4,d41ce8ec5dffbc4f67d841c9fa3ebdc75091d5673592e6c5ac45bcd4ee9e5bd4,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,gt_box,float64,"[48195, 5]",a59032bfc396cf1794dd0420cac2e747874e9a6ad10f3b279b9400ac47f38494,a59032bfc396cf1794dd0420cac2e747874e9a6ad10f3b279b9400ac47f38494,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,image,object,[48195],4e81dcec6df9df91389ac829ea5e23a51e70a670db3afa3420f85440d0621463,4e81dcec6df9df91389ac829ea5e23a51e70a670db3afa3420f85440d0621463,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,pred_box,float64,"[48195, 5]",f9a7e0a5fb46c1d977d24c0fc4731a01d5983fb122fe4d32d085a1cbf631af78,f9a7e0a5fb46c1d977d24c0fc4731a01d5983fb122fe4d32d085a1cbf631af78,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,score,float64,[48195],cf66eab331a33990ce87690923fd7eb918b9c960e6f62d8ce66ca374b31ef757,cf66eab331a33990ce87690923fd7eb918b9c960e6f62d8ce66ca374b31ef757,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,size,float64,[48195],2ae3f29465412d7f97a945c80ba26a8efd783a547a30cf6405ff9deb6cf29b32,2ae3f29465412d7f97a945c80ba26a8efd783a547a30cf6405ff9deb6cf29b32,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,tta,float64,[48195],18e084c38272ec1cc04b41139c27e46dff7b5c0f0b35cd0146b575ab94fcb545,18e084c38272ec1cc04b41139c27e46dff7b5c0f0b35cd0146b575ab94fcb545,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,vector,float64,"[48195, 6]",b458321bf30ed4a515b58f6747eee534598dc75d08f58c301bed024114acd1c7,b458321bf30ed4a515b58f6747eee534598dc75d08f58c301bed024114acd1c7,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_unit,DIOR-R,2,outputs/persistent_artifacts/m069_psc_phase1/DIOR-R/seed2/matched_phase.jsonl,98cdeb2f22b0c95a29ae26fc607c10b5eb22e9fee79a704e97e1b0e68a44b2de,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/DIOR_R_seed2.npz,be398b487a469468923b4b22575fd3039575782151ed3cb1839782e013c57a65,ALL,mixed,,,,85383,48195,f1cfb984c300d53b36ffc9dca7ef64383373c71025f8a2074e4249b5007aa8ff,338022184d4ebad6444eb360c751e248571f34db7e4946e04584b8e2bcc9d10a,exact,0.0,PASS,cache omits pred_id/gt_id; exact ordered content equality proves cache row order
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,ar,float64,[193045],1fb56ff39a11b313568a4681a721a8dfd81ab19beae815548d2f524122f26ab8,1fb56ff39a11b313568a4681a721a8dfd81ab19beae815548d2f524122f26ab8,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,boundary,float64,[193045],5b6e3fa8fdd414b0ee3c62912c5d0f6feefac363c316636ef1fb80cd494ced30,5b6e3fa8fdd414b0ee3c62912c5d0f6feefac363c316636ef1fb80cd494ced30,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,cls,object,[193045],2c31fa288fe6a2eaf0cf693741a2c4ec8ff341ca9593fa1120fc41adebad1183,2c31fa288fe6a2eaf0cf693741a2c4ec8ff341ca9593fa1120fc41adebad1183,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,error,float64,[193045],42cd8a957fe5a00196282b9af386ed93ec07ec8b3e741a7c73416666d44d1cdd,42cd8a957fe5a00196282b9af386ed93ec07ec8b3e741a7c73416666d44d1cdd,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,feature,float64,[193045],48d0a80e3d57fe120816bb645d00c4863eb17cab8da09e877faecd57d30941f3,48d0a80e3d57fe120816bb645d00c4863eb17cab8da09e877faecd57d30941f3,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,gt_box,float64,"[193045, 5]",eb237683a089459f6feb6c27fa7a4ebbf5b6be6ad88bdca5ab534707ef635f33,eb237683a089459f6feb6c27fa7a4ebbf5b6be6ad88bdca5ab534707ef635f33,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,image,object,[193045],2d6111645df9b965c49c791bf43b1029ce79b809af17f18e2ecddec3e937238d,2d6111645df9b965c49c791bf43b1029ce79b809af17f18e2ecddec3e937238d,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,pred_box,float64,"[193045, 5]",b3c86c78d4a784c9ee7bbb4f203036027a8937ccffe4768199c0073d2e9c3c67,b3c86c78d4a784c9ee7bbb4f203036027a8937ccffe4768199c0073d2e9c3c67,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,score,float64,[193045],9ab270fe5ca999bc031aab9a3fc21b100fad72ad11ea7ba97f9ae974f1d31a6a,9ab270fe5ca999bc031aab9a3fc21b100fad72ad11ea7ba97f9ae974f1d31a6a,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,size,float64,[193045],f33f0a9491d44e0d02c8ec91e947f7a6831af410397b7c2fe6262f0d479e20f3,f33f0a9491d44e0d02c8ec91e947f7a6831af410397b7c2fe6262f0d479e20f3,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,tta,float64,[193045],3c5670c0e4544825a9c31344766c24116351c1fe901eec767781d8eb283a1604,3c5670c0e4544825a9c31344766c24116351c1fe901eec767781d8eb283a1604,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,vector,float64,"[193045, 6]",9365c04a37c6aae7e4d09d8868afb75a31e0226c6c07733047e6d59a52f80bcd,9365c04a37c6aae7e4d09d8868afb75a31e0226c6c07733047e6d59a52f80bcd,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_unit,SODA-A,0,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed0/matched_phase.jsonl,09acdd753960b7d935da2f3f09b502ae9134ef16a0f19c6ffdfd547cfb40bdc8,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed0.npz,54c183da0e75fe071e054ca8ac4c292ddc1fe5f255f918cc52f956b20daa6341,ALL,mixed,,,,302699,193045,3ae38efdd3cf92588a8161c104694d9b9087fd299531fde491f8d67efff2ab95,4f3379396d286b12bf7651a04eaa2c8099e4826db2b582875856ebee1d6e13e9,exact,0.0,PASS,cache omits pred_id/gt_id; exact ordered content equality proves cache row order
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,ar,float64,[195192],97ae03f27e204fee43fc0fe2d4796c3851bfc48179c9519abe9745c1c04f4dc3,97ae03f27e204fee43fc0fe2d4796c3851bfc48179c9519abe9745c1c04f4dc3,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,boundary,float64,[195192],a3002a7ed63778e926abd4b4fa48b33343e9dcab5fc538b8d4006cb5dcd695b7,a3002a7ed63778e926abd4b4fa48b33343e9dcab5fc538b8d4006cb5dcd695b7,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,cls,object,[195192],65b2ab7a8e083899893e08da230c62991ea38eee4775c518bbf73f890ee2d78a,65b2ab7a8e083899893e08da230c62991ea38eee4775c518bbf73f890ee2d78a,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,error,float64,[195192],4be18ac54e45caa134f99e289722beb31afc0cdf5a482a4bba23239364a8d658,4be18ac54e45caa134f99e289722beb31afc0cdf5a482a4bba23239364a8d658,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,feature,float64,[195192],e55fcb4847888073b2a9224826e5c0642df34e70786368d4da996502ecbfcae6,e55fcb4847888073b2a9224826e5c0642df34e70786368d4da996502ecbfcae6,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,gt_box,float64,"[195192, 5]",0b1a6deb87f87cb9142e1c2ea826c6a85a3a5e5eecc4f7bb42b613ecc64a64d2,0b1a6deb87f87cb9142e1c2ea826c6a85a3a5e5eecc4f7bb42b613ecc64a64d2,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,image,object,[195192],7033e13bc6da6bca43b6adcca02321b45ffbb31e8109f34344cdd8e72938aa5c,7033e13bc6da6bca43b6adcca02321b45ffbb31e8109f34344cdd8e72938aa5c,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,pred_box,float64,"[195192, 5]",fd806066732c165dbf09260fb215c0a7371d25a64d2a6f71aa840191ca2f72a7,fd806066732c165dbf09260fb215c0a7371d25a64d2a6f71aa840191ca2f72a7,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,score,float64,[195192],14372ff8efb7b25b57425e7dcc60b3696f5179e37096f01f97b7b7882a0eac91,14372ff8efb7b25b57425e7dcc60b3696f5179e37096f01f97b7b7882a0eac91,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
cache_array,SODA-A,1,outputs/persistent_artifacts/m069_psc_phase1/SODA-A/seed1/matched_phase.jsonl,8aeeaf2d439098da9045644c7cf99d72bcf8b5c0d3f7144b8893ed7e4cf03b84,top_journal_v3_reaudit_055/paper_B_psc_mechanism/artifacts/b3_cache/SODA_A_seed1.npz,0c98f5655493d4728d0b46f6cc0875f8a6be9f75cf64f3caa36af3c029098881,size,float64,[195192],c84c0363b63d90bbee2a57d1b235ab11fd41e57a9ceef8be3d5753456198849d,c84c0363b63d90bbee2a57d1b235ab11fd41e57a9ceef8be3d5753456198849d,305938,195192,4d7c25f8359c5c5056444ac0acdc4b01f340c7f10b36a9ef94df5dcb50f528e1,,rtol=0;atol=0;NaN-equal,0.0,PASS,direct JSON field parse followed only by GT aspect_ratio>=2.1; no floating derivation
