analysis,dataset,seed,intervention,parameter,endpoint,n,mean_angle_error,severe_rate,nrc,paired_delta_nrc_vs_phase_mod_ci_lo,paired_delta_nrc_vs_phase_mod_ci_hi,decoded_angle_change_median_deg,decoded_angle_change_p95_deg,candidate_switch_rate,evidence_role,mean_phase_mod,actual_head_mean_angle_loss,actual_head_mean_abs_radial_gradient,actual_head_mean_tangential_gradient_norm,actual_head_mean_abs_dloss_dk,AP50,AP75,full_evaluator_available
BASELINE_SCORE,DIOR-R,2,phase_direction_margin,base,endpoint_severe_event,48195,1.6972488346943233,,0.7684265284402068,-0.1573773871490017,0.13354770789042497,0.0,0.0,0.00016599232285506796,RANKING_ONLY,,,,,,,,
RADIAL,DIOR-R,2,z_prime=k*z,0.25,endpoint_continuous,48195,9.463594638984077,,0.9709685361050132,,,1.704495646881474,36.486306183248075,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,0.1407101617956067,0.5981960853,0.089737741,0.0474442825,0.7280494986,0.506076,0.263208,True
RADIAL,DIOR-R,2,z_prime=k*z,0.25,endpoint_severe_event,48195,,0.31040564373897706,0.9348203923110733,,,1.704495646881474,36.486306183248075,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,0.1407101617956067,0.5981960853,0.089737741,0.0474442825,0.7280494986,0.506076,0.263208,True
RADIAL,DIOR-R,2,z_prime=k*z,0.5,endpoint_continuous,48195,2.264605061521497,,0.980862917682566,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,0.5628406471824268,0.4194712969,0.0875587106,0.0505125032,0.7119865525,0.540117,0.335385,True
RADIAL,DIOR-R,2,z_prime=k*z,0.5,endpoint_severe_event,48195,,0.03772175536881419,0.6194610417624368,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,0.5628406471824268,0.4194712969,0.0875587106,0.0505125032,0.7119865525,0.540117,0.335385,True
RADIAL,DIOR-R,2,z_prime=k*z,0.75,endpoint_continuous,48195,1.702909846606267,,1.1979217381011193,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,1.2663914561604601,0.2507713044,0.0784163156,0.0607680895,0.6521412669,0.541296,0.338083,True
RADIAL,DIOR-R,2,z_prime=k*z,0.75,endpoint_severe_event,48195,,0.008839091192032368,0.9043415782557465,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,1.2663914561604601,0.2507713044,0.0784163156,0.0607680895,0.6521412669,0.541296,0.338083,True
RADIAL,DIOR-R,2,z_prime=k*z,0.9,endpoint_continuous,48195,1.6989216975479684,,1.2016064719637327,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,1.8236036968710627,0.1621073503,0.0619130149,0.0757563979,0.5449722144,0.541288,0.338026,True
RADIAL,DIOR-R,2,z_prime=k*z,0.9,endpoint_severe_event,48195,,0.0086730988691773,0.9208027890769555,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,1.8236036968710627,0.1621073503,0.0619130149,0.0757563979,0.5449722144,0.541288,0.338026,True
RADIAL,DIOR-R,2,z_prime=k*z,1.0,endpoint_continuous,48195,1.6972488346943233,,1.2031616855286675,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,2.251362588729707,0.1207697191,0.0302565269,0.0971967572,0.2568057722,0.541289,0.338358,True
RADIAL,DIOR-R,2,z_prime=k*z,1.0,endpoint_severe_event,48195,,0.008590102707749767,0.9295139700831351,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,2.251362588729707,0.1207697191,0.0302565269,0.0971967572,0.2568057722,0.541289,0.338358,True
RADIAL,DIOR-R,2,z_prime=k*z,1.1,endpoint_continuous,48195,1.697349794191443,,1.2030650683000528,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,2.724148732362946,0.1642744494,0.0715519069,0.0677131385,0.596410915,0.541289,0.338385,True
RADIAL,DIOR-R,2,z_prime=k*z,1.1,endpoint_severe_event,48195,,0.008548604627035999,0.9339443182086888,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,2.724148732362946,0.1642744494,0.0715519069,0.0677131385,0.596410915,0.541289,0.338385,True
RADIAL,DIOR-R,2,z_prime=k*z,1.25,endpoint_continuous,48195,1.69759556069714,,1.2028348299327711,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,3.517754044890167,0.2633437464,0.0860547476,0.0537161832,0.7004551676,0.541289,0.338383,True
RADIAL,DIOR-R,2,z_prime=k*z,1.25,endpoint_severe_event,48195,,0.008527855586679116,0.9362124970600696,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,3.517754044890167,0.2633437464,0.0860547476,0.0537161832,0.7004551676,0.541289,0.338383,True
RADIAL,DIOR-R,2,z_prime=k*z,1.5,endpoint_continuous,48195,1.6966531122009478,,1.2037233353002808,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,5.0655658246418405,0.4449253692,0.0911981515,0.0470892278,0.7424342996,0.541287,0.338381,True
RADIAL,DIOR-R,2,z_prime=k*z,1.5,endpoint_severe_event,48195,,0.008527855586679116,0.9362124970600696,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,5.0655658246418405,0.4449253692,0.0911981515,0.0470892278,0.7424342996,0.541287,0.338381,True
RADIAL,DIOR-R,2,z_prime=k*z,2.0,endpoint_continuous,48195,1.69690778867592,,1.2034886858278793,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,9.005450354918828,0.8225179626,0.0940957118,0.0428223487,0.7646454503,0.541287,0.338358,True
RADIAL,DIOR-R,2,z_prime=k*z,2.0,endpoint_severe_event,48195,,0.008527855586679116,0.9362131625048213,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,9.005450354918828,0.8225179626,0.0940957118,0.0428223487,0.7646454503,0.541287,0.338358,True
RADIAL,DIOR-R,2,z_prime=k*z,4.0,endpoint_continuous,48195,1.6957428776144168,,1.2045856408684867,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,36.02180141967531,2.3630599133,0.0952333503,0.0409171946,0.7722645171,0.541283,0.338476,True
RADIAL,DIOR-R,2,z_prime=k*z,4.0,endpoint_severe_event,48195,,0.008507106546322233,0.9384749565179722,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,36.02180141967531,2.3630599133,0.0952333503,0.0409171946,0.7722645171,0.541283,0.338476,True
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,-15.0,endpoint_continuous,48195,15.076899444746356,,0.9870604136360669,,,14.999999999999996,15.000000000000009,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,-15.0,endpoint_severe_event,48195,,0.8568523705778608,0.9494458482591093,,,14.999999999999996,15.000000000000009,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-15.0,endpoint_continuous,48195,1.7133486514640779,,1.1880052905431766,,,0.0,0.0,0.00043572984749455336,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-15.0,endpoint_severe_event,48195,,0.008756095030604835,0.9118230672413936,,,0.0,0.0,0.00043572984749455336,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-15.0,endpoint_continuous,48195,15.097654932432523,,0.9783462928018654,,,14.999999999999996,15.000000000000009,0.0003527336860670194,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-15.0,endpoint_severe_event,48195,,0.8569768648200021,0.9489770561736057,,,14.999999999999996,15.000000000000009,0.0003527336860670194,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,-15.0,endpoint_continuous,48195,15.055882461916145,,0.9752875837973258,,,14.999999999999996,15.000000000000009,0.00130718954248366,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,-15.0,endpoint_severe_event,48195,,0.8533457827575475,0.9583229805143791,,,14.999999999999996,15.000000000000009,0.00130718954248366,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,-7.5,endpoint_continuous,48195,7.641523687911554,,0.9855713099174177,,,7.500000000000004,7.500000000000004,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,-7.5,endpoint_severe_event,48195,,0.12403776325344953,1.155868148110379,,,7.500000000000004,7.500000000000004,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-7.5,endpoint_continuous,48195,1.7007063846222343,,1.1998747450609812,,,0.0,0.0,0.00022823944392571843,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-7.5,endpoint_severe_event,48195,,0.008631600788463534,0.9250278470391079,,,0.0,0.0,0.00022823944392571843,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-7.5,endpoint_continuous,48195,7.651185468134949,,0.9811654305429203,,,7.500000000000004,7.500000000000004,0.00020749040356883493,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-7.5,endpoint_severe_event,48195,,0.12412075941487706,1.155056749664845,,,7.500000000000004,7.500000000000004,0.00020749040356883493,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,-7.5,endpoint_continuous,48195,7.591465726179377,,0.9867815720819832,,,7.500000000000004,7.500000000000004,0.00043572984749455336,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,-7.5,endpoint_severe_event,48195,,0.12306255835667601,1.1677530636993114,,,7.500000000000004,7.500000000000004,0.00043572984749455336,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,-2.0,endpoint_continuous,48195,2.7165178720024183,,1.0507925559409435,,,2.0000000000000027,2.0000000000000027,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,-2.0,endpoint_severe_event,48195,,0.012615416536985164,1.0086557547837247,,,2.0000000000000027,2.0000000000000027,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-2.0,endpoint_continuous,48195,1.698896698208009,,1.201590476493,,,0.0,0.0,0.00018674136321195143,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-2.0,endpoint_severe_event,48195,,0.00861085174810665,0.9272634176984264,,,0.0,0.0,0.00018674136321195143,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-2.0,endpoint_continuous,48195,2.7213162285324612,,1.0471508746487248,,,2.0000000000000027,2.0000000000000027,0.00014524328249818446,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,-2.0,endpoint_severe_event,48195,,0.012656914617698932,1.005329061951421,,,2.0000000000000027,2.0000000000000027,0.00014524328249818446,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,-2.0,endpoint_continuous,48195,2.664761780143894,,1.055790379243878,,,2.0000000000000027,2.0000000000000027,0.00018674136321195143,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,-2.0,endpoint_severe_event,48195,,0.012117439568419961,1.0569219293398984,,,2.0000000000000027,2.0000000000000027,0.00018674136321195143,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,0.0,endpoint_continuous,48195,1.6972488346943233,,1.2031616855286675,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,0.0,endpoint_severe_event,48195,,0.008590102707749767,0.9295139700831351,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,0.0,endpoint_continuous,48195,1.6972488346943233,,1.2031616855286675,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,0.0,endpoint_severe_event,48195,,0.008590102707749767,0.9295139700831351,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,0.0,endpoint_continuous,48195,1.6972488346943233,,1.2031616855286675,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,0.0,endpoint_severe_event,48195,,0.008590102707749767,0.9295139700831351,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,0.0,endpoint_continuous,48195,1.6972488346943233,,1.2031616855286675,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,0.0,endpoint_severe_event,48195,,0.008590102707749767,0.9295139700831351,,,0.0,0.0,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,2.0,endpoint_continuous,48195,2.6631969127916357,,1.0569910921284955,,,2.0000000000000027,2.0000000000000027,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,2.0,endpoint_severe_event,48195,,0.012096690528063078,1.0587444073972183,,,2.0000000000000027,2.0000000000000027,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,2.0,endpoint_continuous,48195,1.7021301873857935,,1.1985247358977065,,,0.0,0.0,0.00014524328249818446,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,2.0,endpoint_severe_event,48195,,0.008652349828820417,0.9227973935342653,,,0.0,0.0,0.00014524328249818446,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,2.0,endpoint_continuous,48195,2.664761780143894,,1.055790379243878,,,2.0000000000000027,2.0000000000000027,0.00018674136321195143,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,2.0,endpoint_severe_event,48195,,0.012117439568419961,1.0569219293398984,,,2.0000000000000027,2.0000000000000027,0.00018674136321195143,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,2.0,endpoint_continuous,48195,2.7244730781267568,,1.044770979879654,,,2.0000000000000027,2.0000000000000027,0.00014524328249818446,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,2.0,endpoint_severe_event,48195,,0.012677663658055815,1.003673300662482,,,2.0000000000000027,2.0000000000000027,0.00014524328249818446,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,7.5,endpoint_continuous,48195,7.577595051847419,,0.9932060747070733,,,7.500000000000004,7.500000000000004,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,7.5,endpoint_severe_event,48195,,0.1229380641145347,1.1689915567132048,,,7.500000000000004,7.500000000000004,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,7.5,endpoint_continuous,48195,1.7084707885110586,,1.192559533402165,,,0.0,0.0,0.00020749040356883493,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,7.5,endpoint_severe_event,48195,,0.008735345990247952,0.9140077846492715,,,0.0,0.0,0.00020749040356883493,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,7.5,endpoint_continuous,48195,7.580545585000413,,0.991832761593486,,,7.500000000000004,7.500000000000004,0.00022823944392571843,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,7.5,endpoint_severe_event,48195,,0.12295881315489159,1.1687851100963307,,,7.500000000000004,7.500000000000004,0.00022823944392571843,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,7.5,endpoint_continuous,48195,7.6677960775229375,,0.9736746325308283,,,7.500000000000004,7.500000000000004,0.0003527336860670194,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,7.5,endpoint_severe_event,48195,,0.1243282498184459,1.1530336932357184,,,7.500000000000004,7.500000000000004,0.0003527336860670194,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,15.0,endpoint_continuous,48195,15.001363842960767,,0.9979878273700598,,,14.999999999999996,15.000000000000009,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
TANGENTIAL_SYNC,DIOR-R,2,fixed_norm_phase_direction,15.0,endpoint_severe_event,48195,,0.853076045232908,0.9593137300359745,,,14.999999999999996,15.000000000000009,0.00016599232285506796,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,15.0,endpoint_continuous,48195,1.7274603675234559,,1.1750424274320113,,,0.0,0.0,0.0003527336860670194,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
PRIMARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,15.0,endpoint_severe_event,48195,,0.008963585434173669,0.8906354589056551,,,0.0,0.0,0.0003527336860670194,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,15.0,endpoint_continuous,48195,15.012122161239192,,0.9934266881668441,,,14.999999999999996,15.000000000000009,0.00043572984749455336,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
SECONDARY_ONLY,DIOR-R,2,single_or_conflicting_frequency,15.0,endpoint_severe_event,48195,,0.8530967942732649,0.9592374322497315,,,14.999999999999996,15.000000000000009,0.00043572984749455336,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,15.0,endpoint_continuous,48195,15.152053125809658,,0.9561717763398563,,,14.999999999999996,15.000000000000009,0.0012864405021267766,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
FREQUENCY_CONFLICT,DIOR-R,2,single_or_conflicting_frequency,15.0,endpoint_severe_event,48195,,0.8572466023446416,0.9479637428451103,,,14.999999999999996,15.000000000000009,0.0012864405021267766,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,-10.0,endpoint_continuous,48195,39.49188809843689,,0.9360800268619893,,,39.678816980325294,39.98165228792046,0.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,-10.0,endpoint_severe_event,48195,,0.9986928104575163,1.127317783097895,,,39.678816980325294,39.98165228792046,0.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,-5.0,endpoint_continuous,48195,41.989568902730134,,0.9370308027577098,,,42.17881698032532,42.481652287920454,0.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,-5.0,endpoint_severe_event,48195,,0.9989832970225128,1.1254215089568764,,,42.17881698032532,42.481652287920454,0.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,-1.0,endpoint_continuous,48195,43.988149149895264,,0.937597508496171,,,44.17881698032532,44.48165228792046,0.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,-1.0,endpoint_severe_event,48195,,0.9992530345471522,1.1263863056505377,,,44.17881698032532,44.48165228792046,0.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,1.0,endpoint_continuous,48195,44.99882842503766,,1.0716149710234422,,,44.820309908174664,46.568223153011445,1.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,1.0,endpoint_severe_event,48195,,0.9994812739910779,1.0760168784264004,,,44.820309908174664,46.568223153011445,1.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,5.0,endpoint_continuous,48195,43.00044217090633,,1.0713364375610845,,,42.82030990817467,44.56822315301142,1.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,5.0,endpoint_severe_event,48195,,0.9993982778296504,1.06519726811998,,,42.82030990817467,44.56822315301142,1.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,10.0,endpoint_continuous,48195,40.50245472891968,,1.0709929594447651,,,40.320309908174664,42.068223153011424,1.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BOUNDARY_CROSS,DIOR-R,2,candidate_switch_surface,10.0,endpoint_severe_event,48195,,0.9993567797489367,1.0615370884486388,,,40.320309908174664,42.068223153011424,1.0,MECHANISM_ONLY_NOT_RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,phase_mod,base,endpoint_continuous,193045,2.0470160104573183,,1.1267116655321816,nan,nan,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,phase_mod,base,endpoint_severe_event,193045,2.0470160104573183,,1.0019595566622699,nan,nan,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,negative_phase_mod,base,endpoint_continuous,193045,2.0470160104573183,,1.0933323176256098,nan,nan,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,negative_phase_mod,base,endpoint_severe_event,193045,2.0470160104573183,,1.7129900098661766,nan,nan,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,detection_score,base,endpoint_continuous,193045,2.0470160104573183,,0.8038437976085984,nan,nan,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,detection_score,base,endpoint_severe_event,193045,2.0470160104573183,,0.5255442532920029,nan,nan,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,multi_frequency_consistency,base,endpoint_continuous,193045,2.0470160104573183,,0.6913078444146443,-0.7874452117249421,-0.713104183904987,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,multi_frequency_consistency,base,endpoint_severe_event,193045,2.0470160104573183,,0.4356824240174972,-0.6871337720870069,-0.2822792207369556,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,unwrap_candidate_energy_gap,base,endpoint_continuous,193045,2.0470160104573183,,0.6913078444146443,-0.7829187292741671,-0.7063907792741153,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,unwrap_candidate_energy_gap,base,endpoint_severe_event,193045,2.0470160104573183,,0.4356824240174972,-0.6867390915107432,-0.3030912555215959,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,phase_direction_margin,base,endpoint_continuous,193045,2.0470160104573183,,1.0025977149381646,-0.17550431577966955,-0.10496517045585967,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,phase_direction_margin,base,endpoint_severe_event,193045,2.0470160104573183,,0.585128008609985,-0.5390708324705467,-0.20759318577463373,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,tta_phase_direction_consistency,base,endpoint_continuous,193045,2.0470160104573183,,0.5874682754692939,-0.8737073129452749,-0.7968745532230984,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
BASELINE_SCORE,SODA-A,0,tta_phase_direction_consistency,base,endpoint_severe_event,193045,2.0470160104573183,,0.410023291383523,-0.8116910756271538,-0.4348498179076018,0.0,0.0,7.770209018622601e-05,RANKING_ONLY,,,,,,,,
RADIAL,SODA-A,0,z_prime=k*z,0.25,endpoint_continuous,193045,14.196596528592085,,1.1414774975848192,,,10.406103018912697,40.003625633709404,7.770209018622601e-05,MECHANISM_ONLY_NOT_RANKING_ONLY,0.13983747538110985,0.3330208837,0.0419863866,0.0215502986,0.4099533786,0.532371,0.176339,True
