family,image_id,prediction_id,gt_id,score,iou,angle_error_deg,gt_ar,d_tip,z_0_25,z_0_50,z_1_00
ap,100001498,2,5,0.999016284942627,0.878608986183668,0.14903598986491645,6.10290363626964,0.007937332090844346,0,0,0
ap,100001498,3,2,0.9986507296562195,0.9311113669404402,0.8661491096465804,4.44453506117311,0.03359308046325439,0,0,0
ap,100001498,4,3,0.9982929825782776,0.8418711647615865,0.6449116083134633,4.981323938832328,0.028033878118337307,0,0,0
ap,100001498,5,6,0.9972477555274963,0.8923491202304934,1.0845998273542552,4.216357477566792,0.039905098756867236,0,0,0
ap,100001498,6,1,0.9962635636329651,0.9117712468811231,0.0890411107934329,3.6055078958805766,0.002801587669532185,0,0,0
ap,100001508,0,0,0.9996845722198486,0.9423753779841103,0.2584245042560411,6.198584677938231,0.013978872046838599,0,0,0
ap,100001523,0,0,0.9998064637184143,0.9070166661282147,2.1492437129666,3.6419906702231373,0.06829202828246934,0,0,0
ap,100001525,0,0,0.9993686079978943,0.9277514500746573,0.8066661193537984,6.314736329349859,0.044451053912955486,0,0,0
ap,100001526,0,0,0.9996263980865479,0.9102182306352947,1.5490725120585407,4.010163991480581,0.05420362624396113,0,0,0
ap,100001530,0,2,0.999658465385437,0.8807367242484431,0.10735139764133234,5.754489337369091,0.005390904154642699,0,0,0
ap,100001530,1,4,0.9995878338813782,0.9007197931265292,1.1023027429196501,9.34032161586127,0.0898428042897194,0,0,0
ap,100001530,2,1,0.9995465874671936,0.9007635356788521,1.2743541257731645,7.450545793125417,0.08284947906013614,0,0,0
ap,100001530,3,0,0.9995198249816895,0.8973928644315229,0.34784756018955854,6.945204015783586,0.02108233321662824,0,0,0
ap,100001530,4,3,0.9995119571685791,0.935069548098298,0.41719619313319695,8.801375725091233,0.032043093148358986,0,0,0
ap,100001546,0,1,0.9996129870414734,0.8985511220894729,0.7124230168891472,4.931207413543237,0.030656840412943802,0,0,0
ap,100001546,1,0,0.9975639581680298,0.8160982636133104,0.12984280054828828,6.687639399592485,0.007577705485799158,0,0,0
ap,100001547,0,1,0.9998478889465332,0.9528275822850886,0.5542507541561825,5.526442223529126,0.02672960403927006,0,0,0
ap,100001547,1,0,0.9995250701904297,0.8685251359102981,0.12585869197399582,7.151772837562127,0.007854959461236936,0,0,0
ap,100001550,0,0,0.9995766282081604,0.8952697452052294,1.2150809468618016,4.22714493586487,0.04481951653854466,0,0,0
ap,100001557,0,0,0.9999426603317261,0.9577215718569778,0.47042010892729624,5.342818865624985,0.021933039539335734,0,0,0
ap,100001557,1,4,0.9987441301345825,0.8654630791638023,2.8675145690901016,2.259686053397429,0.05652229593419982,0,0,0
ap,100001557,2,6,0.9986613988876343,0.9129277568035956,0.11776930512764602,2.5238956013552283,0.0025938840906907373,0,0,0
ap,100001557,3,3,0.9986478686332703,0.834094932583763,5.629728389465485,2.531464253770701,0.12416739585946673,0,0,0
ap,100001557,4,2,0.9985597729682922,0.9222324042354711,1.522102656970011,2.380536234585463,0.03161659005928621,0,0,0
ap,100001557,5,1,0.9979549646377563,0.9326659222163194,0.5219379536239986,4.31843104400855,0.019669179019126716,0,0,0
ap,100001557,6,5,0.9955428242683411,0.8676533885580608,3.3181971595440705,2.2948240003449847,0.0664134661528997,0,0,0
ap,100001559,0,0,0.9997979998588562,0.8734264762655733,2.0012382425475606,6.548833799270836,0.11434622342090761,0,0,0
ap,100001563,0,0,0.999563992023468,0.9299576063749193,0.47694423716759976,5.938640175496301,0.024717069228631153,0,0,0
ap,100001566,0,0,0.999903678894043,0.8622727543211037,1.1562198348323645,5.015951162052778,0.05060711854016086,0,0,0
ap,100001566,1,2,0.9982622265815735,0.871747461789201,1.326665589492643,5.682193156372885,0.06577881139539327,0,0,0
ap,100001566,2,1,0.9970667958259583,0.9048163072882309,0.438328947924403,5.533794508383168,0.021167341511938494,0,0,0
ap,100001575,0,1,0.9999611377716064,0.9590356600737148,0.29144011398708664,6.413964490054104,0.01631253206771051,0,0,0
ap,100001575,1,0,0.9997202754020691,0.9112370577048273,0.17658326897103174,5.652272447364036,0.008710023445769568,0,0,0
ap,100001577,0,0,0.9995121955871582,0.9241936175545109,1.3481887853924106,4.158642684156001,0.04892260925738909,0,0,0
ap,100001578,0,0,0.9995129108428955,0.9127047896752493,0.646989965505044,5.090147533562787,0.028738629765750832,0,0,0
ap,100001587,0,0,0.9998061060905457,0.9179738640878429,0.11107603421386127,6.58996794843291,0.0063877920243001025,0,0,0
ap,100001590,0,0,0.9998507499694824,0.8955419602826908,0.4732059356705477,7.372907302870511,0.03044608054022248,0,0,0
ap,100001601,0,0,0.9996086955070496,0.8474293312520204,0.14827141328735527,4.706367434665485,0.006089619323221053,0,0,0
ap,100001601,1,1,0.9981231093406677,0.9281764217099026,0.12566501054001558,5.805146280171447,0.006366116228919452,0,0,0
ap,100001601,2,2,0.9978183507919312,0.8565054882670373,0.5953535574669612,7.4433484999510835,0.03867077386191372,0,0,0
ap,100001601,3,3,0.9956939220428467,0.9155472737393459,0.9452668947980442,4.754368203657415,0.03921705085956359,0,0,0
ap,100001606,0,0,0.9991900324821472,0.8833830064301319,0.2261606297349346,7.0465643668072815,0.013907231124322217,0,0,0
ap,100001606,1,1,0.9991897940635681,0.8427948210117103,0.1784478709665602,6.459696485280961,0.010059355428082638,0,0,0
ap,100001607,0,1,0.9997255206108093,0.8920860257964117,0.7857462293642508,7.058908768018743,0.04840092185979497,0,0,0
ap,100001607,1,3,0.999525785446167,0.8553197295725142,0.5782087278504512,9.967667476189996,0.050294232448473274,0,0,0
ap,100001607,2,2,0.9994826316833496,0.8852700527588828,0.1614090629341333,5.5497993556045335,0.007817213904938693,0,0,0
ap,100001607,3,0,0.9906127452850342,0.7970425430574427,0.8397888245276572,4.0867967242968275,0.02994918092793776,0,0,0
ap,100001607,4,4,0.9796808958053589,0.7762009623793003,1.1572924014036172,7.130892884221285,0.0720119970845439,0,0,0
ap,100001611,0,4,0.9998568296432495,0.9411016765545601,0.15586725700271986,6.332379016281328,0.00861328127964022,0,0,0
ap,100001611,1,5,0.9998387098312378,0.857208418939893,0.5885795580448002,6.027608587110782,0.030959215772069244,0,0,0
ap,100001611,2,2,0.9996731281280518,0.898650210182677,0.39156469483770523,9.147313594018508,0.03125655332361504,0,0,0
ap,100001611,3,3,0.9992454051971436,0.9063834438229585,0.5417115614443125,8.213074165902228,0.03882529380031715,0,0,0
ap,100001611,4,1,0.9988456964492798,0.8817367847219658,0.4895476952058689,5.052591717410404,0.021584962763612863,0,0,0
ap,100001611,5,0,0.9947237968444824,0.9158034260269664,0.29273634794348297,4.531547670276031,0.01157627102227319,0,0,0
ap,100001614,0,3,0.9998781681060791,0.8508321337781862,1.1117406594974386,6.9479672703725885,0.06740333312112076,0,0,0
ap,100001614,1,1,0.9998598098754883,0.9263120717656382,0.06428152668950217,8.995101489686032,0.005045910362821556,0,0,0
ap,100001614,2,0,0.9998249411582947,0.8894711001742018,0.33477135330717384,9.584048218855871,0.027998977970398114,0,0,0
ap,100001614,3,2,0.9995504021644592,0.8964887455086777,0.048792777349215014,8.131287057320725,0.0034622797208415067,0,0,0
ap,100001620,0,0,0.9994600415229797,0.8278452770792244,0.6250578652604696,8.742903060513518,0.04768860789251134,0,0,0
ap,100001623,0,0,0.9997802376747131,0.8120488496323269,2.4517516766195904,3.560866834375983,0.07616352561681987,0,0,0
ap,100001626,0,3,0.9999085664749146,0.8989659418789011,0.9686640126121465,5.649207439210883,0.047751538723243316,0,0,0
ap,100001626,1,0,0.9998435974121094,0.9242615350873767,0.7556606600178609,9.03657020939264,0.05958887987799452,0,0,0
ap,100001626,2,1,0.9997755885124207,0.9122665193197522,1.1829573257925015,8.022601997445966,0.08281344317185041,0,0,0
ap,100001626,3,5,0.9993312358856201,0.934858286898672,0.34030168041173603,8.219406987499104,0.024408966843137203,0,0,0
ap,100001626,4,2,0.9977489113807678,0.8295320039782762,1.9416756721798651,8.396602895712986,0.1422474682778269,0,0,0
ap,100001626,5,4,0.9950130581855774,0.8971812652695379,0.12212283631851943,9.660997672889255,0.010295937625493388,0,0,0
orientation,100000001,0,0,0.999387264251709,0.8379211842018388,2.299300704949745,4.465492060158126,0.0895768717359414,0,0,0
orientation,100000004,0,0,0.9505066275596619,0.8124497531571132,3.065882798441869,4.369572094015317,0.11685157165815213,0,0,0
orientation,100000007,0,0,0.9390257596969604,0.7998792359718128,1.137498441936404,3.7423453001213334,0.03714612445674416,0,0,0
orientation,100000008,0,0,0.9950526356697083,0.8571383719116233,1.2116528051598288,6.4783056961269,0.06849433143595227,0,0,0
orientation,100000009,0,0,0.999687910079956,0.8173666501114871,2.7775140550864155,4.295554208293306,0.10407651213180516,0,0,0
orientation,100000010,0,0,0.9997381567955017,0.9111540327583817,0.1842605077010168,4.434592727420752,0.007130707583140022,0,0,0
orientation,100001290,0,0,0.9998478889465332,0.8961147629926702,2.780092551819927,3.6191171583035633,0.08776853325710778,0,0,0
orientation,100001293,0,0,0.9996880292892456,0.9110416659706052,1.1100346419487443,4.809662978287995,0.04658771194009288,0,0,0
orientation,100001295,0,1,0.9996243715286255,0.8942000929414655,0.054474094385965836,3.98470017788095,0.0018942311522132894,0,0,0
orientation,100001295,1,0,0.9994750618934631,0.8868200911541091,0.5914153005536504,4.067003774214401,0.020989727058218728,0,0,0
orientation,100001295,2,2,0.9978876709938049,0.8592756130400725,0.13388545553701547,5.369298057083268,0.006273326483904344,0,0,0
orientation,100001296,0,3,0.9999334812164307,0.9329210122878241,0.06567997594585963,5.813127490866639,0.003331885815976681,0,0,0
orientation,100001296,1,0,0.9999027252197266,0.9095242241994504,0.2004424356406815,7.5407335627026395,0.013190150579878978,0,0,0
orientation,100001296,2,1,0.9998971223831177,0.9178390111329828,0.9498881722894582,7.075815185014127,0.05865113734036806,0,0,0
orientation,100001296,3,2,0.9998555183410645,0.9316737906557842,0.41920562517009363,8.607246593780681,0.031487258119261,0,0,0
orientation,100001296,4,6,0.9981614947319031,0.9276664263006247,0.922406140964159,4.780458463306741,0.038478696052423315,0,0,0
orientation,100001296,5,4,0.995109498500824,0.8865566191930814,1.5100150393846723,3.836624020598077,0.05055075079818458,0,0,0
orientation,100001296,6,5,0.9797561168670654,0.8805435658733278,1.4438527869507285,5.613591739011609,0.07072372799470406,0,0,0
orientation,100001299,0,1,0.9999662637710571,0.8536317800674394,1.112640287820849,6.803914738626222,0.06605926233944712,0,0,0
orientation,100001299,1,3,0.9998520612716675,0.9371477557324903,0.1257748431729331,6.686950875890003,0.007339541667703101,0,0,0
orientation,100001299,2,4,0.9992305040359497,0.913118806818469,1.1470731694544916,7.4559666245375995,0.07462999918728985,0,0,0
orientation,100001299,3,0,0.9988430738449097,0.9368846408917997,0.13312155926814176,8.357977089982018,0.009709493011223322,0,0,0
orientation,100001299,4,2,0.995510458946228,0.897605623305655,0.3415112026577429,5.336207913971176,0.015903125911730973,0,0,0
orientation,100001300,0,0,0.9998651742935181,0.9070267529777589,1.4842458515133417,6.371459403061915,0.08251702489416612,0,0,0
orientation,100001300,1,1,0.9998352527618408,0.921236886301824,0.1685605974890998,7.644727431861184,0.011245138609712761,0,0,0
orientation,100001300,2,2,0.9984470009803772,0.9291241861169638,0.474229688005427,6.593027287647853,0.027284501593719868,0,0,0
orientation,100001300,3,4,0.9962936043739319,0.9132133327051597,0.30809693320994247,8.782879487622125,0.023614001041219183,0,0,0
orientation,100001300,4,3,0.9634727239608765,0.9202147289873832,0.1351077290577182,5.311107330828744,0.006261988154598092,0,0,0
orientation,100001302,0,0,0.9997952580451965,0.8712380608002995,0.9246989706418383,4.381388691951954,0.03535417242052045,0,0,0
orientation,100001302,1,2,0.9997655749320984,0.9186115426068375,1.0776522581595291,7.135422572405093,0.06709962710016602,0,0,0
orientation,100001302,2,1,0.9987356066703796,0.806234271326818,1.9820078795602616,6.771850733038403,0.11710447888193366,0,0,0
orientation,100001303,0,0,0.9998524188995361,0.913316879129167,0.326072668168823,6.391629007477565,0.01818741530349382,0,0,0
orientation,100001303,1,3,0.9996418952941895,0.8964624569181753,0.23386415672648556,7.937648200535425,0.016199502512159337,0,0,0
orientation,100001303,2,2,0.9993736147880554,0.8242145584037,2.3217583895459413,5.960389826468269,0.1207313890947013,0,0,0
orientation,100001303,3,1,0.9979032278060913,0.8508392548531966,0.37041473496390986,7.016956905579824,0.022682003358602265,0,0,0
orientation,100001311,0,1,0.9998965263366699,0.8917158085964977,0.4327060659733159,9.216257392406323,0.03480092778845622,0,0,0
orientation,100001311,1,2,0.999739944934845,0.9635627182041642,0.0940970061545627,7.0526280051867944,0.005791271958685488,0,0,0
orientation,100001311,2,0,0.9994226694107056,0.8999577611511,1.050780872026815,6.9290077857399615,0.0635340052127551,0,0,0
orientation,100001312,0,5,0.999799907207489,0.9398702305350088,0.8956840042940186,6.171279136690186,0.04823471225482318,0,0,0
orientation,100001312,1,0,0.9997897744178772,0.8534580070577852,0.47364860401267006,6.520964609629899,0.026953212186699996,0,0,0
orientation,100001312,2,1,0.9994975328445435,0.9406437811975169,0.5385242306968345,4.856432115328509,0.022822517509245348,0,0,0
orientation,100001312,3,2,0.9922437071800232,0.8597380648612402,0.6821176702022667,5.518921267029076,0.03285115257982162,0,0,0
orientation,100001312,4,3,0.9915832877159119,0.8236816879108625,0.0075599519037234915,5.280509707718495,0.0003483712032624297,0,0,0
orientation,100001312,5,4,0.201507568359375,0.6554605245447499,12.727291075716028,3.565345742559636,0.3927421669134892,1,0,0
orientation,100001314,0,0,0.9997275471687317,0.9030349408475394,0.6404058146988366,7.646574719432627,0.04273271952667468,0,0,0
orientation,100001314,1,2,0.9993031024932861,0.9804223326123277,0.08057204127163303,6.3107636099678395,0.004437246013342678,0,0,0
orientation,100001314,2,1,0.9964250922203064,0.8863033376489861,0.8354908418118244,7.1519493454633025,0.05214325093266598,0,0,0
orientation,100001314,3,3,0.9894993305206299,0.8831004886671546,0.025147531636108743,4.717918383029675,0.0010353642012800722,0,0,0
orientation,100001317,0,1,0.9999189376831055,0.8768277665995045,0.7149812543417138,4.011641682120596,0.025029541322712588,0,0,0
orientation,100001317,1,0,0.9998401403427124,0.8841791306253951,0.6115527261264017,8.463035512090316,0.0451647068153212,0,0,0
orientation,100001320,0,5,0.9997839331626892,0.8832062093829642,0.6348303660313629,5.754455631589064,0.03187868689148391,0,0,0
orientation,100001320,1,6,0.9997207522392273,0.9425882508670158,0.053321025740749456,6.1775265606605645,0.0028744875103233446,0,0,0
orientation,100001320,2,1,0.9990611672401428,0.8434882129393425,0.8843580879595138,6.744962526465865,0.05205204789948553,0,0,0
orientation,100001320,3,3,0.9988788962364197,0.9476941141353943,0.16421379961890906,8.749568375380385,0.012538427028057126,0,0,0
orientation,100001320,4,0,0.99869304895401,0.8972582921574151,0.45202357678896743,8.720359976759372,0.03439840989010431,0,0,0
orientation,100001320,5,2,0.9984656572341919,0.8688016297043614,0.6049158808369686,6.6923067837890855,0.03532727436232366,0,0,0
orientation,100001320,6,7,0.9933567643165588,0.8678705317753295,0.5044288211695481,6.773399683786777,0.029815929805760786,0,0,0
orientation,100001320,7,4,0.9921374917030334,0.7398234934607103,1.5075730839246897,7.331694177498588,0.09644505712113867,0,0,0
orientation,100001323,0,2,0.9991768002510071,0.9338141028092739,0.9506423921582943,4.338826403821904,0.03599290474003109,0,0,0
orientation,100001323,1,1,0.9978939890861511,0.9129553676323728,1.3826262604539485,3.797123280932194,0.045810467093115516,0,0,0
orientation,100001323,2,0,0.9909851551055908,0.8844618718672991,0.179988988514886,8.316784359173303,0.013063153649163689,0,0,0
orientation,100001335,0,4,0.9999233484268188,0.9578718724311026,0.3114495577264311,6.287708529027786,0.01708934247071954,0,0,0
orientation,100001335,1,3,0.9999213218688965,0.9497660946436041,0.28262523620596036,7.150210042472375,0.01763499531940788,0,0,0
orientation,100001335,2,0,0.9999096393585205,0.938346168377257,0.01827761244687669,7.072069163567665,0.0011280109833163264,0,0,0
orientation,100001335,3,1,0.9997949004173279,0.9535892709849091,0.07494322668599343,7.360361123336657,0.004813697095625891,0,0,0
orientation,100001335,4,2,0.9997312426567078,0.944812577725497,0.22671301215892076,7.129691695095677,0.014105660798479422,0,0,0
orientation,100001335,5,5,0.9994309544563293,0.8610690586810952,1.7728279395267434,5.238858176198029,0.08103661669507553,0,0,0
orientation,100001335,6,6,0.9857850670814514,0.8631000045686548,0.48691460574295553,5.405577578706394,0.02296873361928128,0,0,0
orientation,100001336,0,0,0.9998563528060913,0.8984447317766884,0.4371640350536111,4.165379166789432,0.0158906669169097,0,0,0
orientation,100001336,1,2,0.9997521042823792,0.8849970730179763,0.3061679458952474,9.521097430727126,0.025438531379189958,0,0,0
orientation,100001336,2,1,0.999667763710022,0.9400014393569179,0.18883580972473224,9.24319693125538,0.015231867267139106,0,0,0
orientation,100001338,0,1,0.9997064471244812,0.9231933236943568,0.753638775180041,6.532545008465634,0.042961604667157254,0,0,0
orientation,100001338,1,2,0.9995688796043396,0.9302840418113951,0.2536620237831817,6.190786958781893,0.013703997328819344,0,0,0
orientation,100001338,2,0,0.999555766582489,0.9241967841081166,0.599317258091692,5.873689211337193,0.03071900889308405,0,0,0
orientation,100001338,3,3,0.9974127411842346,0.809028575041848,0.19643338269098556,4.843748518658608,0.008303159941061367,0,0,0
orientation,100001341,0,0,0.9999529123306274,0.9152228273603156,0.23569423789684596,8.198252130383795,0.01686228335397956,0,0,0
orientation,100001344,0,1,0.9999278783798218,0.9163257798992682,0.5656365071632588,8.715805330487658,0.043021472494821016,0,0,0
orientation,100001344,1,0,0.9954095482826233,0.8646218360041572,0.8452715050194146,7.879173408525167,0.05811771161825372,0,0,0
orientation,100001345,0,0,0.9999735355377197,0.8615206427649406,2.2100128648177653,6.189266511439618,0.11933660042048101,0,0,0
orientation,100001346,0,0,0.9999411106109619,0.8428452735095273,1.579814626115273,3.728371483870086,0.051394618702981676,0,0,0
orientation,100001350,0,0,0.9999634027481079,0.9016476844375431,0.01737902532842746,6.270093359701337,0.0009509261464368515,0,0,0
orientation,100001352,0,3,0.9999393224716187,0.8926498749000773,0.39494052626058784,8.093477597948974,0.02789400036627,0,0,0
orientation,100001352,1,2,0.9997163414955139,0.8782586654059856,2.1484803902587806,6.054880938827484,0.11349653209549856,0,0,0
orientation,100001352,2,1,0.9996510744094849,0.8516528726893714,0.5220096280117663,8.133759925766896,0.037051963425539,0,0,0
orientation,100001352,3,0,0.9994304776191711,0.8954958389765948,1.1164865486430287,9.22689391334598,0.08989362813551724,0,0,0
orientation,100001353,0,1,0.9997619986534119,0.9016947213688818,0.9266993148115252,5.332640296566803,0.04312305981294063,0,0,0
orientation,100001353,1,0,0.9997003078460693,0.9350826192152414,0.35866012398376906,5.969567317645434,0.018684026900857388,0,0,0
orientation,100001353,2,2,0.9962937235832214,0.9035506055283841,1.3147513045576036,4.940260405322309,0.05667645916281751,0,0,0
orientation,100001354,0,0,0.9998904466629028,0.934246789405276,0.7487237936530327,6.667831778224574,0.04356535735706379,0,0,0
orientation,100001354,1,1,0.999849796295166,0.9381435193042372,0.650514410391386,6.719272064741463,0.038143205629868414,0,0,0
orientation,100001357,0,1,0.9999185800552368,0.9138653837281016,1.5181264936214904,5.761865637239586,0.07632514541741088,0,0,0
orientation,100001357,1,3,0.9993463158607483,0.8658858263928993,1.0932515610072844,8.40810316498104,0.08021196517360808,0,0,0
orientation,100001357,2,7,0.9992349147796631,0.9200453055636159,1.4424067583125064,4.800404211193744,0.06041809864893002,0,0,0
orientation,100001357,3,6,0.9989012479782104,0.9091892960168876,0.9073828616064159,4.039595910386644,0.031985836572899114,0,0,0
orientation,100001357,4,4,0.998824417591095,0.9113927525358904,0.7592190041931041,4.57651412143153,0.03032051264020112,0,0,0
orientation,100001357,5,0,0.998792290687561,0.8856443593807366,1.027754779696186,8.01121852832257,0.07184758345388637,0,0,0
orientation,100001357,6,5,0.9985858201980591,0.8442410959087161,0.6138165944468914,3.857823572765972,0.02066426926730474,0,0,0
orientation,100001357,7,2,0.9971811771392822,0.8813262426009549,0.6472275523129765,8.33545681270981,0.04707870823799293,0,0,0
orientation,100001357,8,8,0.9952428936958313,0.8654968722911895,0.8652706793015672,4.699989737928892,0.03548785589866526,0,0,0
orientation,100001360,0,0,0.9997096657752991,0.9415837009579043,0.8749665684742547,4.866544647073286,0.03715717290236132,0,0,0
orientation,100001360,1,1,0.9992401599884033,0.9089335165323358,0.7124283108212284,5.576657122296269,0.03466979655016253,0,0,0
orientation,100001361,0,1,0.9998937845230103,0.9121354180640437,1.20656380496928,6.714667315368133,0.07069522250410722,0,0,0
orientation,100001361,1,0,0.9996979236602783,0.9321564430768017,0.3921539364158208,4.0370690746639974,0.013815504231719499,0,0,0
orientation,100001361,2,3,0.9722872972488403,0.865847912903913,1.4435314336536742,4.651761030460062,0.05859290993487591,0,0,0
orientation,100001361,3,2,0.9721302390098572,0.9014192639754781,0.37204124425848945,5.347104441534897,0.017360174055773007,0,0,0
orientation,100001362,0,2,0.9999232292175293,0.9636246914288122,0.2625453390106888,6.917802732236004,0.01584960116587285,0,0,0
orientation,100001362,1,0,0.9998660087585449,0.9025380955164285,0.7598253685855243,7.195792435940993,0.04771193819499724,0,0,0
orientation,100001362,2,1,0.9998261332511902,0.9206860395972852,0.6656488607494188,9.36391197720257,0.05439263745149931,0,0,0
orientation,100001363,0,0,0.9998986721038818,0.8618484284392091,0.7966311645970764,6.535774875767483,0.04543470952715657,0,0,0
orientation,100001363,1,1,0.9998769760131836,0.9432737535659004,0.2921401801820063,6.314129690823318,0.016097197809375168,0,0,0
orientation,100001363,2,2,0.9993079900741577,0.9039128035326247,0.8349553483364915,4.819586071303388,0.03511599608399732,0,0,0
orientation,100001363,3,3,0.8710430264472961,0.8084728685444305,0.11126773500228489,5.535804689746113,0.005375230665473068,0,0,0
orientation,100001365,0,3,0.9996041655540466,0.914359957653544,0.20392692809500593,8.411654024822784,0.014969332456877375,0,0,0
orientation,100001365,1,4,0.9988093376159668,0.8123696377248691,2.455331603668068,7.779044181327129,0.16662909297414005,0,0,0
orientation,100001365,2,2,0.9981217980384827,0.8678331767540077,0.5659437795390205,8.738105606032175,0.04315497702836213,0,0,0
orientation,100001365,3,0,0.9976636171340942,0.8153887922230839,2.292237771084136,7.172680365319539,0.14344078561413298,0,0,0
orientation,100001365,4,1,0.9909834861755371,0.878300492740199,0.7147108543433011,8.147196727769536,0.050812982871242925,0,0,0
orientation,100001365,5,5,0.9840918779373169,0.8213711650444501,2.180099597429719,4.871830492861887,0.09266400695930098,0,0,0
orientation,100001365,6,6,0.9720598459243774,0.867897828194758,0.820848708604092,5.209435231451782,0.037315243292156824,0,0,0
orientation,100001366,0,4,0.9998360872268677,0.901870655238837,0.3852379576218834,7.000372393247269,0.02353392227914692,0,0,0
orientation,100001366,1,1,0.9997971653938293,0.9307714039471121,0.03709254942807372,6.500690245095524,0.0021042314062121115,0,0,0
orientation,100001366,2,2,0.9997019171714783,0.9273265358491715,0.7298556817366976,7.248328676325068,0.04616475107231297,0,0,0
orientation,100001366,3,3,0.9995341300964355,0.9252615992636859,0.1834589193993013,7.360063971934893,0.011783303126254328,0,0,0
orientation,100001366,4,0,0.9988152980804443,0.831476906588683,1.941589553570331,9.16891016126926,0.15532429583947024,0,0,0
orientation,100001368,0,0,0.9999592304229736,0.9316321564163256,0.29608725453076334,6.077159777477839,0.015702391698283285,0,0,0
orientation,100001368,1,2,0.9962683320045471,0.8460924307872627,0.8439638396978035,8.800016183871099,0.06480954568877029,0,0,0
orientation,100001368,3,1,0.9714445471763611,0.8966130627597144,0.785511247328163,8.82906107249608,0.06052024755615114,0,0,0
orientation,100001370,0,0,0.9999345541000366,0.8731568783872437,2.9398863993794295,3.5811849803295797,0.09183623932317272,0,0,0
orientation,100001371,0,0,0.9997654557228088,0.8433643731453158,0.29221398062951465,6.889930901193121,0.017569578631173477,0,0,0
orientation,100001372,0,0,0.9998564720153809,0.9177980569323915,0.07711824655066905,4.163943983647628,0.0028022654070328167,0,0,0
orientation,100001373,0,0,0.9998416900634766,0.955515782685531,0.25180453991574636,4.749895157949047,0.010437429466086138,0,0,0
orientation,100001376,0,1,0.9999161958694458,0.9127878397817006,0.14829860557091684,6.355601255211473,0.008225088822823516,0,0,0
orientation,100001376,1,2,0.9998892545700073,0.919172204921771,0.6611698695839366,5.887330694396201,0.033967940671568525,0,0,0
orientation,100001376,2,0,0.9981841444969177,0.9039163065821807,0.4445727304928762,4.910413584499639,0.019050391567993555,0,0,0
orientation,100001376,3,4,0.9978103041648865,0.8568587510880075,0.5321714066171181,4.852963833440616,0.02253718753959518,0,0,0
orientation,100001376,4,3,0.9969484210014343,0.8697303713650965,0.47329940789124675,5.186042994552016,0.021419755381125002,0,0,0
orientation,100001378,0,6,0.9996765851974487,0.8582961974182104,0.21935367107647666,7.425855933514576,0.014214701280341486,0,0,0
orientation,100001378,1,5,0.9996657371520996,0.8690660631866449,0.867404911593305,7.892404937002955,0.059739559909378334,0,0,0
orientation,100001378,2,4,0.9996151924133301,0.9013910243925889,0.3940296130221231,6.300463576856077,0.021664332673935676,0,0,0
orientation,100001378,3,2,0.9994274377822876,0.9558307573985005,0.14115341065545595,8.01851398356914,0.009877162522945989,0,0,0
orientation,100001378,4,1,0.9993026256561279,0.8996981688074137,0.7657889958095108,7.590111661897741,0.05072145789475252,0,0,0
orientation,100001378,5,3,0.9991125464439392,0.9303775883591189,0.47125475454680865,8.145390102920551,0.03349732359756604,0,0,0
orientation,100001378,6,0,0.9990767240524292,0.7383757139865321,1.5801584424510504,8.218565801603487,0.11331541378629653,0,0,0
orientation,100001386,0,0,0.9800238013267517,0.7529081209096885,3.666541284340342,4.273080186265811,0.13663077694993744,0,0,0
orientation,100001393,0,0,0.9997311234474182,0.8833032249287402,0.2593455758545538,8.876077996993475,0.020088422902461676,0,0,0
orientation,100001393,1,2,0.9992403984069824,0.958792653935797,0.28704758938830566,4.436291460983685,0.011112698470082573,0,0,0
orientation,100001393,2,1,0.9989606142044067,0.9228917598648677,0.5733602249152586,5.6550926303097455,0.028294850809526734,0,0,0
orientation,100001393,3,3,0.9982879757881165,0.8886945454941603,1.3888754569035695,2.369380615074313,0.02871461341112168,0,0,0
orientation,100001395,0,3,0.9999134540557861,0.9400231259873781,0.3247854840710283,8.710801333210595,0.024688787728932206,0,0,0
orientation,100001395,1,4,0.9998828172683716,0.9346728140065175,0.6113354657865581,7.027182670972987,0.037488664225634696,0,0,0
orientation,100001395,2,1,0.9998186230659485,0.8896894236122367,1.0748326492569134,6.3985343296259645,0.06001271208523912,0,0,0
orientation,100001395,3,2,0.9995797276496887,0.9451375767248277,0.5501087445036912,7.216187184273834,0.03464152784289971,0,0,0
orientation,100001395,4,0,0.9991627931594849,0.8838488070822573,3.829944712852808,2.5312568150939874,0.08453812552395626,0,0,0
orientation,100001397,0,2,0.9998914003372192,0.8824576276150673,1.1204941850551806,7.0665111505430955,0.06909304686175087,0,0,0
orientation,100001397,1,0,0.9996705055236816,0.8818843810447489,1.0070129425094094,9.74960430479507,0.08567360755212806,0,0,0
orientation,100001397,2,3,0.9993314743041992,0.856073272783015,0.11392639887910852,9.750597872951998,0.009693992995903677,0,0,0
orientation,100001397,3,1,0.9972973465919495,0.9115049756669946,0.699085751740017,5.0582745933789575,0.03085811893478577,0,0,0
orientation,100001398,0,2,0.9996522665023804,0.9671346052471543,0.20239642778614006,6.929289973247083,0.012238777732317598,0,0,0
orientation,100001398,1,1,0.9963746666908264,0.8656074669716769,0.00967248370993892,6.628263036953607,0.0005594807025093745,0,0,0
orientation,100001398,2,0,0.9924197793006897,0.8129793986797738,0.08967722574135922,4.821214587341685,0.003772991449333433,0,0,0
