unit_id,image_id,pred_id,gt_id,class_id,cluster_id,angle_error_deg,Y,detection_score,pred_w,pred_h,gt_w,gt_h,pred_ar,gt_ar,pred_area,iou,u_axis,missing_fraction,iou_loss,center_dispersion,scale_dispersion,score_dispersion,association_ambiguity
unit_022_psc_dior,11741,0,4,2,11741,89.95026939598819,0.999447437733202,0.994662880897522,305.3627624511719,302.1040954589844,304.0,303.0,1.0107865700636618,1.0033003300330032,92251.341137168,0.9861225257488532,0.6666482590592298,0.0,0.0279975408206771,0.5962939798939166,0.0167519175441615,0.0014711631289524,0.0419963112310157
unit_022_psc_dior,11741,1,3,16,11741,0.4491942743159114,0.004991047492399,0.953651249408722,153.5636749267578,73.89222717285156,160.0,75.0,2.0782114818049227,2.1333333333333333,11347.161953185918,0.87934431101238,1.764278124027907e-05,0.0,0.0304886538106087,0.2403468020420958,0.0035975975178793,0.0018464055920304,0.0457329807159129
unit_022_psc_dior,11741,2,2,16,11741,0.4545627496426886,0.005050697218252,0.9532398581504822,151.04490661621094,73.9082260131836,160.0,76.0,2.043681938587836,2.1052631578947367,11163.461096331128,0.9085541532766652,5.053133148802402e-05,0.0,0.0509948754865133,0.2914657616828402,0.0071922456993284,0.0049704608808379,0.0764923132297701
unit_022_psc_dior,11741,3,0,16,11741,0.5180356975996171,0.0057559521955513,0.9343793988227844,153.64434814453125,72.94664764404297,160.0,76.0,2.106256464234902,2.1052631578947367,11207.840126597788,0.9216973871739896,9.89264209700913e-05,0.0,0.0400554013676902,0.1710349903705116,0.0297409107115628,0.0187095035949991,0.0600831020515353
unit_022_psc_dior,11741,4,1,16,11741,0.0995022024988523,0.001105580027765,0.9189608097076416,152.58953857421875,72.28963470458984,160.0,76.0,2.1108079906306467,2.1052631578947367,11030.642003272194,0.907125086045344,1.6155192537725682e-05,0.0,0.0400694988475019,0.4286765218669656,0.0157701017400973,0.0132626724874114,0.0601042482712529
unit_022_psc_dior,11742,0,0,14,11742,0.3597073296245599,0.0039967481069395,0.7898905277252197,308.5411682128906,207.61105346679688,291.1632385253906,244.0019989013672,1.486150005313833,1.1932821855409774,64056.5569705544,0.7843812879483412,7.006850929136554e-06,0.0,0.0440310848567575,0.7063887240520521,0.0323156762386803,0.0615112959380017,0.0660466272851363
unit_022_psc_dior,11743,0,2,0,11743,8.476675823575109,0.0941852869286123,0.989197075366974,149.08900451660156,134.291259765625,161.2203369140625,117.37972259521484,1.1101914210709072,1.373493933616051,20021.35023373738,0.8202286095298346,0.0012461129799027,0.0,0.0793596464055977,0.7016834705334681,0.0571355949437142,0.0008389939395853,0.1190394696083966
unit_022_psc_dior,11743,1,3,0,11743,3.6474903328112327,0.0405276703645692,0.987418293952942,135.73526000976562,115.7948226928711,158.3816375732422,117.15374755859376,1.1722049125614504,1.3519126863101716,15717.440366001569,0.8118423459524278,0.0011519632004775,0.0,0.1505198594312776,0.7869071769817435,0.1182962004403036,0.0019813000920346,0.2257797891469165
unit_022_psc_dior,11743,2,1,18,11743,0.4182222047828229,0.0046469133864758,0.8747712969779968,57.29729461669922,24.56562042236328,54.18507385253906,25.61206817626953,2.332417974045496,2.1156071223777007,1407.543590782152,0.8143115678001018,0.0003535084194877,0.0,0.1117648434612705,0.3160989192412391,0.0142239034720064,0.0257318400171551,0.1676472651919059
unit_022_psc_dior,11743,3,0,18,11743,0.250404066211723,0.0027822674023524,0.7683061957359314,77.82495880126953,27.969322204589844,83.87561798095703,35.50885772705078,2.782511432776095,2.362104087540396,2176.7113482716377,0.7308502631990432,0.0015328282274043,0.0,0.0720400629420637,0.2228658726081116,0.0176795608936571,0.0363535094154942,0.1080600944130956
unit_022_psc_dior,11744,0,1,3,11744,1.4517564946427983,0.0161306277182533,0.9641278982162476,264.0844116210937,150.60357666015625,291.0,149.0,1.7535069051979564,1.953020134228188,39772.05693032965,0.866761047156647,0.0002347130196763,0.0,0.0453410751792825,1.0174317138517563,0.012534523770884,0.0025122143139544,0.0680116127689237
unit_022_psc_dior,11744,1,0,3,11744,0.7218826933786476,0.0080209188153183,0.9611968398094176,262.3336486816406,148.97779846191406,291.0,151.0,1.760890893744183,1.9271523178807948,39081.889443072025,0.8770201890974954,7.622605534085558e-05,0.0,0.037006262408394,0.8454514076056093,0.0038758783708215,0.0021795694627585,0.0555093936125908
unit_022_psc_dior,11745,0,31,15,11745,0.0516908683036031,0.0005743429811511,0.733286440372467,58.82938003540039,55.178897857666016,74.0,69.0,1.066157214432785,1.072463768115942,3246.1403520031745,0.6357500801288581,2.0146240851115493e-06,0.0,0.0764783528298322,0.8481172780065492,0.0431792038694753,0.0311030579832825,0.1147175292447485
unit_022_psc_dior,11745,1,26,15,11745,0.0150127574632146,0.0001668084162579,0.7259848117828369,55.234188079833984,46.22245788574219,53.0,52.0,1.1949643226755269,1.0192307692307692,2553.059932373289,0.764271558846279,2.1718965481642985e-07,0.0,0.0597383953393347,0.5461767549025192,0.026691484468174,0.0350693480441548,0.1262541192213793
unit_022_psc_dior,11745,2,24,15,11745,0.0855754401110897,0.0009508382234565,0.7229263782501221,58.626251220703125,47.744388580322266,56.0,54.0,1.227919195615499,1.037037037037037,2799.0745192888426,0.8109701815195611,2.0072720653407927e-06,0.0,0.0690083492604358,0.1267484099321392,0.0664780744709582,0.036611226574532,0.1035125238906539
unit_022_psc_dior,11745,3,17,15,11745,0.0251624185698536,0.0002795824285539,0.7115380764007568,53.3120346069336,50.28324508666992,54.0,52.0,1.0602345674994351,1.0384615384615383,2680.7021022094705,0.8816143484222108,2.055119807664596e-08,0.0,0.0877409593396509,0.0815162719117927,0.1087378059321101,0.0249626544220473,0.1316114390094765
unit_022_psc_dior,11745,4,25,15,11745,0.105758655778584,0.0011750961753176,0.7072188854217529,50.566287994384766,45.00489044189453,51.0,49.0,1.1235731827782252,1.0408163265306123,2275.730251240573,0.8436073554107211,2.353811048960708e-06,0.0,0.0560672257385425,0.0350185379841472,0.0414778886457223,0.030276582006366,0.1142560536747199
unit_022_psc_dior,11745,5,18,15,11745,0.0172189085651288,0.0001913212062792,0.6584731340408325,51.08942031860352,47.85079193115234,57.0,52.0,1.0676818137536972,1.0961538461538465,2444.669221548684,0.7833262393542059,2.1969892471940258e-07,0.0,0.0876526964223378,0.3326894211306916,0.0637591254860613,0.0321667140319271,0.1314790446335067
unit_022_psc_dior,11745,6,23,15,11745,0.0322931310607669,0.0003588125673418,0.6213541626930237,53.41753387451172,45.42704772949219,54.99999237060547,51.99999237060547,1.1758971041349875,1.057692316156874,2426.6008609092096,0.7787205771768358,2.832613499315073e-07,0.0,0.0219515787608631,0.097911996507829,0.0095567058071527,0.0089116211569199,0.0329273681412947
unit_022_psc_dior,11745,7,14,15,11745,89.99748649038544,0.9999720721153936,0.601337194442749,39.29653930664063,33.35715103149414,35.0,35.0,1.1780544228593988,1.0,1310.8205966666574,0.8503270467016335,3.282290780615149e-06,0.0,0.0749419947579076,0.4323999303970454,0.0788759115615838,0.0313500154094062,0.162142528621255
