key,field,a,b,abs_diff,consistent
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,delta_all_ci_high,0.0153468289525447,0.0153468289525447,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,dod_ci_low,-0.0172734700170352,-0.0172734700170352,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,dod_ci_high,-0.0079497957768361,-0.0079497957768361,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,p_holm,,,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,epsilon_ar21,0.0005,0.0005,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,epsilon_all,0.0014967386484282,0.0014967386484282,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,swap_ar21_70,0.453289864480038,0.453289864480038,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|AUGRC,swap_all_70,0.4831139238541057,0.4831139238541057,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,contrast,oracleAR-conf,oracleAR-conf,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,left_ranker,oracleAR,oracleAR,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,right_ranker,conf,conf,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,endpoint,Risk@70,Risk@70,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,primary,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,delta_ar21,0.0022919668351175,0.0022919668351175,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,delta_all,0.0199620463486934,0.0199620463486934,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,dod,-0.0176700795135758,-0.0176700795135758,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,delta_ar21_ci_low,-0.0015651341205748,-0.0015651341205748,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,delta_ar21_ci_high,0.0036072853375756,0.0036072853375756,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,delta_all_ci_low,0.0112831354438983,0.0112831354438983,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,delta_all_ci_high,0.0246209596566349,0.0246209596566349,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,dod_ci_low,-0.0226324347965797,-0.0226324347965797,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,dod_ci_high,-0.0087488814979571,-0.0087488814979571,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,p_holm,,,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,epsilon_ar21,0.001,0.001,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,epsilon_all,0.0029046980864482,0.0029046980864482,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,swap_ar21_70,0.453289864480038,0.453289864480038,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|oracleAR-conf|Risk@70,swap_all_70,0.4831139238541057,0.4831139238541057,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,contrast,probe-ARonly,probe-ARonly,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,left_ranker,probe,probe,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,right_ranker,ARonly,ARonly,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,endpoint,AUGRC,AUGRC,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,primary,True,True,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,delta_ar21,-0.0021018512759074,-0.0021018512759074,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,delta_all,-0.0174213641391646,-0.0174213641391646,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,dod,0.0153195128632572,0.0153195128632572,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,delta_ar21_ci_low,-0.0031913618855246,-0.0031913618855246,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,delta_ar21_ci_high,-0.0013718838999599,-0.0013718838999599,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,delta_all_ci_low,-0.0198180291186914,-0.0198180291186914,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,delta_all_ci_high,-0.0130874997036297,-0.0130874997036297,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,dod_ci_low,0.0105685439163524,0.0105685439163524,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,dod_ci_high,0.0178352205877534,0.0178352205877534,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,p_holm,0.0011998800119988,0.0011998800119988,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,epsilon_ar21,0.0005,0.0005,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,epsilon_all,0.0015164867120952,0.0015164867120952,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,swap_ar21_70,0.5636562257556188,0.5636562257556188,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|AUGRC,swap_all_70,0.5756124453588934,0.5756124453588934,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,contrast,probe-ARonly,probe-ARonly,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,left_ranker,probe,probe,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,right_ranker,ARonly,ARonly,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,endpoint,Risk@70,Risk@70,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,primary,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,delta_ar21,-0.0037180103446845,-0.0037180103446845,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,delta_all,-0.029013448708241,-0.029013448708241,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,dod,0.0252954383635564,0.0252954383635564,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,delta_ar21_ci_low,-0.0055181489014463,-0.0055181489014463,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,delta_ar21_ci_high,-0.002322255416609,-0.002322255416609,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,delta_all_ci_low,-0.033679238973364,-0.033679238973364,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,delta_all_ci_high,-0.0208583826724791,-0.0208583826724791,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,dod_ci_low,0.0166343204935039,0.0166343204935039,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,dod_ci_high,0.030137215289237,0.030137215289237,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,p_holm,,,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,epsilon_ar21,0.001,0.001,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,epsilon_all,0.0029662733007614,0.0029662733007614,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,swap_ar21_70,0.5636562257556188,0.5636562257556188,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-ARonly|Risk@70,swap_all_70,0.5756124453588934,0.5756124453588934,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,contrast,probe-conf,probe-conf,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,left_ranker,probe,probe,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,right_ranker,conf,conf,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,endpoint,AUGRC,AUGRC,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,primary,True,True,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,delta_ar21,-0.0002429506919717,-0.0002429506919717,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,delta_all,-0.0038416915858465,-0.0038416915858465,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,dod,0.0035987408938748,0.0035987408938748,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,delta_ar21_ci_low,-0.0005705400797827,-0.0005705400797827,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,delta_ar21_ci_high,-7.32827995489326e-05,-7.32827995489326e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,delta_all_ci_low,-0.0051252745003123,-0.0051252745003123,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,delta_all_ci_high,-0.0017730623294435,-0.0017730623294435,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,dod_ci_low,0.001410611463517,0.001410611463517,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,dod_ci_high,0.0048357593349036,0.0048357593349036,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,p_raw,0.0002999700029997,0.0002999700029997,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,p_holm,0.0011998800119988,0.0011998800119988,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,epsilon_ar21,0.0005,0.0005,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,epsilon_all,0.0012448932610288,0.0012448932610288,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,swap_ar21_70,0.2304105261437913,0.2304105261437913,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|AUGRC,swap_all_70,0.2238287153437071,0.2238287153437071,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,contrast,probe-conf,probe-conf,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,left_ranker,probe,probe,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,right_ranker,conf,conf,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,endpoint,Risk@70,Risk@70,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,primary,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,delta_ar21,-0.001059240554985,-0.001059240554985,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,delta_all,-0.0059726416438883,-0.0059726416438883,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,dod,0.0049134010889033,0.0049134010889033,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,delta_ar21_ci_low,-0.0017054041551075,-0.0017054041551075,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,delta_ar21_ci_high,-0.0003030904940073,-0.0003030904940073,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,delta_all_ci_low,-0.0106166152349383,-0.0106166152349383,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,delta_all_ci_high,-0.0030921469117048,-0.0030921469117048,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,dod_ci_low,0.0019969459613048,0.0019969459613048,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,dod_ci_high,0.0098087663077284,0.0098087663077284,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,p_raw,0.0278972102789721,0.0278972102789721,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,p_holm,,,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,epsilon_ar21,0.001,0.001,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,epsilon_all,0.0025054571594743,0.0025054571594743,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,swap_ar21_70,0.2304105261437913,0.2304105261437913,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-conf|Risk@70,swap_all_70,0.2238287153437071,0.2238287153437071,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,contrast,probe-oracleAR,probe-oracleAR,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,left_ranker,probe,probe,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,right_ranker,oracleAR,oracleAR,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,endpoint,AUGRC,AUGRC,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,primary,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,delta_ar21,0.0025430417654737,0.0025430417654737,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,delta_all,-0.0164339609558164,-0.0164339609558164,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,dod,0.0189770027212901,0.0189770027212901,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,delta_ar21_ci_low,-0.0020403573947912,-0.0020403573947912,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,delta_ar21_ci_high,0.0030336423211067,0.0030336423211067,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,delta_all_ci_low,-0.019128862064502,-0.019128862064502,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,delta_all_ci_high,-0.0118993860247007,-0.0118993860247007,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,dod_ci_low,0.0105823701046571,0.0105823701046571,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,dod_ci_high,0.0208018487341993,0.0208018487341993,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,p_holm,,,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,epsilon_ar21,0.0005,0.0005,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,epsilon_all,0.0014967386484282,0.0014967386484282,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,swap_ar21_70,0.5628317292268269,0.5628317292268269,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|AUGRC,swap_all_70,0.573191794183783,0.573191794183783,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,estimand,class-standardized,class-standardized,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,contrast,probe-oracleAR,probe-oracleAR,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,left_ranker,probe,probe,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,right_ranker,oracleAR,oracleAR,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,endpoint,Risk@70,Risk@70,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,primary,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,delta_ar21,-0.0033512073901026,-0.0033512073901026,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,delta_all,-0.0259346879925817,-0.0259346879925817,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,dod,0.0225834806024791,0.0225834806024791,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,delta_ar21_ci_low,-0.0048134699297162,-0.0048134699297162,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,delta_ar21_ci_high,0.000631217464741,0.000631217464741,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,delta_all_ci_low,-0.0315937795021204,-0.0315937795021204,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,delta_all_ci_high,-0.0170242254822533,-0.0170242254822533,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,dod_ci_low,0.0133192789337223,0.0133192789337223,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,dod_ci_high,0.0288403750469381,0.0288403750469381,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,p_holm,,,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,epsilon_ar21,0.001,0.001,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,epsilon_all,0.0029046980864482,0.0029046980864482,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,swap_ar21_70,0.5628317292268269,0.5628317292268269,0.0,True
dataset|DOTA-v1.0|R_raw|class-standardized|probe-oracleAR|Risk@70,swap_all_70,0.573191794183783,0.573191794183783,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,level,dataset,dataset,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,key,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,dataset,DOTA-v1.0,DOTA-v1.0,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,risk,R_raw,R_raw,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,estimand,pooled,pooled,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,contrast,ARonly-conf,ARonly-conf,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,left_ranker,ARonly,ARonly,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,right_ranker,conf,conf,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,endpoint,AUGRC,AUGRC,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,primary,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,witness,False,False,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,delta_ar21,0.0022171453688134,0.0022171453688134,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,delta_all,0.0205359459170205,0.0205359459170205,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,dod,-0.018318800548207,-0.018318800548207,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,delta_ar21_ci_low,0.0017519186232262,0.0017519186232262,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,delta_ar21_ci_high,0.0027256951038016,0.0027256951038016,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,delta_all_ci_low,0.0137252323994897,0.0137252323994897,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,delta_all_ci_high,0.0290147523063912,0.0290147523063912,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,dod_ci_low,-0.0266896081637075,-0.0266896081637075,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,dod_ci_high,-0.0115798850503293,-0.0115798850503293,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,p_raw,9.999000099990002e-05,9.999000099990002e-05,0.0,True
dataset|DOTA-v1.0|R_raw|pooled|ARonly-conf|AUGRC,p_holm,,,0.0,True
