hypothesis_key,level,key,endpoint,delta_main,delta_ablation,dod,delta_main_ci_low,delta_main_ci_high,delta_ablation_ci_low,delta_ablation_ci_high,dod_ci_low,dod_ci_high,p_raw,epsilon_main,epsilon_ablation,main_swap70,ablation_swap70,p_holm,witness
unit|B|tta_localization|AUGRC|NO_GEONORM_AR21,unit,B,AUGRC,-0.000441655978526,-0.0001464566280609,-0.0002951993504651,-0.0006822555416350725,-0.00020621768403238902,-0.00023788584192993226,-5.549951356658635e-05,-0.000446888699686666,-0.00014771786877653754,0.00019998000199980003,0.0005,0.0005,0.1991543143905952,0.1991543143905952,0.036196380361963806,False
unit|B|tta_localization|AUGRC|NORMALIZED_ALL_AR,unit,B,AUGRC,-0.000441655978526,0.0014371135062591,-0.0018787694847851,-0.0006822555416350725,-0.00020621768403238902,-3.334304787426731e-05,0.0029695212645282952,-0.0033803321233798053,-0.000439378869357622,0.0117988201179882,0.0005,0.0010114385869429,0.1991543143905952,0.2408291786932563,1.0,False
unit|B|tta_localization|AUGRC|NORMALIZED_AR16,unit,B,AUGRC,-0.000441655978526,-0.0003379738682352,-0.0001036821102907,-0.0006822555416350725,-0.00020621768403238902,-0.0005548998792379331,-0.00012751785288473468,-0.00018497723651167888,-1.7791395922943915e-05,0.014998500149985002,0.0005,0.0005,0.1991543143905952,0.1985325852395338,1.0,False
unit|B|tta_localization|AUGRC|NORMALIZED_AR13,unit,B,AUGRC,-0.000441655978526,-0.000509104518105,6.744853957897645e-05,-0.0006822555416350725,-0.00020621768403238902,-0.0007643500537130539,-0.0002598060489622214,-0.00010764735867431113,0.0002473787793981305,0.4577542245775422,0.0005,0.0005,0.1991543143905952,0.2091395930024991,1.0,False
unit|B|tta_localization|Risk@70|NO_LONGSIDE_AR21,unit,B,Risk@70,-0.0014255282198617,0.0039699749254868,-0.0053955031453486,-0.0022862127722976864,-0.0008190786286819116,-0.0020129723258927893,0.010087100102067549,-0.011948609345071866,0.0007237491285679781,0.09459054094590541,0.001,0.0103087096870019,0.1991543143905952,0.1991543143905952,1.0,False
unit|B|tta_localization|Risk@70|NO_GEONORM_AR21,unit,B,Risk@70,-0.0014255282198617,-0.0005203002980499,-0.0009052279218118,-0.0022862127722976864,-0.0008190786286819116,-0.0008435103790289329,-0.0002873488605014156,-0.0014543108760054712,-0.0005145667813361585,0.0008999100089991,0.001,0.001,0.1991543143905952,0.1991543143905952,0.1484851514848515,False
unit|B|tta_localization|Risk@70|NORMALIZED_ALL_AR,unit,B,Risk@70,-0.0014255282198617,0.0061343233549454,-0.0075598515748072,-0.0022862127722976864,-0.0008190786286819116,0.0026658256829833033,0.009787554774471305,-0.011311416084091511,-0.004245799335064874,0.00019998000199980003,0.001,0.0020388600459541,0.1991543143905952,0.2408291786932563,0.036196380361963806,False
unit|B|tta_localization|Risk@70|NORMALIZED_AR16,unit,B,Risk@70,-0.0014255282198617,-0.0015691889231424,0.0001436607032806,-0.0022862127722976864,-0.0008190786286819116,-0.002246155349639678,-0.0008350211595947149,-0.00043888512220397765,0.00047280557395689663,0.6215378462153784,0.001,0.001,0.1991543143905952,0.1985325852395338,1.0,False
unit|B|tta_localization|Risk@70|NORMALIZED_AR13,unit,B,Risk@70,-0.0014255282198617,-0.0016621936517632,0.0002366654319014,-0.0022862127722976864,-0.0008190786286819116,-0.002546610605118577,-0.0008292073704934056,-0.0006182936283597043,0.0008966591556282069,0.547045295470453,0.001,0.001,0.1991543143905952,0.2091395930024991,1.0,False
unit|B|tta_localization|Risk@90|NO_LONGSIDE_AR21,unit,B,Risk@90,-0.0008723532419152,0.0009200949234676,-0.0017924481653829,-0.0013365596250988175,-0.0004886087734979008,-0.001635506282609575,0.003537300056410776,-0.004415593841436258,0.0007161547169944067,0.17118288171182883,0.001056660979889,0.0103287141971761,0.1991543143905952,0.1991543143905952,1.0,False
unit|B|tta_localization|Risk@90|NO_GEONORM_AR21,unit,B,Risk@90,-0.0008723532419152,-0.000238248042621,-0.0006341051992942,-0.0013365596250988175,-0.0004886087734979008,-0.0004136159469502254,-9.343472495837274e-05,-0.0009467223950104473,-0.0003663546346959539,9.999000099990002e-05,0.001056660979889,0.001,0.1991543143905952,0.1991543143905952,0.026997300269973004,False
unit|B|tta_localization|Risk@90|NORMALIZED_ALL_AR,unit,B,Risk@90,-0.0008723532419152,-0.0027633839912376,0.0018910307493223,-0.0013365596250988175,-0.0004886087734979008,-0.0038388489898447927,-0.001695511991859112,0.0008031680357112837,0.0029132068102827114,0.0008999100089991,0.001056660979889,0.0023205879675987,0.1991543143905952,0.2408291786932563,0.1484851514848515,False
unit|B|tta_localization|Risk@90|NORMALIZED_AR16,unit,B,Risk@90,-0.0008723532419152,-0.0010128723155612,0.000140519073646,-0.0013365596250988175,-0.0004886087734979008,-0.0014367328266308862,-0.000577898871486268,-0.00019986698388239926,0.0003950793527718531,0.35936406359364065,0.001056660979889,0.0010318757705916,0.1991543143905952,0.1985325852395338,1.0,False
unit|B|tta_localization|Risk@90|NORMALIZED_AR13,unit,B,Risk@90,-0.0008723532419152,-0.0016521298769923,0.000779776635077,-0.0013365596250988175,-0.0004886087734979008,-0.0020706530313738406,-0.0011154600737620418,0.00027458847478370447,0.0011053524471348764,0.0008999100089991,0.001056660979889,0.0010751090156843,0.1991543143905952,0.2091395930024991,0.1484851514848515,False
unit|C|linear_source_frozen|AUGRC|NO_LONGSIDE_AR21,unit,C,AUGRC,0.0028443041467217,-0.0058430621765729,0.0086873663232946,0.0025237553738925093,0.0031885011071095763,-0.007841784921465849,-0.003730189797288713,0.006550861977937411,0.010771291825902508,9.999000099990002e-05,0.0005394232986541,0.0072754389697046,0.1764873598175252,0.1764873598175252,0.026997300269973004,False
unit|C|linear_source_frozen|AUGRC|NO_GEONORM_AR21,unit,C,AUGRC,0.0028443041467217,-3.373283694137544e-05,0.002878036983663,0.0025237553738925093,0.0031885011071095763,-0.00011628736241418962,4.511586463356565e-05,0.0026060849229283503,0.003178683029571942,9.999000099990002e-05,0.0005394232986541,0.0005,0.1764873598175252,0.1764873598175252,0.026997300269973004,False
unit|C|linear_source_frozen|AUGRC|NORMALIZED_ALL_AR,unit,C,AUGRC,0.0028443041467217,-0.0106450765007948,0.0134893806475165,0.0025237553738925093,0.0031885011071095763,-0.012003912086423858,-0.009344823074310896,0.012180395364458238,0.014876128437034696,9.999000099990002e-05,0.0005394232986541,0.0010079424753052,0.1764873598175252,0.214902002556455,0.026997300269973004,True
unit|C|linear_source_frozen|AUGRC|NORMALIZED_AR16,unit,C,AUGRC,0.0028443041467217,0.0025048283337671,0.0003394758129545,0.0025237553738925093,0.0031885011071095763,0.0022048051714745076,0.002812808089452341,0.00021652834785647362,0.00047427097992314686,9.999000099990002e-05,0.0005394232986541,0.0005156237011518,0.1764873598175252,0.1596323618333535,0.026997300269973004,False
unit|C|linear_source_frozen|AUGRC|NORMALIZED_AR13,unit,C,AUGRC,0.0028443041467217,0.0018819780199982,0.0009623261267234,0.0025237553738925093,0.0031885011071095763,0.0014990568788081165,0.002237836682412707,0.0006822990725871386,0.0012730026696891833,9.999000099990002e-05,0.0005394232986541,0.0005231579953477,0.1764873598175252,0.1638102243471864,0.026997300269973004,False
unit|C|linear_source_frozen|Risk@70|NO_LONGSIDE_AR21,unit,C,Risk@70,0.0043309975127088,-0.0057609087357031,0.0100919062484119,0.003557684204549685,0.0051575037047406486,-0.011236775107993471,0.0013341650272628736,0.002782703186895756,0.015820921594442025,0.0036996300369963003,0.0010482548685372,0.0145778593543813,0.1764873598175252,0.1764873598175252,0.5438456154384561,False
unit|C|linear_source_frozen|Risk@70|NO_GEONORM_AR21,unit,C,Risk@70,0.0043309975127088,-0.000194976473049,0.0045259739857578,0.003557684204549685,0.0051575037047406486,-0.00047533693299916374,5.567578880955637e-05,0.003959866496720372,0.005179818507115005,9.999000099990002e-05,0.0010482548685372,0.001,0.1764873598175252,0.1764873598175252,0.026997300269973004,False
unit|C|linear_source_frozen|Risk@70|NORMALIZED_ALL_AR,unit,C,Risk@70,0.0043309975127088,-0.0216092936666166,0.0259402911793254,0.003557684204549685,0.0051575037047406486,-0.02618346340122789,-0.017931465190119587,0.022237205258974983,0.030575813260065237,9.999000099990002e-05,0.0010482548685372,0.0019636614440933,0.1764873598175252,0.214902002556455,0.026997300269973004,True
unit|C|linear_source_frozen|Risk@70|NORMALIZED_AR16,unit,C,Risk@70,0.0043309975127088,0.003452974682622,0.0008780228300868,0.003557684204549685,0.0051575037047406486,0.0026747653170478836,0.004190898387673204,0.0003270636378788905,0.0014755429138058637,0.0029997000299970002,0.0010482548685372,0.0010010485814278,0.1764873598175252,0.1596323618333535,0.446955304469553,False
unit|C|linear_source_frozen|Risk@70|NORMALIZED_AR13,unit,C,Risk@70,0.0043309975127088,0.0018916784929803,0.0024393190197285,0.003557684204549685,0.0051575037047406486,0.0005065257655860685,0.002872335046768107,0.0014695526151439224,0.003773909299716366,0.00029997000299970003,0.0010482548685372,0.0010108560231028,0.1764873598175252,0.1638102243471864,0.051894810518948106,False
unit|C|linear_source_frozen|Risk@90|NO_LONGSIDE_AR21,unit,C,Risk@90,-0.000894480826244,-0.0032473813731855,0.0023529005469415,-0.0015756099491841301,-0.00025703782393042475,-0.00543092048583454,-0.0007939316032411832,-0.00022492694446418247,0.004676470701271368,0.058894110588941104,0.0011724887001227,0.0144399355571499,0.1764873598175252,0.1764873598175252,1.0,False
unit|C|linear_source_frozen|Risk@90|NO_GEONORM_AR21,unit,C,Risk@90,-0.000894480826244,-0.0010545089447543,0.0001600281185102,-0.0015756099491841301,-0.00025703782393042475,-0.001355066779419982,-0.0007855468872419015,-0.00023962243221754186,0.0005486908899372915,0.42185781421857815,0.0011724887001227,0.001,0.1764873598175252,0.1764873598175252,1.0,False
unit|C|linear_source_frozen|Risk@90|NORMALIZED_ALL_AR,unit,C,Risk@90,-0.000894480826244,-0.0140018167213022,0.0131073358950581,-0.0015756099491841301,-0.00025703782393042475,-0.015687170199555744,-0.012041731231059782,0.011078618332975845,0.014884705917551344,9.999000099990002e-05,0.0011724887001227,0.0023794967739752,0.1764873598175252,0.214902002556455,0.026997300269973004,False
unit|C|linear_source_frozen|Risk@90|NORMALIZED_AR16,unit,C,Risk@90,-0.000894480826244,-0.0013476160908636,0.0004531352646195,-0.0015756099491841301,-0.00025703782393042475,-0.0021806961042490566,-0.000777076527838442,7.151053085921386e-05,0.0010076155070778358,0.06869313068693131,0.0011724887001227,0.0011525336089844,0.1764873598175252,0.1596323618333535,1.0,False
unit|C|linear_source_frozen|Risk@90|NORMALIZED_AR13,unit,C,Risk@90,-0.000894480826244,-0.0021295147007187,0.0012350338744746,-0.0015756099491841301,-0.00025703782393042475,-0.003229183849748126,-0.0011637504263596063,0.0003265874961968099,0.0022359593839625736,0.012698730126987301,0.0011724887001227,0.0012138083094063,0.1764873598175252,0.1638102243471864,1.0,False
unit|C|tta_angle|AUGRC|NO_LONGSIDE_AR21,unit,C,AUGRC,0.0002588673721206,0.0088020763693856,-0.008543208997265,-9.770615938297062e-05,0.0006381238139481745,0.005941289846976621,0.011631391185787907,-0.01146214078811596,-0.005569826560010613,9.999000099990002e-05,0.0005,0.0074514804970923,0.3001550387596899,0.3001550387596899,0.026997300269973004,False
unit|C|tta_angle|AUGRC|NO_GEONORM_AR21,unit,C,AUGRC,0.0002588673721206,0.0002376607313798,2.120664074084337e-05,-9.770615938297062e-05,0.0006381238139481745,8.960638280306579e-05,0.0003985641019751621,-0.00019514891191794802,0.0002482317173748154,0.8475152484751525,0.0005,0.0005,0.3001550387596899,0.3001550387596899,1.0,False
unit|C|tta_angle|AUGRC|NORMALIZED_ALL_AR,unit,C,AUGRC,0.0002588673721206,0.010469441771265,-0.0102105743991444,-9.770615938297062e-05,0.0006381238139481745,0.00834999361864886,0.012572540521193661,-0.012293394729005454,-0.008104623568230204,9.999000099990002e-05,0.0005,0.0012173313107305,0.3001550387596899,0.3234793917567027,0.026997300269973004,False
unit|C|tta_angle|AUGRC|NORMALIZED_AR16,unit,C,AUGRC,0.0002588673721206,0.0003879628880977,-0.0001290955159771,-9.770615938297062e-05,0.0006381238139481745,1.5300320063482525e-05,0.0007869948097620292,-0.0003497924562672946,7.424850222471799e-05,0.22967703229677033,0.0005,0.0005,0.3001550387596899,0.3021309829298226,1.0,False
unit|C|tta_angle|AUGRC|NORMALIZED_AR13,unit,C,AUGRC,0.0002588673721206,0.0006469246761766,-0.0003880573040559,-9.770615938297062e-05,0.0006381238139481745,8.521581415471098e-05,0.0012413338798575348,-0.000909751651763705,8.804983562816977e-05,0.1254874512548745,0.0005,0.0005,0.3001550387596899,0.3092553083409529,1.0,False
unit|C|tta_angle|Risk@70|NO_LONGSIDE_AR21,unit,C,Risk@70,0.0006489424465434,0.0139733754233994,-0.013324432976856,-0.00032907915496276796,0.0015341661674906253,0.006039920608531937,0.022550618587667735,-0.022278956233621573,-0.0051862213918903305,0.0026997300269973002,0.001,0.0148573268628493,0.3001550387596899,0.3001550387596899,0.4076592340765923,False
unit|C|tta_angle|Risk@70|NO_GEONORM_AR21,unit,C,Risk@70,0.0006489424465434,0.0005755239897365,7.341845680690004e-05,-0.00032907915496276796,0.0015341661674906253,0.00015547529484858882,0.0009558479603743002,-0.0005308229570139068,0.0006253315787061658,0.8018198180181981,0.001,0.001,0.3001550387596899,0.3001550387596899,1.0,False
unit|C|tta_angle|Risk@70|NORMALIZED_ALL_AR,unit,C,Risk@70,0.0006489424465434,0.0186262833400528,-0.0179773408935094,-0.00032907915496276796,0.0015341661674906253,0.013790131174094682,0.02319265329829313,-0.022609963439372296,-0.013199307528985139,9.999000099990002e-05,0.001,0.0023361871108943,0.3001550387596899,0.3234793917567027,0.026997300269973004,False
unit|C|tta_angle|Risk@70|NORMALIZED_AR16,unit,C,Risk@70,0.0006489424465434,0.0003981107941264,0.000250831652417,-0.00032907915496276796,0.0015341661674906253,-0.0005046046249666866,0.001424751155210097,-0.0004036452885308475,0.0007005669736705227,0.40815918408159185,0.001,0.001,0.3001550387596899,0.3021309829298226,1.0,False
unit|C|tta_angle|Risk@70|NORMALIZED_AR13,unit,C,Risk@70,0.0006489424465434,0.0006272390324294,2.170341411395632e-05,-0.00032907915496276796,0.0015341661674906253,-0.0010076021248142067,0.002009775507170313,-0.0012979124722912027,0.001434152537295562,0.976002399760024,0.001,0.001,0.3001550387596899,0.3092553083409529,1.0,False
unit|C|tta_angle|Risk@90|NO_LONGSIDE_AR21,unit,C,Risk@90,-0.0020281876016184,0.0038216070040809,-0.0058497946056993,-0.0027068960653688053,-0.001240900312039002,0.0004891971528207778,0.007129800130022911,-0.009148226996340067,-0.0022817319160980654,0.0005999400059994001,0.0011724887001227,0.0145163676972315,0.3001550387596899,0.3001550387596899,0.10258974102589741,False
unit|C|tta_angle|Risk@90|NO_GEONORM_AR21,unit,C,Risk@90,-0.0020281876016184,-0.0002005285359357,-0.0018276590656826,-0.0027068960653688053,-0.001240900312039002,-0.0004808091847679453,0.0001273256928937285,-0.002266939108727061,-0.0013300514826385637,9.999000099990002e-05,0.0011724887001227,0.001,0.3001550387596899,0.3001550387596899,0.026997300269973004,False
unit|C|tta_angle|Risk@90|NORMALIZED_ALL_AR,unit,C,Risk@90,-0.0020281876016184,0.0019242819641479,-0.0039524695657663,-0.0027068960653688053,-0.001240900312039002,8.810420390079207e-05,0.003742275258313545,-0.00571968992821281,-0.002128443141922774,0.00019998000199980003,0.0011724887001227,0.0024179824132581,0.3001550387596899,0.3234793917567027,0.036196380361963806,False
unit|C|tta_angle|Risk@90|NORMALIZED_AR16,unit,C,Risk@90,-0.0020281876016184,-0.002004790340044,-2.339726157431915e-05,-0.0027068960653688053,-0.001240900312039002,-0.002955939137248732,-0.0012559667703255031,-0.00042575317345338123,0.0006409418929567028,0.9382061793820617,0.0011724887001227,0.0011525336089844,0.3001550387596899,0.3021309829298226,1.0,False
unit|C|tta_angle|Risk@90|NORMALIZED_AR13,unit,C,Risk@90,-0.0020281876016184,-0.0025448228330906,0.0005166352314722,-0.0027068960653688053,-0.001240900312039002,-0.003546197296422084,-0.001499754911097472,-0.0002734114896958434,0.0013585633988158826,0.20927907209279073,0.0011724887001227,0.0012138083094063,0.3001550387596899,0.3092553083409529,1.0,False
unit|C|tta_localization|AUGRC|NO_LONGSIDE_AR21,unit,C,AUGRC,-0.0004302201253644,0.0028053567539033,-0.0032355768792677,-0.0005982801097523225,-0.000263403452634577,0.0013922712428050183,0.004187910895253187,-0.004639036617062438,-0.0017989990748415558,9.999000099990002e-05,0.0005,0.0073315461047827,0.1623407719567091,0.1623407719567091,0.026997300269973004,False
unit|C|tta_localization|AUGRC|NO_GEONORM_AR21,unit,C,AUGRC,-0.0004302201253644,-0.0001183625723098,-0.0003118575530545,-0.0005982801097523225,-0.000263403452634577,-0.00018217177013880322,-5.507513213075085e-05,-0.0004225907894874046,-0.00020345774576209188,9.999000099990002e-05,0.0005,0.0005,0.1623407719567091,0.1623407719567091,0.026997300269973004,False
unit|C|tta_localization|AUGRC|NORMALIZED_ALL_AR,unit,C,AUGRC,-0.0004302201253644,0.0005467802120243,-0.0009770003373888,-0.0005982801097523225,-0.000263403452634577,-0.00024443537313061266,0.001336942994761306,-0.0017598460181077024,-0.00019216043207265056,0.013898610138986101,0.0005,0.0010188780795457,0.1623407719567091,0.1823259849779007,1.0,False
unit|C|tta_localization|AUGRC|NORMALIZED_AR16,unit,C,AUGRC,-0.0004302201253644,-0.0005070435915622,7.682346619785826e-05,-0.0005982801097523225,-0.000263403452634577,-0.0006751518871281826,-0.00033946411719201313,-7.911771369471088e-07,0.0001573452958764647,0.0585941405859414,0.0005,0.0005,0.1623407719567091,0.1607445008460236,1.0,False
unit|C|tta_localization|AUGRC|NORMALIZED_AR13,unit,C,AUGRC,-0.0004302201253644,-0.0007741976551058,0.0003439775297414,-0.0005982801097523225,-0.000263403452634577,-0.0010189614174020661,-0.000543973688335297,0.0001545498338798356,0.0005494374018982243,0.0007999200079992001,0.0005,0.0005,0.1623407719567091,0.1661707988980716,0.1351864813518648,False
unit|C|tta_localization|Risk@70|NO_LONGSIDE_AR21,unit,C,Risk@70,-0.0007829959856628,0.0035406595994376,-0.0043236555851004,-0.001349494073956812,-0.00024776289523450887,-0.0007656243086413216,0.008497456028428241,-0.009375866490803467,3.7852259469178906e-05,0.07279272072792721,0.001,0.0146486725463701,0.1623407719567091,0.1623407719567091,1.0,False
unit|C|tta_localization|Risk@70|NO_GEONORM_AR21,unit,C,Risk@70,-0.0007829959856628,-0.0001948675892182,-0.0005881283964445,-0.001349494073956812,-0.00024776289523450887,-0.0004162757820624745,-7.790302418244391e-06,-0.0009549756413613186,-0.00021861793954898204,0.0025997400259974,0.001,0.001,0.1623407719567091,0.1623407719567091,0.3951604839516048,False
unit|C|tta_localization|Risk@70|NORMALIZED_ALL_AR,unit,C,Risk@70,-0.0007829959856628,0.0019109334410496,-0.0026939294267124,-0.001349494073956812,-0.00024776289523450887,-0.0008170971999811561,0.004174312266318215,-0.004924337897053895,3.410689028882652e-05,0.03799620037996201,0.001,0.0020018801129143,0.1623407719567091,0.1823259849779007,1.0,False
unit|C|tta_localization|Risk@70|NORMALIZED_AR16,unit,C,Risk@70,-0.0007829959856628,-0.0011677053367743,0.0003847093511114,-0.001349494073956812,-0.00024776289523450887,-0.0017100894776911455,-0.0006010632003078252,-5.633355256899026e-05,0.0007726175910928531,0.07019298070192981,0.001,0.001,0.1623407719567091,0.1607445008460236,1.0,False
unit|C|tta_localization|Risk@70|NORMALIZED_AR13,unit,C,Risk@70,-0.0007829959856628,-0.0020404854710569,0.0012574894853941,-0.001349494073956812,-0.00024776289523450887,-0.0031523515639363896,-0.0012937996275359598,0.0005658614927368426,0.0022677662745045723,0.0064993500649935,0.001,0.001,0.1623407719567091,0.1661707988980716,0.9229077092290771,False
unit|C|tta_localization|Risk@90|NO_LONGSIDE_AR21,unit,C,Risk@90,-0.0009045198723558,0.0011137391608936,-0.0020182590332494,-0.0016725926970984385,-0.00019298805560199892,-0.002330104137951883,0.0049099004376794726,-0.005801010529131997,0.00151565870736677,0.28957104289571045,0.0011724887001227,0.0144622103403678,0.1623407719567091,0.1623407719567091,1.0,False
unit|C|tta_localization|Risk@90|NO_GEONORM_AR21,unit,C,Risk@90,-0.0009045198723558,-8.828587017271558e-05,-0.0008162340021831,-0.0016725926970984385,-0.00019298805560199892,-0.0004056320667308426,0.00019820036778805123,-0.0013083552317436074,-0.00035474281491945664,0.0007999200079992001,0.0011724887001227,0.001,0.1623407719567091,0.1623407719567091,0.1351864813518648,False
unit|C|tta_localization|Risk@90|NORMALIZED_ALL_AR,unit,C,Risk@90,-0.0009045198723558,4.280329065578514e-05,-0.0009473231630116,-0.0016725926970984385,-0.00019298805560199892,-0.0013559094806114794,0.0014620327342233317,-0.0023746259972752663,0.00034557722705937446,0.1715828417158284,0.0011724887001227,0.0023803528397883,0.1623407719567091,0.1823259849779007,1.0,False
unit|C|tta_localization|Risk@90|NORMALIZED_AR16,unit,C,Risk@90,-0.0009045198723558,-0.0010956411051582,0.0001911212328024,-0.0016725926970984385,-0.00019298805560199892,-0.0019785631404990933,-0.00034986840925409966,-0.0002837047488868151,0.0007573443940545184,0.47525247475252475,0.0011724887001227,0.0011525336089844,0.1623407719567091,0.1607445008460236,1.0,False
unit|C|tta_localization|Risk@90|NORMALIZED_AR13,unit,C,Risk@90,-0.0009045198723558,-0.0013445860391615,0.0004400661668056,-0.0016725926970984385,-0.00019298805560199892,-0.0021585967174355893,-0.00046534394797560465,-0.0002620724520643035,0.001014528401178159,0.17888211178882113,0.0011724887001227,0.0012138083094063,0.1623407719567091,0.1661707988980716,1.0,False
unit|D|linear_source_frozen|AUGRC|NO_LONGSIDE_AR21,unit,D,AUGRC,0.0003759593107991,-0.0027102315781363,0.0030861908889355,7.220081410343021e-05,0.0006946701457949957,-0.006409812708370245,0.001072316793462792,-0.0007617094657728988,0.006822935732081762,0.1070892910708929,0.000646255615969,0.0061056538950393,0.2110951616988938,0.2110951616988938,1.0,False
unit|D|linear_source_frozen|AUGRC|NO_GEONORM_AR21,unit,D,AUGRC,0.0003759593107991,-0.0008007258007179,0.0011766851115171,7.220081410343021e-05,0.0006946701457949957,-0.0009235889263164024,-0.0006877909048685556,0.0009146637364140031,0.0014604827072159396,9.999000099990002e-05,0.000646255615969,0.0005,0.2110951616988938,0.2110951616988938,0.026997300269973004,False
unit|D|linear_source_frozen|AUGRC|NORMALIZED_ALL_AR,unit,D,AUGRC,0.0003759593107991,0.0030216308117708,-0.0026456715009716,7.220081410343021e-05,0.0006946701457949957,0.0023979373956702003,0.003693562176777565,-0.0032911159202878423,-0.0020316240293339225,9.999000099990002e-05,0.000646255615969,0.0009719664935513,0.2110951616988938,0.1829389540664148,0.026997300269973004,False
unit|D|linear_source_frozen|AUGRC|NORMALIZED_AR16,unit,D,AUGRC,0.0003759593107991,0.0006043872039958,-0.0002284278931967,7.220081410343021e-05,0.0006946701457949957,0.0003403881738117227,0.0008891235806874067,-0.0004037877905276024,-6.15655580431596e-05,0.010498950104989501,0.000646255615969,0.00061015511207,0.2110951616988938,0.1859550896420275,1.0,False
unit|D|linear_source_frozen|AUGRC|NORMALIZED_AR13,unit,D,AUGRC,0.0003759593107991,0.00076148295799,-0.0003855236471908,7.220081410343021e-05,0.0006946701457949957,0.0004692957777233976,0.0010698134747776675,-0.0006125511827019341,-0.00017212197206755182,0.000999900009999,0.000646255615969,0.0006184232412969,0.2110951616988938,0.1836561811712881,0.15998400159984,False
unit|D|linear_source_frozen|Risk@70|NO_LONGSIDE_AR21,unit,D,Risk@70,0.0005714260546512,-0.0051033710256581,0.0056747970803094,-0.00016424407070878447,0.0012764524973003062,-0.012283637821770202,0.0018630648756829537,-0.0013210189959341283,0.012891891974101326,0.12198780121987801,0.0012904109939992,0.0122142073253835,0.2110951616988938,0.2110951616988938,1.0,False
unit|D|linear_source_frozen|Risk@70|NO_GEONORM_AR21,unit,D,Risk@70,0.0005714260546512,-0.0012782013683309,0.0018496274229822,-0.00016424407070878447,0.0012764524973003062,-0.0015735770817168837,-0.000992254732884627,0.0012946177764854903,0.0023924271009615797,9.999000099990002e-05,0.0012904109939992,0.001,0.2110951616988938,0.2110951616988938,0.026997300269973004,False
unit|D|linear_source_frozen|Risk@70|NORMALIZED_ALL_AR,unit,D,Risk@70,0.0005714260546512,0.0036715916215352,-0.003100165566884,-0.00016424407070878447,0.0012764524973003062,0.0026007117300441114,0.004801851079757792,-0.004205580730744957,-0.00209785031011745,9.999000099990002e-05,0.0012904109939992,0.0017918002724374,0.2110951616988938,0.1829389540664148,0.026997300269973004,False
unit|D|linear_source_frozen|Risk@70|NORMALIZED_AR16,unit,D,Risk@70,0.0005714260546512,0.0008013852979943,-0.0002299592433431,-0.00016424407070878447,0.0012764524973003062,0.000147312829450136,0.0013904234644640792,-0.0006882376641394265,0.00026408258994154067,0.3484651534846515,0.0012904109939992,0.0012128313148401,0.2110951616988938,0.1859550896420275,1.0,False
unit|D|linear_source_frozen|Risk@70|NORMALIZED_AR13,unit,D,Risk@70,0.0005714260546512,0.0009706216964364,-0.0003991956417851,-0.00016424407070878447,0.0012764524973003062,0.00033152158734267145,0.0016186349799149765,-0.0009432645181016766,9.581394434597104e-05,0.1321867813218678,0.0012904109939992,0.0012217638861785,0.2110951616988938,0.1836561811712881,1.0,False
unit|D|linear_source_frozen|Risk@90|NO_LONGSIDE_AR21,unit,D,Risk@90,0.000507505829369,-0.0019374217335254,0.0024449275628944,0.00011060156699228691,0.0008269006119893527,-0.005435465405091849,0.001227688937616125,-0.0008323231554505306,0.0059428460317731266,0.1581841815818418,0.0013089673180224,0.0121482429986149,0.2110951616988938,0.2110951616988938,1.0,False
unit|D|linear_source_frozen|Risk@90|NO_GEONORM_AR21,unit,D,Risk@90,0.000507505829369,-0.0003772327396014,0.0008847385689705,0.00011060156699228691,0.0008269006119893527,-0.0005269779497742951,-0.000264948374478591,0.0006017577988157914,0.0011245156835426166,9.999000099990002e-05,0.0013089673180224,0.001,0.2110951616988938,0.2110951616988938,0.026997300269973004,False
unit|D|linear_source_frozen|Risk@90|NORMALIZED_ALL_AR,unit,D,Risk@90,0.000507505829369,0.001022396101756,-0.0005148902723869,0.00011060156699228691,0.0008269006119893527,0.0005597192669970545,0.0015431323424811977,-0.0010658874279689523,-0.00010510550499605838,0.042195780421957804,0.0013089673180224,0.00168099128041,0.2110951616988938,0.1829389540664148,1.0,False
unit|D|linear_source_frozen|Risk@90|NORMALIZED_AR16,unit,D,Risk@90,0.000507505829369,0.0003762735493809,0.0001312322799881,0.00011060156699228691,0.0008269006119893527,5.0088581740619976e-05,0.0006935139767617423,-0.00016847047816282467,0.00034056064692677425,0.32666733326667335,0.0013089673180224,0.0012361692132148,0.2110951616988938,0.1859550896420275,1.0,False
unit|D|linear_source_frozen|Risk@90|NORMALIZED_AR13,unit,D,Risk@90,0.000507505829369,0.0004606008766449,4.690495272410833e-05,0.00011060156699228691,0.0008269006119893527,0.00011413901467825384,0.0008190368513042057,-0.00030225613060139346,0.00030126816347030217,0.7634236576342366,0.0013089673180224,0.0012418334870465,0.2110951616988938,0.1836561811712881,1.0,False
unit|D|tta_angle|AUGRC|NO_LONGSIDE_AR21,unit,D,AUGRC,-0.0031520900881433,0.005457843388815,-0.0086099334769583,-0.003714117040332976,-0.0026216190897015044,0.0014012297975772902,0.00954587790786885,-0.012757174326869588,-0.004406688875689112,0.00019998000199980003,0.000638736429753,0.0062148107628156,0.4230740602902865,0.4230740602902865,0.036196380361963806,False
