image_id,prediction_id,score
100001522,1,0.05102584883570671
100001522,2,0.05102584883570671
100001522,3,0.05102584883570671
100001522,4,0.05102584883570671
100001522,5,0.05102584883570671
100001522,6,0.05102584883570671
100001522,7,0.05102584883570671
100001522,8,0.05102584883570671
100001522,9,0.05102584883570671
100001522,10,0.05102584883570671
100001522,11,0.05102584883570671
100001522,12,0.05102584883570671
100001522,13,0.05102584883570671
100001524,0,0.9999271631240845
100001524,1,0.08678717911243439
100001524,2,0.05102584883570671
100001524,3,0.05102584883570671
100001524,4,0.05102584883570671
100001524,5,0.05102584883570671
100001524,6,0.05102584883570671
100001524,7,0.05102584883570671
100001524,8,0.05102584883570671
100001524,9,0.05102584883570671
100001524,10,0.05102584883570671
100001535,0,0.9996663331985474
100001535,1,0.05102584883570671
100001535,2,0.05102584883570671
100001535,3,0.05102584883570671
100001535,4,0.05102584883570671
100001535,5,0.05102584883570671
100001535,6,0.05102584883570671
100001535,7,0.05102584883570671
100001535,8,0.05102584883570671
100001535,9,0.05102584883570671
100001536,0,0.9998619556427002
100001536,1,0.9975337982177734
100001536,2,0.05102584883570671
100001536,3,0.05102584883570671
100001536,4,0.05102584883570671
100001536,5,0.05102584883570671
100001536,6,0.05102584883570671
100001536,7,0.05102584883570671
100001536,8,0.05102584883570671
100001536,9,0.05102584883570671
100001536,10,0.05102584883570671
100001536,11,0.05102584883570671
100001536,12,0.05102584883570671
100001536,13,0.05102584883570671
100001536,14,0.05102584883570671
100001536,15,0.05102584883570671
100001536,16,0.05102584883570671
100001539,0,0.9991372227668762
100001539,1,0.05102584883570671
100001539,2,0.05102584883570671
100001539,3,0.05102584883570671
100001539,4,0.05102584883570671
100001539,5,0.05102584883570671
100001539,6,0.05102584883570671
100001539,7,0.05102584883570671
100001539,8,0.05102584883570671
100001539,9,0.05102584883570671
100001539,10,0.05102584883570671
100001539,11,0.05102584883570671
100001539,12,0.05102584883570671
100001539,13,0.05102584883570671
100001539,14,0.05102584883570671
100001539,15,0.05102584883570671
100001539,16,0.05102584883570671
100001539,17,0.05102584883570671
100001539,18,0.05102584883570671
100001539,19,0.05102584883570671
100001539,20,0.05102584883570671
100001539,21,0.05102584883570671
100001551,0,0.9998749494552612
100001551,1,0.9993137121200562
100001551,2,0.05102584883570671
100001551,3,0.05102584883570671
100001551,4,0.05102584883570671
100001551,5,0.05102584883570671
100001551,6,0.05102584883570671
100001551,7,0.05102584883570671
100001551,8,0.05102584883570671
100001551,9,0.05102584883570671
100001551,10,0.05102584883570671
100001551,11,0.05102584883570671
100001553,0,0.9998985528945923
100001553,1,0.9965459704399109
100001553,2,0.9907131791114807
100001553,3,0.9878336191177368
100001553,4,0.05102584883570671
100001553,5,0.05102584883570671
100001553,6,0.05102584883570671
100001553,7,0.05102584883570671
100001553,8,0.05102584883570671
100001553,9,0.05102584883570671
100001556,0,0.9999411106109619
100001556,1,0.9998657703399658
100001556,2,0.9998282194137573
100001556,3,0.998428463935852
100001556,4,0.997053861618042
100001556,5,0.9967713952064514
100001556,6,0.9956377148628235
100001558,0,0.9999172687530518
100001558,1,0.9998443126678467
100001558,2,0.9995635151863098
100001558,3,0.9979081153869629
100001558,4,0.05102584883570671
100001558,5,0.05102584883570671
100001558,6,0.05102584883570671
100001558,7,0.05102584883570671
100001558,8,0.05102584883570671
100001558,9,0.05102584883570671
100001558,10,0.05102584883570671
100001564,0,0.9999659061431885
100001564,1,0.05722753703594208
100001564,2,0.05102584883570671
100001564,3,0.05102584883570671
100001564,4,0.05102584883570671
100001564,5,0.05102584883570671
100001564,6,0.05102584883570671
100001564,7,0.05102584883570671
100001564,8,0.05102584883570671
100001564,9,0.05102584883570671
100001564,10,0.05102584883570671
100001564,11,0.05102584883570671
100001564,12,0.05102584883570671
100001569,0,0.9999308586120605
100001569,1,0.9998569488525391
100001569,2,0.9998425245285034
100001569,3,0.9996974468231201
100001569,4,0.9969298243522644
100001569,5,0.9801689982414246
100001569,6,0.05102584883570671
100001569,7,0.05102584883570671
100001569,8,0.05102584883570671
100001569,9,0.05102584883570671
100001569,10,0.05102584883570671
100001569,11,0.05102584883570671
100001569,12,0.05102584883570671
100001571,0,0.9999217987060547
100001571,1,0.9998421669006348
100001571,2,0.9997629523277283
100001571,3,0.9996026158332825
100001571,4,0.9890688061714172
100001571,5,0.05102584883570671
100001571,6,0.05102584883570671
100001571,7,0.05102584883570671
100001571,8,0.05102584883570671
100001571,9,0.05102584883570671
100001571,10,0.05102584883570671
100001571,11,0.05102584883570671
100001571,12,0.05102584883570671
100001571,13,0.05102584883570671
100001576,0,0.9999620914459229
100001576,1,0.9610253572463989
100001576,2,0.060721442103385925
100001576,3,0.05595730245113373
100001576,4,0.05102584883570671
100001576,5,0.05102584883570671
100001576,6,0.05102584883570671
100001576,7,0.05102584883570671
100001576,8,0.05102584883570671
100001576,9,0.05102584883570671
100001576,10,0.05102584883570671
100001576,11,0.05102584883570671
100001579,0,0.9996172189712524
100001579,1,0.05102584883570671
100001579,2,0.05102584883570671
100001579,3,0.05102584883570671
100001579,4,0.05102584883570671
100001579,5,0.05102584883570671
100001579,6,0.05102584883570671
100001579,7,0.05102584883570671
100001579,8,0.05102584883570671
100001579,9,0.05102584883570671
100001579,10,0.05102584883570671
100001579,11,0.05102584883570671
100001579,12,0.05102584883570671
100001579,13,0.05102584883570671
100001579,14,0.05102584883570671
100001579,15,0.05102584883570671
100001579,16,0.05102584883570671
100001579,17,0.05102584883570671
100001579,18,0.05102584883570671
100001580,0,0.9999220371246338
100001580,1,0.9996312856674194
100001580,2,0.9980248212814331
100001580,3,0.9977987408638
100001580,4,0.9962750673294067
100001580,5,0.05102584883570671
100001580,6,0.05102584883570671
100001580,7,0.05102584883570671
100001580,8,0.05102584883570671
100001580,9,0.05102584883570671
100001585,0,0.9998564720153809
100001585,1,0.05102584883570671
100001585,2,0.05102584883570671
100001585,3,0.05102584883570671
100001585,4,0.05102584883570671
100001585,5,0.05102584883570671
100001585,6,0.05102584883570671
100001585,7,0.05102584883570671
100001585,8,0.05102584883570671
100001585,9,0.05102584883570671
100001585,10,0.05102584883570671
100001585,11,0.05102584883570671
100001585,12,0.05102584883570671
100001585,13,0.05102584883570671
100001585,14,0.05102584883570671
100001585,15,0.05102584883570671
100001585,16,0.05102584883570671
100001585,17,0.05102584883570671
100001585,18,0.05102584883570671
100001585,19,0.05102584883570671
100001585,20,0.05102584883570671
100001585,21,0.05102584883570671
100001585,22,0.05102584883570671
100001585,23,0.05102584883570671
100001585,24,0.05102584883570671
100001585,25,0.05102584883570671
100001585,26,0.05102584883570671
100001585,27,0.05102584883570671
100001585,28,0.05102584883570671
100001585,29,0.05102584883570671
100001586,0,0.999969482421875
100001586,1,0.959218442440033
100001586,2,0.9530085325241089
100001586,3,0.9442968368530273
100001586,4,0.7871543169021606
100001586,5,0.05102584883570671
100001586,6,0.05102584883570671
100001586,7,0.05102584883570671
100001588,0,0.9999325275421143
100001588,1,0.05102584883570671
100001588,2,0.05102584883570671
100001588,3,0.05102584883570671
100001588,4,0.05102584883570671
100001588,5,0.05102584883570671
100001588,6,0.05102584883570671
100001588,7,0.05102584883570671
100001588,8,0.05102584883570671
100001588,9,0.05102584883570671
100001588,10,0.05102584883570671
100001588,11,0.05102584883570671
100001588,12,0.05102584883570671
100001588,13,0.05102584883570671
100001588,14,0.05102584883570671
100001588,15,0.05102584883570671
100001588,16,0.05102584883570671
100001593,0,0.9979006052017212
100001593,1,0.9947303533554077
100001593,2,0.05102584883570671
100001593,3,0.05102584883570671
100001593,4,0.05102584883570671
100001593,5,0.05102584883570671
100001593,6,0.05102584883570671
100001593,7,0.05102584883570671
100001593,8,0.05102584883570671
100001593,9,0.05102584883570671
100001593,10,0.05102584883570671
100001593,11,0.05102584883570671
100001593,12,0.05102584883570671
100001593,13,0.05102584883570671
100001593,14,0.05102584883570671
100001593,15,0.05102584883570671
100001593,16,0.05102584883570671
100001593,17,0.05102584883570671
100001593,18,0.05102584883570671
100001598,0,0.9975780844688416
100001598,1,0.9803617000579834
100001598,2,0.7346658110618591
100001598,3,0.05102584883570671
100001598,4,0.05102584883570671
100001598,5,0.05102584883570671
100001598,6,0.05102584883570671
100001598,7,0.05102584883570671
100001598,8,0.05102584883570671
100001598,9,0.05102584883570671
100001598,10,0.05102584883570671
100001598,11,0.05102584883570671
100001598,12,0.05102584883570671
100001598,13,0.05102584883570671
100001600,0,0.9992859959602356
100001600,1,0.05102584883570671
100001600,2,0.05102584883570671
100001600,3,0.05102584883570671
100001600,4,0.05102584883570671
100001600,5,0.05102584883570671
100001600,6,0.05102584883570671
100001600,7,0.05102584883570671
100001600,8,0.05102584883570671
100001600,9,0.05102584883570671
100001600,10,0.05102584883570671
100001600,11,0.05102584883570671
100001600,12,0.05102584883570671
100001600,13,0.05102584883570671
100001600,14,0.05102584883570671
100001600,15,0.05102584883570671
100001600,16,0.05102584883570671
100001600,17,0.05102584883570671
100001600,18,0.05102584883570671
100001600,19,0.05102584883570671
100001600,20,0.05102584883570671
100001600,21,0.05102584883570671
100001600,22,0.05102584883570671
100001600,23,0.05102584883570671
100001600,24,0.05102584883570671
100001600,25,0.05102584883570671
100001600,26,0.05102584883570671
100001600,27,0.05102584883570671
100001603,0,0.9999631643295288
100001603,1,0.9999613761901855
100001603,2,0.9999462366104126
100001603,3,0.9999231100082397
100001603,4,0.9999186992645264
100001603,5,0.999911904335022
100001603,6,0.9999078512191772
100001603,7,0.9998800754547119
100001603,8,0.9998762607574463
100001603,9,0.9990249872207642
100001603,10,0.05102584883570671
100001603,11,0.05014366656541824
100001604,0,0.9999412298202515
100001604,1,0.9999203681945801
100001604,2,0.9998452663421631
100001604,3,0.9998350143432617
100001604,4,0.9998036026954651
100001604,5,0.9997643828392029
100001604,6,0.9996263980865479
100001604,7,0.9995717406272888
100001604,8,0.9995447993278503
100001604,9,0.9995377063751221
100001604,10,0.9995204210281372
100001604,11,0.999496340751648
100001604,12,0.9989953637123108
100001605,0,0.9999744892120361
100001605,1,0.9998956918716431
100001605,2,0.99988853931427
100001605,3,0.999842643737793
100001605,4,0.9994412064552307
100001605,5,0.9986989498138428
100001605,6,0.9980095028877258
100001605,7,0.9932960867881775
100001605,8,0.9904401302337646
100001605,9,0.05576825141906738
100001605,10,0.05102584883570671
100001605,11,0.05102584883570671
100001612,0,0.9999563694000244
100001612,1,0.9999287128448486
100001612,2,0.9995749592781067
100001612,3,0.9992701411247253
100001612,4,0.9984649419784546
100001612,5,0.9974098801612854
100001612,6,0.06985519826412201
100001612,7,0.05102584883570671
100001612,8,0.05102584883570671
100001612,9,0.05102584883570671
100001617,0,0.9999079704284668
100001617,1,0.9996743202209473
100001617,2,0.9995970129966736
100001617,3,0.9994224309921265
100001617,4,0.06517927348613739
100001617,5,0.05800202861428261
100001617,6,0.054467495530843735
100001617,7,0.05102584883570671
100001617,8,0.05102584883570671
100001617,9,0.05102584883570671
100001617,10,0.05102584883570671
100001617,11,0.05102584883570671
100001617,12,0.05102584883570671
100001617,13,0.05102584883570671
100001617,14,0.05102584883570671
100001618,0,0.9995372295379639
100001618,1,0.261090487241745
100001618,2,0.05102584883570671
100001618,3,0.05102584883570671
100001618,4,0.05102584883570671
100001618,5,0.05102584883570671
100001618,6,0.05102584883570671
100001618,7,0.05102584883570671
100001618,8,0.05102584883570671
100001618,9,0.05102584883570671
100001618,10,0.05102584883570671
100001618,11,0.05102584883570671
100001618,12,0.05102584883570671
100001618,13,0.05102584883570671
100001618,14,0.05102584883570671
100001618,15,0.05102584883570671
100001618,16,0.05102584883570671
100001618,17,0.05102584883570671
100001618,18,0.05102584883570671
100001618,19,0.05102584883570671
100001618,20,0.05102584883570671
100001618,21,0.05102584883570671
100001619,0,0.9999845027923584
100001619,1,0.05102584883570671
100001619,2,0.05102584883570671
100001619,3,0.05102584883570671
100001619,4,0.05102584883570671
100001619,5,0.05102584883570671
100001619,6,0.05102584883570671
100001619,7,0.05102584883570671
100001619,8,0.05102584883570671
100001619,9,0.05102584883570671
100001619,10,0.05102584883570671
100001619,11,0.05102584883570671
100001619,12,0.05102584883570671
100001619,13,0.05102584883570671
100001619,14,0.05102584883570671
100001621,0,0.9999591112136841
100001621,1,0.05102584883570671
100001621,2,0.05102584883570671
100001621,3,0.05102584883570671
100001621,4,0.05102584883570671
100001621,5,0.05102584883570671
100001621,6,0.05102584883570671
100001622,0,0.9997100234031677
100001622,1,0.9994208812713623
100001622,2,0.05102584883570671
100001622,3,0.05102584883570671
100001622,4,0.05102584883570671
100001622,5,0.05102584883570671
100001622,6,0.05102584883570671
100001622,7,0.05102584883570671
100001622,8,0.05102584883570671
100001624,0,0.9999599456787109
100001624,1,0.9998592138290405
100001624,2,0.999743640422821
100001624,3,0.9996753931045532
100001624,4,0.05291389301419258
100001624,5,0.05102584883570671
100001624,6,0.05102584883570671
100001624,7,0.05102584883570671
100001624,8,0.05102584883570671
100001624,9,0.05102584883570671
100001624,10,0.05102584883570671
100001624,11,0.05102584883570671
100001625,0,0.9999220371246338
100001625,1,0.9998979568481445
100001625,2,0.9982221722602844
100001625,3,0.9957520961761475
100001625,4,0.9883329272270203
100001625,5,0.05102584883570671
100001625,6,0.05102584883570671
100001625,7,0.05102584883570671
100001625,8,0.05102584883570671
100001625,9,0.05102584883570671
100001625,10,0.05102584883570671
100001625,11,0.05102584883570671
100001625,12,0.05102584883570671
100001625,13,0.05102584883570671
100001625,14,0.05102584883570671
