score,angle_error,near_square,aspect_ratio,aspect_bin,area,size_bin,match_iou,class_name,image_id,gt_obb,pred_obb,dataset,baseline_id
0.22987233102321625,0.31353550813843256,False,8.6,elongated,3440.0,medium,0.5254,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 302.0, ""obb_cy"": 536.0, ""obb_w"": 20.0, ""obb_h"": 172.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 301.26568603515625, ""obb_cy"": 529.532470703125, ""obb_w"": 166.66281127929688, ""obb_h"": 22.99623680114746, ""obb_theta"": 0.0054721832275390625}",DOTA-v1.0,20
0.2077193707227707,0.534709099980036,False,6.9461443862153835,elongated,4545.063571451057,medium,0.6013,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 710.0000610351562, ""obb_cy"": 48.49999237060547, ""obb_w"": 25.57985496520996, ""obb_h"": 177.68136596679688, ""obb_theta"": -0.84556645154953}","{""obb_cx"": 725.4713745117188, ""obb_cy"": 65.03336334228516, ""obb_w"": 120.90400695800781, ""obb_h"": 30.468761444091797, ""obb_theta"": 0.7158974409103394}",DOTA-v1.0,20
0.2032686322927475,1.8985717321753486,False,8.14714817160769,elongated,3973.5714994658483,medium,0.6263,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 585.5, ""obb_cy"": 823.0, ""obb_w"": 22.08450698852539, ""obb_h"": 179.92575073242188, ""obb_theta"": -1.5038573741912842}","{""obb_cx"": 609.0709228515625, ""obb_cy"": 823.5479736328125, ""obb_w"": 124.01714324951172, ""obb_h"": 22.519451141357422, ""obb_theta"": 0.03380262479186058}",DOTA-v1.0,20
0.20287086069583893,0.23425067225292456,False,7.316336015293052,elongated,4236.000436522008,medium,0.5249,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 282.27337646484375, ""obb_cy"": 875.9721069335938, ""obb_w"": 24.061969757080078, ""obb_h"": 176.0454559326172, ""obb_theta"": -1.5480729341506958}","{""obb_cx"": 242.94140625, ""obb_cy"": 874.0999755859375, ""obb_w"": 110.90711212158203, ""obb_h"": 22.24837875366211, ""obb_theta"": 0.026811838150024414}",DOTA-v1.0,20
0.1908031553030014,1.2704903177032418,False,4.8916967701586715,elongated,5764.5304906878155,medium,0.7279,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 435.55462646484375, ""obb_cy"": 726.4641723632812, ""obb_w"": 167.92359924316406, ""obb_h"": 34.32829284667969, ""obb_theta"": -0.9025068879127502}","{""obb_cx"": 437.28607177734375, ""obb_cy"": 718.474365234375, ""obb_w"": 171.4021453857422, ""obb_h"": 28.7954158782959, ""obb_theta"": -0.8803326487541199}",DOTA-v1.0,20
0.17431318759918213,0.9318470341758424,False,7.714008208501659,elongated,4112.000227500626,medium,0.6337,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 117.388916015625, ""obb_cy"": 698.4625244140625, ""obb_w"": 23.088010787963867, ""obb_h"": 178.10110473632812, ""obb_theta"": -1.5371012687683105}","{""obb_cx"": 143.5296630859375, ""obb_cy"": 699.1315307617188, ""obb_w"": 133.78814697265625, ""obb_h"": 20.471881866455078, ""obb_theta"": 0.017431259155273438}",DOTA-v1.0,20
0.15670251846313477,0.8900940877795545,False,8.442307672299796,elongated,3433.1848267960595,medium,0.669,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 589.5033569335938, ""obb_cy"": 793.9295043945312, ""obb_w"": 20.165918350219727, ""obb_h"": 170.24688720703125, ""obb_theta"": -1.5237722396850586}","{""obb_cx"": 615.6139526367188, ""obb_cy"": 794.794677734375, ""obb_w"": 125.5463638305664, ""obb_h"": 20.829734802246094, ""obb_theta"": 0.031489014625549316}",DOTA-v1.0,20
0.15597695112228394,0.41532080838279806,False,7.714285501225081,elongated,4087.8822272945254,medium,0.7161,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 601.0, ""obb_cy"": 506.4999694824219, ""obb_w"": 23.01978874206543, ""obb_h"": 177.5812225341797, ""obb_theta"": -1.5143591165542603}","{""obb_cx"": 617.873046875, ""obb_cy"": 508.0196838378906, ""obb_w"": 132.5263671875, ""obb_h"": 23.699357986450195, ""obb_theta"": 0.04918849468231201}",DOTA-v1.0,20
0.14211080968379974,0.6440073809403295,False,8.532894144596058,elongated,3800.0007573607145,medium,0.6535,large-vehicle,P0007__1024__466___824,"{""obb_cx"": 590.29296875, ""obb_cy"": 766.9525756835938, ""obb_w"": 21.10297393798828, ""obb_h"": 180.06944274902344, ""obb_theta"": -1.5430257320404053}","{""obb_cx"": 612.91455078125, ""obb_cy"": 767.4190673828125, ""obb_w"": 124.01277923583984, ""obb_h"": 22.754610061645508, ""obb_theta"": 0.03901064395904541}",DOTA-v1.0,20
0.12733565270900726,1.908614401290023,False,4.206572982078725,elongated,431.782860843261,small,0.7232,small-vehicle,P0007__1024__466___824,"{""obb_cx"": 983.9537353515625, ""obb_cy"": 364.4740295410156, ""obb_w"": 42.618377685546875, ""obb_h"": 10.131377220153809, ""obb_theta"": -1.523213267326355}","{""obb_cx"": 983.90283203125, ""obb_cy"": 363.9225158691406, ""obb_w"": 35.20758056640625, ""obb_h"": 11.890869140625, ""obb_theta"": -1.5565248727798462}",DOTA-v1.0,20
0.6489682793617249,0.34441911908706296,False,3.9909705957802797,elongated,1772.0000328567112,medium,0.6995,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 554.4989013671875, ""obb_cy"": 463.47625732421875, ""obb_w"": 84.09518432617188, ""obb_h"": 21.071361541748047, ""obb_theta"": -0.04758310317993164}","{""obb_cx"": 556.80615234375, ""obb_cy"": 463.1047058105469, ""obb_w"": 97.43253326416016, ""obb_h"": 26.000133514404297, ""obb_theta"": -0.053594350814819336}",DOTA-v1.0,20
0.6399456858634949,0.6302725676924401,False,4.536232031904473,elongated,2208.000409758679,medium,0.8931,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 223.55908203125, ""obb_cy"": 151.97764587402344, ""obb_w"": 100.0799789428711, ""obb_h"": 22.062358856201172, ""obb_theta"": -0.03997868672013283}","{""obb_cx"": 224.1975860595703, ""obb_cy"": 151.78207397460938, ""obb_w"": 108.3614501953125, ""obb_h"": 22.65188980102539, ""obb_theta"": -0.050979018211364746}",DOTA-v1.0,20
0.6113763451576233,0.7944236280751859,False,4.47707551179518,elongated,1614.0006114434946,medium,0.7267,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 561.6116333007812, ""obb_cy"": 24.0071964263916, ""obb_w"": 18.98692512512207, ""obb_h"": 85.00589752197266, ""obb_theta"": -1.5590322017669678}","{""obb_cx"": 563.9636840820312, ""obb_cy"": 24.083250045776367, ""obb_w"": 94.72285461425781, ""obb_h"": 23.4484920501709, ""obb_theta"": -0.0021011829376220703}",DOTA-v1.0,20
0.6111090779304504,1.3216552647758073,False,2.4375,moderate,624.0,small,0.7956,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 306.0, ""obb_cy"": 267.5, ""obb_w"": 39.0, ""obb_h"": 16.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 304.637939453125, ""obb_cy"": 268.7972106933594, ""obb_w"": 36.13960647583008, ""obb_h"": 17.80729103088379, ""obb_theta"": -1.5477291345596313}",DOTA-v1.0,20
0.5967141389846802,0.41220191641026954,False,2.409593653021953,moderate,544.5014396773477,small,0.7335,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 734.5000610351562, ""obb_cy"": 916.4999389648438, ""obb_w"": 36.22191619873047, ""obb_h"": 15.03237533569336, ""obb_theta"": -1.515297770500183}","{""obb_cx"": 732.85400390625, ""obb_cy"": 914.5491943359375, ""obb_w"": 37.065773010253906, ""obb_h"": 18.631277084350586, ""obb_theta"": -1.5081034898757935}",DOTA-v1.0,20
0.5889739990234375,0.20471613735091468,False,4.843147173868279,elongated,2101.7410797851626,medium,0.8606,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 212.5, ""obb_cy"": 88.0, ""obb_w"": 100.8912353515625, ""obb_h"": 20.831750869750977, ""obb_theta"": -0.2230309695005417}","{""obb_cx"": 212.48260498046875, ""obb_cy"": 87.33126068115234, ""obb_w"": 110.33972930908203, ""obb_h"": 21.263341903686523, ""obb_theta"": -0.21945799887180328}",DOTA-v1.0,20
0.588742733001709,0.6781656407091579,False,4.951977469397157,elongated,2831.9997341898124,medium,0.69,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 213.99029541015625, ""obb_cy"": 179.08558654785156, ""obb_w"": 118.42296600341797, ""obb_h"": 23.914278030395508, ""obb_theta"": -0.08454375714063644}","{""obb_cx"": 224.44198608398438, ""obb_cy"": 177.4517059326172, ""obb_w"": 112.31086730957031, ""obb_h"": 19.60987091064453, ""obb_theta"": -0.07270753383636475}",DOTA-v1.0,20
0.5874693989753723,2.750828862987788,False,3.9312535432581313,elongated,1731.0003547477536,medium,0.6123,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 570.1446533203125, ""obb_cy"": 235.0707244873047, ""obb_w"": 20.983747482299805, ""obb_h"": 82.492431640625, ""obb_theta"": -1.4614778757095337}","{""obb_cx"": 570.5144653320312, ""obb_cy"": 231.4021453857422, ""obb_w"": 98.40943145751953, ""obb_h"": 24.529525756835938, ""obb_theta"": 0.061307430267333984}",DOTA-v1.0,20
0.5847444534301758,0.15053736930708103,False,2.6546544167085475,elongated,666.0000622247899,small,0.8146,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 712.0894775390625, ""obb_cy"": 834.623291015625, ""obb_w"": 42.04759216308594, ""obb_h"": 15.83919620513916, ""obb_theta"": -1.523213267326355}","{""obb_cx"": 712.1437377929688, ""obb_cy"": 832.9566040039062, ""obb_w"": 38.353729248046875, ""obb_h"": 17.91899871826172, ""obb_theta"": -1.5205858945846558}",DOTA-v1.0,20
0.5817577838897705,3.2271960809393248,False,2.466666666666667,moderate,555.0,small,0.5679,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 713.5, ""obb_cy"": 895.5, ""obb_w"": 37.0, ""obb_h"": 15.0, ""obb_theta"": -1.5707963705062866}","{""obb_cx"": 709.4246215820312, ""obb_cy"": 894.71435546875, ""obb_w"": 35.15790557861328, ""obb_h"": 16.616867065429688, ""obb_theta"": -1.514471173286438}",DOTA-v1.0,20
0.5745977163314819,1.00383082472543,False,4.530582032742676,elongated,2015.8678501169197,medium,0.8322,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 574.5, ""obb_cy"": 144.5, ""obb_w"": 21.093761444091797, ""obb_h"": 95.5670166015625, ""obb_theta"": -1.4867839813232422}","{""obb_cx"": 573.5231323242188, ""obb_cy"": 144.48382568359375, ""obb_w"": 110.33528137207031, ""obb_h"": 21.487964630126953, ""obb_theta"": 0.06649219244718552}",DOTA-v1.0,20
0.5672584176063538,1.2634839843578367,False,5.351213806250155,elongated,2593.8556052362837,medium,0.8642,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 216.00003051757812, ""obb_cy"": 352.5, ""obb_w"": 117.81458282470703, ""obb_h"": 22.016422271728516, ""obb_theta"": -0.00862047541886568}","{""obb_cx"": 219.99667358398438, ""obb_cy"": 352.1078186035156, ""obb_w"": 125.51242065429688, ""obb_h"": 20.48758888244629, ""obb_theta"": -0.030672430992126465}",DOTA-v1.0,20
0.5497398376464844,1.1199881665590687,False,5.895443496135081,elongated,2831.000169177074,medium,0.7205,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 497.90643310546875, ""obb_cy"": 726.559326171875, ""obb_w"": 129.18978881835938, ""obb_h"": 21.913497924804688, ""obb_theta"": -0.05421040579676628}","{""obb_cx"": 511.82611083984375, ""obb_cy"": 725.83203125, ""obb_w"": 114.96977233886719, ""obb_h"": 24.600988388061523, ""obb_theta"": -0.07375788688659668}",DOTA-v1.0,20
0.5458531379699707,1.2260682614453597,False,4.732804298261382,elongated,2080.7444871043554,medium,0.7573,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 534.0399169921875, ""obb_cy"": 807.2200317382812, ""obb_w"": 99.2358627319336, ""obb_h"": 20.967666625976562, ""obb_theta"": -0.055498503148555756}","{""obb_cx"": 536.6677856445312, ""obb_cy"": 807.0343017578125, ""obb_w"": 117.73590850830078, ""obb_h"": 23.337059020996094, ""obb_theta"": -0.03409957513213158}",DOTA-v1.0,20
0.5426921844482422,2.288090363568381,False,5.282523328574419,elongated,2551.9998923596577,medium,0.7996,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 569.4732666015625, ""obb_cy"": 48.52040100097656, ""obb_w"": 21.979591369628906, ""obb_h"": 116.10770416259766, ""obb_theta"": -1.5277196168899536}","{""obb_cx"": 572.4698486328125, ""obb_cy"": 49.7262077331543, ""obb_w"": 119.58016204833984, ""obb_h"": 19.270179748535156, ""obb_theta"": 0.003141999477520585}",DOTA-v1.0,20
0.5420355200767517,0.002221625749252429,False,5.406488714307549,elongated,2619.9993373273755,medium,0.7526,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 216.31503295898438, ""obb_cy"": 377.99468994140625, ""obb_w"": 119.01679229736328, ""obb_h"": 22.013694763183594, ""obb_theta"": -0.016805140301585197}","{""obb_cx"": 221.27113342285156, ""obb_cy"": 375.68890380859375, ""obb_w"": 119.37500762939453, ""obb_h"": 20.87833595275879, ""obb_theta"": -0.01684391498565674}",DOTA-v1.0,20
0.5398995876312256,4.505485564058303,False,2.394785969861057,moderate,556.4721985473006,small,0.8618,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 63.5, ""obb_cy"": 518.0, ""obb_w"": 15.243629455566406, ""obb_h"": 36.50522994995117, ""obb_theta"": -0.11379200220108032}","{""obb_cx"": 64.0802001953125, ""obb_cy"": 517.95947265625, ""obb_w"": 35.666019439697266, ""obb_h"": 16.834720611572266, ""obb_theta"": 1.5356398820877075}",DOTA-v1.0,20
0.5300588607788086,4.130462928621352,False,2.3350084773112414,moderate,597.0001577728144,small,0.8152,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 92.57711791992188, ""obb_cy"": 440.57061767578125, ""obb_w"": 15.989798545837402, ""obb_h"": 37.3363151550293, ""obb_theta"": -0.1343214362859726}","{""obb_cx"": 92.73553466796875, ""obb_cy"": 440.0386962890625, ""obb_w"": 39.43632888793945, ""obb_h"": 18.548202514648438, ""obb_theta"": 1.508565068244934}",DOTA-v1.0,20
0.526070237159729,0.5009807152420825,False,2.2062498848111827,moderate,799.999850034772,small,0.7467,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 735.9816284179688, ""obb_cy"": 129.77337646484375, ""obb_w"": 42.011898040771484, ""obb_h"": 19.042221069335938, ""obb_theta"": -1.546991229057312}","{""obb_cx"": 734.5355224609375, ""obb_cy"": 126.9181900024414, ""obb_w"": 41.4285888671875, ""obb_h"": 17.739734649658203, ""obb_theta"": -1.5382474660873413}",DOTA-v1.0,20
0.5194045305252075,1.2049999594629923,False,5.457953894526238,elongated,2640.0005053863424,medium,0.8129,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 214.27484130859375, ""obb_cy"": 307.5068359375, ""obb_w"": 21.993131637573242, ""obb_h"": 120.0374984741211, ""obb_theta"": -1.5458015203475952}","{""obb_cx"": 223.0458984375, ""obb_cy"": 307.04620361328125, ""obb_w"": 125.31228637695312, ""obb_h"": 22.516939163208008, ""obb_theta"": 0.003963589668273926}",DOTA-v1.0,20
0.5134963393211365,0.4669045314288373,False,2.8950274980301267,elongated,1048.0000570151606,medium,0.8384,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 110.947509765625, ""obb_cy"": 514.0027465820312, ""obb_w"": 19.02629852294922, ""obb_h"": 55.08165740966797, ""obb_theta"": -0.052583061158657074}","{""obb_cx"": 110.50894165039062, ""obb_cy"": 512.1666870117188, ""obb_w"": 52.175724029541016, ""obb_h"": 21.309961318969727, ""obb_theta"": 1.5100642442703247}",DOTA-v1.0,20
0.5088928937911987,0.3046990645852716,False,4.856996032845589,elongated,1947.5062543007807,medium,0.7827,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 558.0, ""obb_cy"": 74.0, ""obb_w"": 20.02421760559082, ""obb_h"": 97.2575454711914, ""obb_theta"": -1.5295826196670532}","{""obb_cx"": 564.2293090820312, ""obb_cy"": 72.92996215820312, ""obb_w"": 106.00301361083984, ""obb_h"": 19.74098777770996, ""obb_theta"": 0.035895705223083496}",DOTA-v1.0,20
0.49508532881736755,0.23146812418192203,False,2.1229358857529914,moderate,544.9999452412158,small,0.8104,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 117.50778198242188, ""obb_cy"": 435.76446533203125, ""obb_w"": 16.02248191833496, ""obb_h"": 34.01470184326172, ""obb_theta"": -0.029403287917375565}","{""obb_cx"": 116.65582275390625, ""obb_cy"": 437.6039123535156, ""obb_w"": 36.172080993652344, ""obb_h"": 17.083694458007812, ""obb_theta"": 1.5373531579971313}",DOTA-v1.0,20
0.4875154495239258,0.3690191694426932,False,5.280701699705464,elongated,1900.4677293531859,medium,0.7841,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 563.5137939453125, ""obb_cy"": 95.75077056884766, ""obb_w"": 18.970746994018555, ""obb_h"": 100.1788558959961, ""obb_theta"": -1.515297770500183}","{""obb_cx"": 563.9620361328125, ""obb_cy"": 95.72862243652344, ""obb_w"": 113.85071563720703, ""obb_h"": 21.28791618347168, ""obb_theta"": 0.04905795678496361}",DOTA-v1.0,20
0.4846078157424927,0.7213635990017266,False,2.4264072171111573,moderate,473.8352810096985,small,0.7458,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 687.0001220703125, ""obb_cy"": 887.5001220703125, ""obb_w"": 33.9074821472168, ""obb_h"": 13.974357604980469, ""obb_theta"": -1.510264277458191}","{""obb_cx"": 684.8919677734375, ""obb_cy"": 887.2786254882812, ""obb_w"": 34.37644577026367, ""obb_h"": 16.414592742919922, ""obb_theta"": -1.5228544473648071}",DOTA-v1.0,20
0.46425661444664,0.8027339371007629,False,5.6535103473883686,elongated,2989.999183836102,medium,0.7344,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 211.82313537597656, ""obb_cy"": 450.5027160644531, ""obb_w"": 130.01535034179688, ""obb_h"": 22.997278213500977, ""obb_theta"": -0.015383402816951275}","{""obb_cx"": 217.63490295410156, ""obb_cy"": 450.0359191894531, ""obb_w"": 133.07742309570312, ""obb_h"": 18.24712562561035, ""obb_theta"": -0.0013730525970458984}",DOTA-v1.0,20
0.4566302001476288,0.3573900752077403,False,6.366154943601201,elongated,2616.440267856291,medium,0.9127,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 220.9630584716797, ""obb_cy"": 646.9085693359375, ""obb_w"": 129.06069946289062, ""obb_h"": 20.2729434967041, ""obb_theta"": -0.06241881102323532}","{""obb_cx"": 224.53457641601562, ""obb_cy"": 646.6192016601562, ""obb_w"": 127.96785736083984, ""obb_h"": 19.556705474853516, ""obb_theta"": -0.06865644454956055}",DOTA-v1.0,20
0.4528661370277405,0.09809757461618461,False,6.146179474432437,elongated,2709.0000766608864,medium,0.9069,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 539.7440795898438, ""obb_cy"": 840.0056762695312, ""obb_w"": 20.99432373046875, ""obb_h"": 129.03488159179688, ""obb_theta"": -1.5475447177886963}","{""obb_cx"": 542.415771484375, ""obb_cy"": 840.1317749023438, ""obb_w"": 134.88723754882812, ""obb_h"": 22.145790100097656, ""obb_theta"": 0.024963734671473503}",DOTA-v1.0,20
0.44779542088508606,3.055530432051227,False,4.829612396386926,elongated,2552.999991541001,medium,0.706,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 205.81060791015625, ""obb_cy"": 264.0083923339844, ""obb_w"": 22.99160385131836, ""obb_h"": 111.04053497314453, ""obb_theta"": -1.5437759160995483}","{""obb_cx"": 217.61497497558594, ""obb_cy"": 264.3489990234375, ""obb_w"": 103.64956665039062, ""obb_h"": 26.1956729888916, ""obb_theta"": -0.026308655738830566}",DOTA-v1.0,20
0.4445192515850067,0.6448241789974465,False,5.879589893977894,elongated,2355.1696174453245,medium,0.7737,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 228.00003051757812, ""obb_cy"": 227.00001525878906, ""obb_w"": 117.67510986328125, ""obb_h"": 20.014169692993164, ""obb_theta"": -0.017092352733016014}","{""obb_cx"": 233.70108032226562, ""obb_cy"": 226.8726806640625, ""obb_w"": 111.1673355102539, ""obb_h"": 23.688335418701172, ""obb_theta"": -0.028346657752990723}",DOTA-v1.0,20
0.4394814670085907,0.5381286200339137,False,7.217484284462784,elongated,2344.999794976873,medium,0.8271,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 215.65362548828125, ""obb_cy"": 549.494140625, ""obb_w"": 130.0961151123047, ""obb_h"": 18.02513313293457, ""obb_theta"": -0.03844258561730385}","{""obb_cx"": 223.38771057128906, ""obb_cy"": 549.625, ""obb_w"": 120.48078155517578, ""obb_h"": 19.277555465698242, ""obb_theta"": -0.029050469398498535}",DOTA-v1.0,20
0.43375614285469055,0.8705724965152403,False,5.451939429566007,elongated,2267.9996038334502,medium,0.9152,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 206.48239135742188, ""obb_cy"": 63.003562927246094, ""obb_w"": 111.19800567626953, ""obb_h"": 20.396045684814453, ""obb_theta"": -0.19915921986103058}","{""obb_cx"": 204.5950164794922, ""obb_cy"": 63.539608001708984, ""obb_w"": 110.04248046875, ""obb_h"": 21.37201499938965, ""obb_theta"": -0.21435357630252838}",DOTA-v1.0,20
0.4289816915988922,0.30980265315638056,False,6.484674727275631,elongated,2609.9997114927974,medium,0.8405,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 214.61447143554688, ""obb_cy"": 498.4763488769531, ""obb_w"": 130.0961151123047, ""obb_h"": 20.062088012695312, ""obb_theta"": -0.038442593067884445}","{""obb_cx"": 222.68408203125, ""obb_cy"": 497.7095031738281, ""obb_w"": 130.82737731933594, ""obb_h"": 19.311782836914062, ""obb_theta"": -0.0330355167388916}",DOTA-v1.0,20
0.42643576860427856,0.37143011601608333,False,6.1123510996389765,elongated,2694.8887826185673,medium,0.8199,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 213.00003051757812, ""obb_cy"": 597.5, ""obb_w"": 128.3437042236328, ""obb_h"": 20.9974365234375, ""obb_theta"": -0.01562372874468565}","{""obb_cx"": 220.63906860351562, ""obb_cy"": 598.1648559570312, ""obb_w"": 126.76396942138672, ""obb_h"": 19.67779541015625, ""obb_theta"": -0.022106407210230827}",DOTA-v1.0,20
0.4196830987930298,1.097264767520671,False,5.74226835222935,elongated,2828.2338628995203,medium,0.7521,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 197.00001525878906, ""obb_cy"": 40.50000762939453, ""obb_w"": 127.4381332397461, ""obb_h"": 22.192995071411133, ""obb_theta"": -0.16644570231437683}","{""obb_cx"": 201.0260772705078, ""obb_cy"": 37.93186950683594, ""obb_w"": 112.73773956298828, ""obb_h"": 21.70769691467285, ""obb_theta"": -0.18559658527374268}",DOTA-v1.0,20
0.41646608710289,0.5016977783832408,False,5.331057132523839,elongated,3075.00010381639,medium,0.7374,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 221.71865844726562, ""obb_cy"": 524.4948120117188, ""obb_w"": 128.03515625, ""obb_h"": 24.016841888427734, ""obb_theta"": -0.02343321032822132}","{""obb_cx"": 228.1251983642578, ""obb_cy"": 523.4699096679688, ""obb_w"": 127.63238525390625, ""obb_h"": 19.411123275756836, ""obb_theta"": -0.03218948841094971}",DOTA-v1.0,20
0.40641117095947266,0.27221025245998237,False,6.426953048498786,elongated,2569.3697312341246,medium,0.783,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 213.0, ""obb_cy"": 574.5000610351562, ""obb_w"": 128.50376892089844, ""obb_h"": 19.994508743286133, ""obb_theta"": -0.02343321032822132}","{""obb_cx"": 223.04075622558594, ""obb_cy"": 573.3840942382812, ""obb_w"": 120.42704010009766, ""obb_h"": 19.385744094848633, ""obb_theta"": -0.028184175491333008}",DOTA-v1.0,20
0.3969896733760834,0.32205024955527123,False,1.9746032526782153,moderate,639.2495571516629,small,0.8367,small-vehicle,P0004__1024__0___440,"{""obb_cx"": 716.4999389648438, ""obb_cy"": 693.4999389648438, ""obb_w"": 35.528358459472656, ""obb_h"": 17.992656707763672, ""obb_theta"": -1.5422327518463135}","{""obb_cx"": 715.2697143554688, ""obb_cy"": 693.0121459960938, ""obb_w"": 34.38887023925781, ""obb_h"": 16.078969955444336, ""obb_theta"": -1.5478535890579224}",DOTA-v1.0,20
0.3904155492782593,0.9456437460130851,False,5.012499763670763,elongated,2000.0001635514782,medium,0.8498,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 220.50125122070312, ""obb_cy"": 203.52496337890625, ""obb_w"": 100.12492370605469, ""obb_h"": 19.975048065185547, ""obb_theta"": -0.04995839670300484}","{""obb_cx"": 225.06787109375, ""obb_cy"": 202.58245849609375, ""obb_w"": 110.01609802246094, ""obb_h"": 19.30678939819336, ""obb_theta"": -0.06646299362182617}",DOTA-v1.0,20
0.38498371839523315,1.0202842701883146,False,5.8090516595980874,elongated,2323.447820820438,medium,0.8487,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 211.0, ""obb_cy"": 428.5000305175781, ""obb_w"": 19.999256134033203, ""obb_h"": 116.17671203613281, ""obb_theta"": -1.5621757507324219}","{""obb_cx"": 217.68800354003906, ""obb_cy"": 428.1965026855469, ""obb_w"": 120.22764587402344, ""obb_h"": 20.068052291870117, ""obb_theta"": -0.009186743758618832}",DOTA-v1.0,20
0.3832003176212311,0.4001509582361998,False,2.401582548490003,moderate,1064.949157013325,medium,0.8923,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 349.5000305175781, ""obb_cy"": 261.0, ""obb_w"": 21.05792999267578, ""obb_h"": 50.572357177734375, ""obb_theta"": -1.5499659776687622}","{""obb_cx"": 350.1007385253906, ""obb_cy"": 260.43670654296875, ""obb_w"": 53.76665115356445, ""obb_h"": 20.72196388244629, ""obb_theta"": 0.013846397399902344}",DOTA-v1.0,20
0.3753276765346527,1.8159458097258752,False,6.384227480113035,elongated,2573.999983355723,medium,0.7886,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 222.45175170898438, ""obb_cy"": 670.475341796875, ""obb_w"": 128.19126892089844, ""obb_h"": 20.079370498657227, ""obb_theta"": -0.05463308095932007}","{""obb_cx"": 231.40325927734375, ""obb_cy"": 669.4677734375, ""obb_w"": 123.34333038330078, ""obb_h"": 19.5041446685791, ""obb_theta"": -0.08632731437683105}",DOTA-v1.0,20
0.37199920415878296,1.5847838202389057,False,6.536822256879503,elongated,2604.7112526666024,medium,0.7978,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 548.5, ""obb_cy"": 627.0000610351562, ""obb_w"": 130.4857635498047, ""obb_h"": 19.961650848388672, ""obb_theta"": -0.06193618103861809}","{""obb_cx"": 544.5855102539062, ""obb_cy"": 625.6627197265625, ""obb_w"": 127.73075866699219, ""obb_h"": 22.332372665405273, ""obb_theta"": -0.034276485443115234}",DOTA-v1.0,20
0.3594740331172943,1.7820458733278093,False,5.532520014132412,elongated,2459.9997624362586,medium,0.6533,large-vehicle,P0004__1024__0___440,"{""obb_cx"": 204.87918090820312, ""obb_cy"": 117.28766632080078, ""obb_w"": 116.66189575195312, ""obb_h"": 21.08657455444336, ""obb_theta"": -0.2512156069278717}","{""obb_cx"": 211.5459747314453, ""obb_cy"": 113.59368896484375, ""obb_w"": 123.26151275634766, ""obb_h"": 28.82296371459961, ""obb_theta"": -0.22011303901672363}",DOTA-v1.0,20
