level,key,dataset,replicate,delta_nrc
unit,DIOR-R/61,DIOR-R,407,0.26293761668387294
unit,DIOR-R/61,DIOR-R,408,0.24996786294311918
unit,DIOR-R/61,DIOR-R,409,0.2641197843860954
unit,DIOR-R/61,DIOR-R,410,0.27422046408577827
unit,DIOR-R/61,DIOR-R,411,0.26833073610234
unit,DIOR-R/61,DIOR-R,412,0.26718953324023
unit,DIOR-R/61,DIOR-R,413,0.27730303753042096
unit,DIOR-R/61,DIOR-R,414,0.25594751868447846
unit,DIOR-R/61,DIOR-R,415,0.2451416094655633
unit,DIOR-R/61,DIOR-R,416,0.3021784295903068
unit,DIOR-R/61,DIOR-R,417,0.2912744854645644
unit,DIOR-R/61,DIOR-R,418,0.24683965055397405
unit,DIOR-R/61,DIOR-R,419,0.2875190118747587
unit,DIOR-R/61,DIOR-R,420,0.2693895939481868
unit,DIOR-R/61,DIOR-R,421,0.2623233956520035
unit,DIOR-R/61,DIOR-R,422,0.27402630803534045
unit,DIOR-R/61,DIOR-R,423,0.26652582148714343
unit,DIOR-R/61,DIOR-R,424,0.2864187231297218
unit,DIOR-R/61,DIOR-R,425,0.25924205991720495
unit,DIOR-R/61,DIOR-R,426,0.290012981135218
unit,DIOR-R/61,DIOR-R,427,0.2539417681715132
unit,DIOR-R/61,DIOR-R,428,0.3103282342614224
unit,DIOR-R/61,DIOR-R,429,0.2592645824012626
unit,DIOR-R/61,DIOR-R,430,0.23702650494764232
unit,DIOR-R/61,DIOR-R,431,0.2799841185098143
unit,DIOR-R/61,DIOR-R,432,0.23686305081169728
unit,DIOR-R/61,DIOR-R,433,0.29773658911333756
unit,DIOR-R/61,DIOR-R,434,0.23899483198626803
unit,DIOR-R/61,DIOR-R,435,0.2681085267233358
unit,DIOR-R/61,DIOR-R,436,0.2956015313005608
unit,DIOR-R/61,DIOR-R,437,0.2890592544158389
unit,DIOR-R/61,DIOR-R,438,0.27615599600485596
unit,DIOR-R/61,DIOR-R,439,0.2626308976101913
unit,DIOR-R/61,DIOR-R,440,0.2729208535910257
unit,DIOR-R/61,DIOR-R,441,0.28054042015825553
unit,DIOR-R/61,DIOR-R,442,0.3068277700056212
unit,DIOR-R/61,DIOR-R,443,0.26082868224992756
unit,DIOR-R/61,DIOR-R,444,0.24082989125103543
unit,DIOR-R/61,DIOR-R,445,0.25328539191595706
unit,DIOR-R/61,DIOR-R,446,0.25207929733513884
unit,DIOR-R/61,DIOR-R,447,0.2686913074817033
unit,DIOR-R/61,DIOR-R,448,0.25440872246150886
unit,DIOR-R/61,DIOR-R,449,0.27056229904493256
unit,DIOR-R/61,DIOR-R,450,0.2444252077448733
unit,DIOR-R/61,DIOR-R,451,0.25120228299120567
unit,DIOR-R/61,DIOR-R,452,0.26217903905143997
unit,DIOR-R/61,DIOR-R,453,0.274819472674503
unit,DIOR-R/61,DIOR-R,454,0.2339912246988346
unit,DIOR-R/61,DIOR-R,455,0.2556281761850177
unit,DIOR-R/61,DIOR-R,456,0.29670721264162314
unit,DIOR-R/61,DIOR-R,457,0.2817465437440729
unit,DIOR-R/61,DIOR-R,458,0.2361193463614485
unit,DIOR-R/61,DIOR-R,459,0.2573726411352525
unit,DIOR-R/61,DIOR-R,460,0.2584547419807246
unit,DIOR-R/61,DIOR-R,461,0.26038802341277434
unit,DIOR-R/61,DIOR-R,462,0.2652414788647792
unit,DIOR-R/61,DIOR-R,463,0.27936379817876855
unit,DIOR-R/61,DIOR-R,464,0.2662785685498524
unit,DIOR-R/61,DIOR-R,465,0.2615189698421204
unit,DIOR-R/61,DIOR-R,466,0.24731875201044268
unit,DIOR-R/61,DIOR-R,467,0.2786876054956914
unit,DIOR-R/61,DIOR-R,468,0.28882626536805117
unit,DIOR-R/61,DIOR-R,469,0.24297723264978027
unit,DIOR-R/61,DIOR-R,470,0.2676418860412535
unit,DIOR-R/61,DIOR-R,471,0.3051363835140069
unit,DIOR-R/61,DIOR-R,472,0.26386707312079066
unit,DIOR-R/61,DIOR-R,473,0.2611829099804073
unit,DIOR-R/61,DIOR-R,474,0.26173253393036583
unit,DIOR-R/61,DIOR-R,475,0.2615620436756851
unit,DIOR-R/61,DIOR-R,476,0.2505287771402746
unit,DIOR-R/61,DIOR-R,477,0.26320029025585173
unit,DIOR-R/61,DIOR-R,478,0.25034360664923966
unit,DIOR-R/61,DIOR-R,479,0.2534004810205914
unit,DIOR-R/61,DIOR-R,480,0.2863270113250734
unit,DIOR-R/61,DIOR-R,481,0.2649920774058585
unit,DIOR-R/61,DIOR-R,482,0.29221305430576267
unit,DIOR-R/61,DIOR-R,483,0.2735091060101705
unit,DIOR-R/61,DIOR-R,484,0.2680247675857663
unit,DIOR-R/61,DIOR-R,485,0.266871270143216
unit,DIOR-R/61,DIOR-R,486,0.24908074017804333
unit,DIOR-R/61,DIOR-R,487,0.2873223762308825
unit,DIOR-R/61,DIOR-R,488,0.28091728876502237
unit,DIOR-R/61,DIOR-R,489,0.2791300233195966
unit,DIOR-R/61,DIOR-R,490,0.28718036132443486
unit,DIOR-R/61,DIOR-R,491,0.2581235623086377
unit,DIOR-R/61,DIOR-R,492,0.2365170933207214
unit,DIOR-R/61,DIOR-R,493,0.25475354277772555
unit,DIOR-R/61,DIOR-R,494,0.25302229595516573
unit,DIOR-R/61,DIOR-R,495,0.28491948982188975
unit,DIOR-R/61,DIOR-R,496,0.2845630822720336
unit,DIOR-R/61,DIOR-R,497,0.2504012882117012
unit,DIOR-R/61,DIOR-R,498,0.2737281826649306
unit,DIOR-R/61,DIOR-R,499,0.2603321098303325
unit,DIOR-R/61,DIOR-R,500,0.2600200133807129
unit,DIOR-R/61,DIOR-R,501,0.26603912700361315
unit,DIOR-R/61,DIOR-R,502,0.2835575279001016
unit,DIOR-R/61,DIOR-R,503,0.2844161058694239
unit,DIOR-R/61,DIOR-R,504,0.2814807865708341
unit,DIOR-R/61,DIOR-R,505,0.28354598563513683
unit,DIOR-R/61,DIOR-R,506,0.2568169154743978
unit,DIOR-R/61,DIOR-R,507,0.28232867988610416
unit,DIOR-R/61,DIOR-R,508,0.2512077112383588
unit,DIOR-R/61,DIOR-R,509,0.28724169084754236
unit,DIOR-R/61,DIOR-R,510,0.2612411368682758
unit,DIOR-R/61,DIOR-R,511,0.2477750347102713
unit,DIOR-R/61,DIOR-R,512,0.24288830561274538
unit,DIOR-R/61,DIOR-R,513,0.27633763368909164
unit,DIOR-R/61,DIOR-R,514,0.27607049481320917
unit,DIOR-R/61,DIOR-R,515,0.26179754349149215
unit,DIOR-R/61,DIOR-R,516,0.2915179894551492
unit,DIOR-R/61,DIOR-R,517,0.2842673243437604
unit,DIOR-R/61,DIOR-R,518,0.26136819341426015
unit,DIOR-R/61,DIOR-R,519,0.2840727281750836
unit,DIOR-R/61,DIOR-R,520,0.29582589189972924
unit,DIOR-R/61,DIOR-R,521,0.29417054091249695
unit,DIOR-R/61,DIOR-R,522,0.26740789527038117
unit,DIOR-R/61,DIOR-R,523,0.26622856373991277
unit,DIOR-R/61,DIOR-R,524,0.2552343308327649
unit,DIOR-R/61,DIOR-R,525,0.2310853467138343
unit,DIOR-R/61,DIOR-R,526,0.2311581949666528
unit,DIOR-R/61,DIOR-R,527,0.2865299093848327
unit,DIOR-R/61,DIOR-R,528,0.2795969974994484
unit,DIOR-R/61,DIOR-R,529,0.26163143686435175
unit,DIOR-R/61,DIOR-R,530,0.2824883630318176
unit,DIOR-R/61,DIOR-R,531,0.268675853931597
unit,DIOR-R/61,DIOR-R,532,0.2647594247202197
unit,DIOR-R/61,DIOR-R,533,0.2741523685133776
unit,DIOR-R/61,DIOR-R,534,0.2330559440412321
unit,DIOR-R/61,DIOR-R,535,0.2732704889086312
unit,DIOR-R/61,DIOR-R,536,0.25907143934514215
unit,DIOR-R/61,DIOR-R,537,0.2806997280883709
unit,DIOR-R/61,DIOR-R,538,0.2223163508705694
unit,DIOR-R/61,DIOR-R,539,0.24407655340191314
unit,DIOR-R/61,DIOR-R,540,0.2336199055154045
unit,DIOR-R/61,DIOR-R,541,0.24739319492923034
unit,DIOR-R/61,DIOR-R,542,0.24888323298859633
unit,DIOR-R/61,DIOR-R,543,0.24912330362096813
unit,DIOR-R/61,DIOR-R,544,0.2662511951402353
unit,DIOR-R/61,DIOR-R,545,0.25005320458536767
unit,DIOR-R/61,DIOR-R,546,0.26959745193437445
unit,DIOR-R/61,DIOR-R,547,0.2942495326267599
unit,DIOR-R/61,DIOR-R,548,0.28963827348362103
unit,DIOR-R/61,DIOR-R,549,0.2648095033376079
unit,DIOR-R/61,DIOR-R,550,0.2936992075656499
unit,DIOR-R/61,DIOR-R,551,0.27005783547121864
unit,DIOR-R/61,DIOR-R,552,0.2674250651375614
unit,DIOR-R/61,DIOR-R,553,0.2519042695914854
unit,DIOR-R/61,DIOR-R,554,0.29809241876935083
unit,DIOR-R/61,DIOR-R,555,0.2486901519660465
unit,DIOR-R/61,DIOR-R,556,0.28974640719117994
unit,DIOR-R/61,DIOR-R,557,0.27077803698818953
unit,DIOR-R/61,DIOR-R,558,0.2651573734889788
unit,DIOR-R/61,DIOR-R,559,0.25142882248733744
unit,DIOR-R/61,DIOR-R,560,0.25535618873926125
unit,DIOR-R/61,DIOR-R,561,0.27595531233622633
unit,DIOR-R/61,DIOR-R,562,0.24831986442443527
unit,DIOR-R/61,DIOR-R,563,0.2765272780108468
unit,DIOR-R/61,DIOR-R,564,0.27421181175469705
unit,DIOR-R/61,DIOR-R,565,0.29632684232645196
unit,DIOR-R/61,DIOR-R,566,0.24832497947819143
unit,DIOR-R/61,DIOR-R,567,0.287453184827742
unit,DIOR-R/61,DIOR-R,568,0.2571044629126583
unit,DIOR-R/61,DIOR-R,569,0.2393820780815638
unit,DIOR-R/61,DIOR-R,570,0.2513146653632568
unit,DIOR-R/61,DIOR-R,571,0.2628217415054446
unit,DIOR-R/61,DIOR-R,572,0.2662143027378041
unit,DIOR-R/61,DIOR-R,573,0.2840185463597886
unit,DIOR-R/61,DIOR-R,574,0.28388655817673675
unit,DIOR-R/61,DIOR-R,575,0.2564674492837784
unit,DIOR-R/61,DIOR-R,576,0.2779501278802603
unit,DIOR-R/61,DIOR-R,577,0.28777345930704656
unit,DIOR-R/61,DIOR-R,578,0.2606099104670001
unit,DIOR-R/61,DIOR-R,579,0.29014209166947286
unit,DIOR-R/61,DIOR-R,580,0.24547934313401498
unit,DIOR-R/61,DIOR-R,581,0.23601740213667677
unit,DIOR-R/61,DIOR-R,582,0.2600721912256418
unit,DIOR-R/61,DIOR-R,583,0.2656381140099023
unit,DIOR-R/61,DIOR-R,584,0.2718211605182378
unit,DIOR-R/61,DIOR-R,585,0.23388801433925172
unit,DIOR-R/61,DIOR-R,586,0.26888238262392833
unit,DIOR-R/61,DIOR-R,587,0.2694149185956324
unit,DIOR-R/61,DIOR-R,588,0.27318563021416176
unit,DIOR-R/61,DIOR-R,589,0.2678635329965659
unit,DIOR-R/61,DIOR-R,590,0.24873135113602324
unit,DIOR-R/61,DIOR-R,591,0.24966292799896944
unit,DIOR-R/61,DIOR-R,592,0.2308643476490579
unit,DIOR-R/61,DIOR-R,593,0.2878434694884161
unit,DIOR-R/61,DIOR-R,594,0.2722832451418521
unit,DIOR-R/61,DIOR-R,595,0.27125752369095796
unit,DIOR-R/61,DIOR-R,596,0.2420072242264798
unit,DIOR-R/61,DIOR-R,597,0.2823424756386823
unit,DIOR-R/61,DIOR-R,598,0.24685187083811289
unit,DIOR-R/61,DIOR-R,599,0.2786912467390087
unit,DIOR-R/61,DIOR-R,600,0.22230414921256814
unit,DIOR-R/61,DIOR-R,601,0.27827949601959107
unit,DIOR-R/61,DIOR-R,602,0.2565183325896215
unit,DIOR-R/61,DIOR-R,603,0.2422140555825092
unit,DIOR-R/61,DIOR-R,604,0.2956780872298592
unit,DIOR-R/61,DIOR-R,605,0.253599169673815
unit,DIOR-R/61,DIOR-R,606,0.2386313443728046
unit,DIOR-R/61,DIOR-R,607,0.2603420769294838
unit,DIOR-R/61,DIOR-R,608,0.280687067444257
unit,DIOR-R/61,DIOR-R,609,0.262212327205668
unit,DIOR-R/61,DIOR-R,610,0.2686276954609755
unit,DIOR-R/61,DIOR-R,611,0.23205451306021196
unit,DIOR-R/61,DIOR-R,612,0.28198855601693285
unit,DIOR-R/61,DIOR-R,613,0.2627324449952799
unit,DIOR-R/61,DIOR-R,614,0.24920434124838198
unit,DIOR-R/61,DIOR-R,615,0.27032111734217734
unit,DIOR-R/61,DIOR-R,616,0.2576690410667709
unit,DIOR-R/61,DIOR-R,617,0.2707192158578203
unit,DIOR-R/61,DIOR-R,618,0.2846133096327443
unit,DIOR-R/61,DIOR-R,619,0.281149661233322
unit,DIOR-R/61,DIOR-R,620,0.2718406123700998
unit,DIOR-R/61,DIOR-R,621,0.24857297701705006
unit,DIOR-R/61,DIOR-R,622,0.2367014233275535
unit,DIOR-R/61,DIOR-R,623,0.3079312654705497
unit,DIOR-R/61,DIOR-R,624,0.2674378339926137
unit,DIOR-R/61,DIOR-R,625,0.24050505946318523
unit,DIOR-R/61,DIOR-R,626,0.25956444818289015
unit,DIOR-R/61,DIOR-R,627,0.2690976032220917
unit,DIOR-R/61,DIOR-R,628,0.27751265322884217
unit,DIOR-R/61,DIOR-R,629,0.2709178868937149
unit,DIOR-R/61,DIOR-R,630,0.279062259232653
unit,DIOR-R/61,DIOR-R,631,0.29095496987802055
unit,DIOR-R/61,DIOR-R,632,0.2606010199757947
unit,DIOR-R/61,DIOR-R,633,0.28147048566769023
unit,DIOR-R/61,DIOR-R,634,0.26565012247752634
unit,DIOR-R/61,DIOR-R,635,0.2714139581701946
unit,DIOR-R/61,DIOR-R,636,0.24874626774657688
unit,DIOR-R/61,DIOR-R,637,0.24834588958967385
unit,DIOR-R/61,DIOR-R,638,0.27546884657010845
unit,DIOR-R/61,DIOR-R,639,0.2630292860879783
unit,DIOR-R/61,DIOR-R,640,0.24069368337896574
unit,DIOR-R/61,DIOR-R,641,0.2746948988822957
unit,DIOR-R/61,DIOR-R,642,0.2783235859623111
unit,DIOR-R/61,DIOR-R,643,0.27362953977143506
unit,DIOR-R/61,DIOR-R,644,0.2524970730174294
unit,DIOR-R/61,DIOR-R,645,0.30873079032373735
unit,DIOR-R/61,DIOR-R,646,0.2835050171329772
unit,DIOR-R/61,DIOR-R,647,0.2598683443958557
unit,DIOR-R/61,DIOR-R,648,0.23188041341498028
unit,DIOR-R/61,DIOR-R,649,0.2618911839737677
unit,DIOR-R/61,DIOR-R,650,0.26455880804861315
unit,DIOR-R/61,DIOR-R,651,0.26579805446989535
unit,DIOR-R/61,DIOR-R,652,0.2668018337630194
unit,DIOR-R/61,DIOR-R,653,0.3220612989927337
unit,DIOR-R/61,DIOR-R,654,0.2700965502040685
unit,DIOR-R/61,DIOR-R,655,0.25043668312439765
unit,DIOR-R/61,DIOR-R,656,0.2883876135189279
unit,DIOR-R/61,DIOR-R,657,0.25299428898640264
unit,DIOR-R/61,DIOR-R,658,0.27657402386389196
unit,DIOR-R/61,DIOR-R,659,0.23944619073148127
unit,DIOR-R/61,DIOR-R,660,0.2810405483502887
unit,DIOR-R/61,DIOR-R,661,0.26654485979122516
unit,DIOR-R/61,DIOR-R,662,0.2549450274054656
unit,DIOR-R/61,DIOR-R,663,0.27374052260967613
unit,DIOR-R/61,DIOR-R,664,0.26578532250790354
unit,DIOR-R/61,DIOR-R,665,0.25958555477988315
unit,DIOR-R/61,DIOR-R,666,0.24478637273743242
unit,DIOR-R/61,DIOR-R,667,0.29306003343091114
unit,DIOR-R/61,DIOR-R,668,0.2644329440080838
unit,DIOR-R/61,DIOR-R,669,0.25797500936899653
unit,DIOR-R/61,DIOR-R,670,0.26636546419033386
unit,DIOR-R/61,DIOR-R,671,0.25377381902075713
unit,DIOR-R/61,DIOR-R,672,0.2765439317387141
unit,DIOR-R/61,DIOR-R,673,0.2685655334909534
unit,DIOR-R/61,DIOR-R,674,0.28146952688170385
unit,DIOR-R/61,DIOR-R,675,0.2605779782799267
unit,DIOR-R/61,DIOR-R,676,0.2768971723670551
unit,DIOR-R/61,DIOR-R,677,0.25467042530538286
unit,DIOR-R/61,DIOR-R,678,0.26636908053710034
unit,DIOR-R/61,DIOR-R,679,0.266394924798673
unit,DIOR-R/61,DIOR-R,680,0.2931070100752216
unit,DIOR-R/61,DIOR-R,681,0.24900967675596125
unit,DIOR-R/61,DIOR-R,682,0.277790788611598
unit,DIOR-R/61,DIOR-R,683,0.2909838274508012
unit,DIOR-R/61,DIOR-R,684,0.2652508750182337
unit,DIOR-R/61,DIOR-R,685,0.239682047467687
unit,DIOR-R/61,DIOR-R,686,0.25442593426786153
unit,DIOR-R/61,DIOR-R,687,0.26957039341972366
unit,DIOR-R/61,DIOR-R,688,0.26769820323056376
unit,DIOR-R/61,DIOR-R,689,0.2772064771168793
unit,DIOR-R/61,DIOR-R,690,0.25292803005704545
unit,DIOR-R/61,DIOR-R,691,0.23955031590388465
unit,DIOR-R/61,DIOR-R,692,0.29107181190484743
unit,DIOR-R/61,DIOR-R,693,0.2598964156287639
unit,DIOR-R/61,DIOR-R,694,0.251091175927911
unit,DIOR-R/61,DIOR-R,695,0.266157510328797
unit,DIOR-R/61,DIOR-R,696,0.2966071887752066
unit,DIOR-R/61,DIOR-R,697,0.26219412901474387
unit,DIOR-R/61,DIOR-R,698,0.25964715969579305
unit,DIOR-R/61,DIOR-R,699,0.24349220609790978
unit,DIOR-R/61,DIOR-R,700,0.2613637566435887
unit,DIOR-R/61,DIOR-R,701,0.23386223094385333
unit,DIOR-R/61,DIOR-R,702,0.2757656804333352
unit,DIOR-R/61,DIOR-R,703,0.26175404007357994
unit,DIOR-R/61,DIOR-R,704,0.2712605876888322
unit,DIOR-R/61,DIOR-R,705,0.2554210414425467
unit,DIOR-R/61,DIOR-R,706,0.24866460019718162
unit,DIOR-R/61,DIOR-R,707,0.27827824827559144
unit,DIOR-R/61,DIOR-R,708,0.2656831036277657
unit,DIOR-R/61,DIOR-R,709,0.24827844027656437
unit,DIOR-R/61,DIOR-R,710,0.30678735575900046
unit,DIOR-R/61,DIOR-R,711,0.2862097692360098
unit,DIOR-R/61,DIOR-R,712,0.25361575893634003
unit,DIOR-R/61,DIOR-R,713,0.26657707840543854
unit,DIOR-R/61,DIOR-R,714,0.2680699487892779
unit,DIOR-R/61,DIOR-R,715,0.26983937495843474
unit,DIOR-R/61,DIOR-R,716,0.25155733231752997
unit,DIOR-R/61,DIOR-R,717,0.27976408394403174
unit,DIOR-R/61,DIOR-R,718,0.25596882186060765
unit,DIOR-R/61,DIOR-R,719,0.27186690995549084
unit,DIOR-R/61,DIOR-R,720,0.2618382287604041
unit,DIOR-R/61,DIOR-R,721,0.27647553508863365
unit,DIOR-R/61,DIOR-R,722,0.2944135769024118
unit,DIOR-R/61,DIOR-R,723,0.2834389976605682
unit,DIOR-R/61,DIOR-R,724,0.27042195693354387
unit,DIOR-R/61,DIOR-R,725,0.30102044056524047
unit,DIOR-R/61,DIOR-R,726,0.2667136790271636
unit,DIOR-R/61,DIOR-R,727,0.26965757461681106
unit,DIOR-R/61,DIOR-R,728,0.24860180107640595
unit,DIOR-R/61,DIOR-R,729,0.24748249879522755
unit,DIOR-R/61,DIOR-R,730,0.27668575473208795
unit,DIOR-R/61,DIOR-R,731,0.2626950910152813
unit,DIOR-R/61,DIOR-R,732,0.23003244768383546
unit,DIOR-R/61,DIOR-R,733,0.26795176122821107
unit,DIOR-R/61,DIOR-R,734,0.2743662510422312
unit,DIOR-R/61,DIOR-R,735,0.2482472803607365
unit,DIOR-R/61,DIOR-R,736,0.27420144406432334
unit,DIOR-R/61,DIOR-R,737,0.2963875252680478
unit,DIOR-R/61,DIOR-R,738,0.25705287074339667
unit,DIOR-R/61,DIOR-R,739,0.27178433218983344
unit,DIOR-R/61,DIOR-R,740,0.2411423445248112
unit,DIOR-R/61,DIOR-R,741,0.2938433633353724
unit,DIOR-R/61,DIOR-R,742,0.2705866723090953
unit,DIOR-R/61,DIOR-R,743,0.2856464886699274
unit,DIOR-R/61,DIOR-R,744,0.27246879036931554
unit,DIOR-R/61,DIOR-R,745,0.24836503818753358
unit,DIOR-R/61,DIOR-R,746,0.2680394064122526
unit,DIOR-R/61,DIOR-R,747,0.27369061295754493
unit,DIOR-R/61,DIOR-R,748,0.23893886037329237
unit,DIOR-R/61,DIOR-R,749,0.2700211655529397
unit,DIOR-R/61,DIOR-R,750,0.2607166528440585
unit,DIOR-R/61,DIOR-R,751,0.23774428208588605
unit,DIOR-R/61,DIOR-R,752,0.26613747457720005
unit,DIOR-R/61,DIOR-R,753,0.2655906600176769
unit,DIOR-R/61,DIOR-R,754,0.24823712440248447
unit,DIOR-R/61,DIOR-R,755,0.24637568322134856
unit,DIOR-R/61,DIOR-R,756,0.25134713109205237
unit,DIOR-R/61,DIOR-R,757,0.26075367662193916
unit,DIOR-R/61,DIOR-R,758,0.2797256991634975
unit,DIOR-R/61,DIOR-R,759,0.27253010561012475
unit,DIOR-R/61,DIOR-R,760,0.2520245563419615
unit,DIOR-R/61,DIOR-R,761,0.2490994301534462
unit,DIOR-R/61,DIOR-R,762,0.26328899538339556
unit,DIOR-R/61,DIOR-R,763,0.2418998914269812
unit,DIOR-R/61,DIOR-R,764,0.2522190045881225
unit,DIOR-R/61,DIOR-R,765,0.2518006281343929
unit,DIOR-R/61,DIOR-R,766,0.25057915527417796
unit,DIOR-R/61,DIOR-R,767,0.2797008401189278
unit,DIOR-R/61,DIOR-R,768,0.2888290359273213
unit,DIOR-R/61,DIOR-R,769,0.2643470982883467
unit,DIOR-R/61,DIOR-R,770,0.26420234320369446
unit,DIOR-R/61,DIOR-R,771,0.23839058116515344
unit,DIOR-R/61,DIOR-R,772,0.2504958216939387
unit,DIOR-R/61,DIOR-R,773,0.24610388625630913
unit,DIOR-R/61,DIOR-R,774,0.24404943287792424
unit,DIOR-R/61,DIOR-R,775,0.24031245798463502
unit,DIOR-R/61,DIOR-R,776,0.2843381179615353
unit,DIOR-R/61,DIOR-R,777,0.3022932882556341
unit,DIOR-R/61,DIOR-R,778,0.25047476954355186
unit,DIOR-R/61,DIOR-R,779,0.27226259211833165
unit,DIOR-R/61,DIOR-R,780,0.2214931483842768
unit,DIOR-R/61,DIOR-R,781,0.2764880826164373
unit,DIOR-R/61,DIOR-R,782,0.246934522986211
unit,DIOR-R/61,DIOR-R,783,0.23795545286060293
unit,DIOR-R/61,DIOR-R,784,0.23793518991174722
unit,DIOR-R/61,DIOR-R,785,0.2574843095704613
unit,DIOR-R/61,DIOR-R,786,0.2843439660084762
unit,DIOR-R/61,DIOR-R,787,0.27981726300823007
unit,DIOR-R/61,DIOR-R,788,0.2728218039383322
unit,DIOR-R/61,DIOR-R,789,0.27810314137226827
unit,DIOR-R/61,DIOR-R,790,0.28529070729328104
unit,DIOR-R/61,DIOR-R,791,0.2764917067785211
unit,DIOR-R/61,DIOR-R,792,0.26806721910246295
unit,DIOR-R/61,DIOR-R,793,0.2540966114503773
unit,DIOR-R/61,DIOR-R,794,0.24281813070853792
unit,DIOR-R/61,DIOR-R,795,0.23764083194265806
unit,DIOR-R/61,DIOR-R,796,0.28426573649276066
unit,DIOR-R/61,DIOR-R,797,0.26298948040957415
unit,DIOR-R/61,DIOR-R,798,0.27016074985657335
unit,DIOR-R/61,DIOR-R,799,0.27204672677513936
unit,DIOR-R/61,DIOR-R,800,0.2947496660459541
unit,DIOR-R/61,DIOR-R,801,0.22372369103686734
unit,DIOR-R/61,DIOR-R,802,0.26429173715213117
unit,DIOR-R/61,DIOR-R,803,0.274891496190638
unit,DIOR-R/61,DIOR-R,804,0.26895746508291657
unit,DIOR-R/61,DIOR-R,805,0.24124734987674634
unit,DIOR-R/61,DIOR-R,806,0.273820066671963
unit,DIOR-R/61,DIOR-R,807,0.2627473601005889
unit,DIOR-R/61,DIOR-R,808,0.25389795869799836
unit,DIOR-R/61,DIOR-R,809,0.24411979800364902
unit,DIOR-R/61,DIOR-R,810,0.2765141656728306
unit,DIOR-R/61,DIOR-R,811,0.269205331363582
unit,DIOR-R/61,DIOR-R,812,0.2783816400043322
unit,DIOR-R/61,DIOR-R,813,0.2611860779909652
unit,DIOR-R/61,DIOR-R,814,0.28047973481921773
unit,DIOR-R/61,DIOR-R,815,0.2760226637937157
unit,DIOR-R/61,DIOR-R,816,0.24554149975115624
unit,DIOR-R/61,DIOR-R,817,0.2631410523049415
unit,DIOR-R/61,DIOR-R,818,0.23331654050671052
unit,DIOR-R/61,DIOR-R,819,0.26471688978685565
unit,DIOR-R/61,DIOR-R,820,0.26767111716686004
unit,DIOR-R/61,DIOR-R,821,0.2739795270602107
unit,DIOR-R/61,DIOR-R,822,0.26538661452596163
unit,DIOR-R/61,DIOR-R,823,0.2902981468895036
unit,DIOR-R/61,DIOR-R,824,0.27940104696895013
unit,DIOR-R/61,DIOR-R,825,0.24217547745214535
unit,DIOR-R/61,DIOR-R,826,0.27795152080374075
unit,DIOR-R/61,DIOR-R,827,0.2815787782680264
unit,DIOR-R/61,DIOR-R,828,0.2650003155381619
unit,DIOR-R/61,DIOR-R,829,0.27021350505890085
unit,DIOR-R/61,DIOR-R,830,0.2837395947811884
unit,DIOR-R/61,DIOR-R,831,0.2691648608686625
unit,DIOR-R/61,DIOR-R,832,0.27356892653952364
unit,DIOR-R/61,DIOR-R,833,0.2897744343482437
unit,DIOR-R/61,DIOR-R,834,0.266434307258362
unit,DIOR-R/61,DIOR-R,835,0.2397553531823941
unit,DIOR-R/61,DIOR-R,836,0.2588302295988351
unit,DIOR-R/61,DIOR-R,837,0.263403468770981
unit,DIOR-R/61,DIOR-R,838,0.29232511458934796
unit,DIOR-R/61,DIOR-R,839,0.2609369971427529
unit,DIOR-R/61,DIOR-R,840,0.2873323859254264
unit,DIOR-R/61,DIOR-R,841,0.2768722310199889
unit,DIOR-R/61,DIOR-R,842,0.2911467764944257
unit,DIOR-R/61,DIOR-R,843,0.2775765035896183
unit,DIOR-R/61,DIOR-R,844,0.28710908771521226
unit,DIOR-R/61,DIOR-R,845,0.26025767354294405
unit,DIOR-R/61,DIOR-R,846,0.27356704643689056
unit,DIOR-R/61,DIOR-R,847,0.27938542648905546
unit,DIOR-R/61,DIOR-R,848,0.27920048110773216
unit,DIOR-R/61,DIOR-R,849,0.2540671683685671
unit,DIOR-R/61,DIOR-R,850,0.2747459244165428
unit,DIOR-R/61,DIOR-R,851,0.2677694006307978
unit,DIOR-R/61,DIOR-R,852,0.2785134271221416
unit,DIOR-R/61,DIOR-R,853,0.2668945894798719
unit,DIOR-R/61,DIOR-R,854,0.2727357486618466
unit,DIOR-R/61,DIOR-R,855,0.2497980556343793
unit,DIOR-R/61,DIOR-R,856,0.27544043325779294
unit,DIOR-R/61,DIOR-R,857,0.2618101972517727
unit,DIOR-R/61,DIOR-R,858,0.2510475765780912
unit,DIOR-R/61,DIOR-R,859,0.2886532530030166
unit,DIOR-R/61,DIOR-R,860,0.27367526169595835
unit,DIOR-R/61,DIOR-R,861,0.2963012932042085
unit,DIOR-R/61,DIOR-R,862,0.2745317456201782
unit,DIOR-R/61,DIOR-R,863,0.2893822374860436
unit,DIOR-R/61,DIOR-R,864,0.2713580468111388
unit,DIOR-R/61,DIOR-R,865,0.27427019922759144
unit,DIOR-R/61,DIOR-R,866,0.26264965235035764
unit,DIOR-R/61,DIOR-R,867,0.2636637297043113
unit,DIOR-R/61,DIOR-R,868,0.2623421202646312
unit,DIOR-R/61,DIOR-R,869,0.2704526431148406
unit,DIOR-R/61,DIOR-R,870,0.29992095740367436
unit,DIOR-R/61,DIOR-R,871,0.2520492815557314
unit,DIOR-R/61,DIOR-R,872,0.2794214996811386
