level,key,replicate,delta_nrc
unit,DIOR-R/3,582,0.10806265954133709
unit,DIOR-R/3,583,0.10896943708314993
unit,DIOR-R/3,584,0.07571799354369368
unit,DIOR-R/3,585,0.06806893831107519
unit,DIOR-R/3,586,0.11648186080145062
unit,DIOR-R/3,587,0.10002749549656864
unit,DIOR-R/3,588,0.09319197017559278
unit,DIOR-R/3,589,0.1079744979867664
unit,DIOR-R/3,590,0.08565590204022522
unit,DIOR-R/3,591,0.05522056065282477
unit,DIOR-R/3,592,0.08069254759949873
unit,DIOR-R/3,593,0.0799069604267536
unit,DIOR-R/3,594,0.08432820581799794
unit,DIOR-R/3,595,0.11290944811963699
unit,DIOR-R/3,596,0.09300251618918587
unit,DIOR-R/3,597,0.10678420568159269
unit,DIOR-R/3,598,0.09053789659499434
unit,DIOR-R/3,599,0.1096931770624976
unit,DIOR-R/3,600,0.05933890866949376
unit,DIOR-R/3,601,0.05884661450963102
unit,DIOR-R/3,602,0.08560224288787421
unit,DIOR-R/3,603,0.08905506018368303
unit,DIOR-R/3,604,0.10346717580207254
unit,DIOR-R/3,605,0.09362119023893678
unit,DIOR-R/3,606,0.07829567988714703
unit,DIOR-R/3,607,0.10867928448729475
unit,DIOR-R/3,608,0.10418353931843971
unit,DIOR-R/3,609,0.13160811254803884
unit,DIOR-R/3,610,0.08934660277564055
unit,DIOR-R/3,611,0.11021800060082665
unit,DIOR-R/3,612,0.10642370768064902
unit,DIOR-R/3,613,0.08853704329338041
unit,DIOR-R/3,614,0.11160638189982008
unit,DIOR-R/3,615,0.09128112035267777
unit,DIOR-R/3,616,0.11343902177931642
unit,DIOR-R/3,617,0.08202554926492989
unit,DIOR-R/3,618,0.08875761738303511
unit,DIOR-R/3,619,0.09846979782591414
unit,DIOR-R/3,620,0.09910018033273937
unit,DIOR-R/3,621,0.08869972886788435
unit,DIOR-R/3,622,0.09654205018115258
unit,DIOR-R/3,623,0.07711668114104453
unit,DIOR-R/3,624,0.10536679557661888
unit,DIOR-R/3,625,0.1131441366521212
unit,DIOR-R/3,626,0.09822334717104053
unit,DIOR-R/3,627,0.10598533014406575
unit,DIOR-R/3,628,0.07908439928548638
unit,DIOR-R/3,629,0.0945427494859915
unit,DIOR-R/3,630,0.09009416247641922
unit,DIOR-R/3,631,0.0943761673327761
unit,DIOR-R/3,632,0.06796844272145575
unit,DIOR-R/3,633,0.10071964979558612
unit,DIOR-R/3,634,0.10830393259448928
unit,DIOR-R/3,635,0.08664880455123647
unit,DIOR-R/3,636,0.10062597583192257
unit,DIOR-R/3,637,0.08131811371211883
unit,DIOR-R/3,638,0.08795190957772914
unit,DIOR-R/3,639,0.10422404626431109
unit,DIOR-R/3,640,0.09326904280732207
unit,DIOR-R/3,641,0.1273566399031884
unit,DIOR-R/3,642,0.11373003889905597
unit,DIOR-R/3,643,0.09283097004809499
unit,DIOR-R/3,644,0.05906644493033231
unit,DIOR-R/3,645,0.09451260570077957
unit,DIOR-R/3,646,0.06794567160403742
unit,DIOR-R/3,647,0.08497167724050075
unit,DIOR-R/3,648,0.10236259774346057
unit,DIOR-R/3,649,0.10058011063423222
unit,DIOR-R/3,650,0.08835533539410279
unit,DIOR-R/3,651,0.07899602483596524
unit,DIOR-R/3,652,0.11565247246476601
unit,DIOR-R/3,653,0.13013935889570794
unit,DIOR-R/3,654,0.07556997407194443
unit,DIOR-R/3,655,0.09510511978457525
unit,DIOR-R/3,656,0.08507538830055006
unit,DIOR-R/3,657,0.12190901294687995
unit,DIOR-R/3,658,0.11779717186848992
unit,DIOR-R/3,659,0.08485990027492474
unit,DIOR-R/3,660,0.09596227669450774
unit,DIOR-R/3,661,0.10836837833743451
unit,DIOR-R/3,662,0.05970934427592822
unit,DIOR-R/3,663,0.07746600781925406
unit,DIOR-R/3,664,0.08728682157888001
unit,DIOR-R/3,665,0.09694172253723488
unit,DIOR-R/3,666,0.09397147851701237
unit,DIOR-R/3,667,0.08927641034500533
unit,DIOR-R/3,668,0.08487687224929674
unit,DIOR-R/3,669,0.08975786268284858
unit,DIOR-R/3,670,0.1197953916074439
unit,DIOR-R/3,671,0.10361036766022735
unit,DIOR-R/3,672,0.08715827419454403
unit,DIOR-R/3,673,0.11580056379816839
unit,DIOR-R/3,674,0.09399332265963078
unit,DIOR-R/3,675,0.1063290650545281
unit,DIOR-R/3,676,0.10820862251453
unit,DIOR-R/3,677,0.06825690959520858
unit,DIOR-R/3,678,0.08902457390137208
unit,DIOR-R/3,679,0.07234586609310767
unit,DIOR-R/3,680,0.07652083961690204
unit,DIOR-R/3,681,0.08928575989498444
unit,DIOR-R/3,682,0.11832980159431139
unit,DIOR-R/3,683,0.11554251316214836
unit,DIOR-R/3,684,0.09651948046117309
unit,DIOR-R/3,685,0.12043375564343684
unit,DIOR-R/3,686,0.13029975073158168
unit,DIOR-R/3,687,0.1131286262623461
unit,DIOR-R/3,688,0.11712884155776615
unit,DIOR-R/3,689,0.06784048711816137
unit,DIOR-R/3,690,0.08296835141110315
unit,DIOR-R/3,691,0.12882417165709475
unit,DIOR-R/3,692,0.08134484440131828
unit,DIOR-R/3,693,0.09949542468433237
unit,DIOR-R/3,694,0.1051933005946718
unit,DIOR-R/3,695,0.14013166991766562
unit,DIOR-R/3,696,0.09053448915698514
unit,DIOR-R/3,697,0.09575094783842808
unit,DIOR-R/3,698,0.11890423575239406
unit,DIOR-R/3,699,0.09901450908673493
unit,DIOR-R/3,700,0.09693931773307313
unit,DIOR-R/3,701,0.1186814018595832
unit,DIOR-R/3,702,0.06280299413434098
unit,DIOR-R/3,703,0.10211729861379115
unit,DIOR-R/3,704,0.06797249490382862
unit,DIOR-R/3,705,0.13232768195506184
unit,DIOR-R/3,706,0.08750993751412461
unit,DIOR-R/3,707,0.08904990112836175
unit,DIOR-R/3,708,0.08075578034222686
unit,DIOR-R/3,709,0.12127027962262549
unit,DIOR-R/3,710,0.06788732259394925
unit,DIOR-R/3,711,0.10829989498204756
unit,DIOR-R/3,712,0.11613228137269516
unit,DIOR-R/3,713,0.0754630654229359
unit,DIOR-R/3,714,0.08477778208120901
unit,DIOR-R/3,715,0.0826017546291612
unit,DIOR-R/3,716,0.056118011682095736
unit,DIOR-R/3,717,0.07745643488330589
unit,DIOR-R/3,718,0.09271381962900327
unit,DIOR-R/3,719,0.09369062487758106
unit,DIOR-R/3,720,0.10618268533480013
unit,DIOR-R/3,721,0.10170446096482494
unit,DIOR-R/3,722,0.12427618428558501
unit,DIOR-R/3,723,0.10821869843819104
unit,DIOR-R/3,724,0.0946852665844794
unit,DIOR-R/3,725,0.08962193178894506
unit,DIOR-R/3,726,0.061274928285606545
unit,DIOR-R/3,727,0.08034172946096585
unit,DIOR-R/3,728,0.11972630957959585
unit,DIOR-R/3,729,0.11608867557335167
unit,DIOR-R/3,730,0.0887735755893363
unit,DIOR-R/3,731,0.13278270772307033
unit,DIOR-R/3,732,0.11830067123605603
unit,DIOR-R/3,733,0.08064825573088108
unit,DIOR-R/3,734,0.1059360918389684
unit,DIOR-R/3,735,0.10309795511369424
unit,DIOR-R/3,736,0.10212974649403472
unit,DIOR-R/3,737,0.08516607636701479
unit,DIOR-R/3,738,0.1059771537551899
unit,DIOR-R/3,739,0.11575775791654103
unit,DIOR-R/3,740,0.05896603687846158
unit,DIOR-R/3,741,0.100307981986689
unit,DIOR-R/3,742,0.08375415559005428
unit,DIOR-R/3,743,0.07562541521111954
unit,DIOR-R/3,744,0.08575537988084503
unit,DIOR-R/3,745,0.11654418931956523
unit,DIOR-R/3,746,0.07734626318853399
unit,DIOR-R/3,747,0.08283159453249478
unit,DIOR-R/3,748,0.12161216256484764
unit,DIOR-R/3,749,0.09000323581464353
unit,DIOR-R/3,750,0.09207367951150669
unit,DIOR-R/3,751,0.08024381158152405
unit,DIOR-R/3,752,0.11440555822400844
unit,DIOR-R/3,753,0.0868701756552771
unit,DIOR-R/3,754,0.09283090524153936
unit,DIOR-R/3,755,0.06891311731231375
unit,DIOR-R/3,756,0.10274285577763798
unit,DIOR-R/3,757,0.09310725726527402
unit,DIOR-R/3,758,0.12276080420666324
unit,DIOR-R/3,759,0.1034571631414205
unit,DIOR-R/3,760,0.10888301748185913
unit,DIOR-R/3,761,0.09383808561244922
unit,DIOR-R/3,762,0.1369426698239003
unit,DIOR-R/3,763,0.10473210506872088
unit,DIOR-R/3,764,0.08247108900522182
unit,DIOR-R/3,765,0.09994205069753637
unit,DIOR-R/3,766,0.06765758655062926
unit,DIOR-R/3,767,0.05783107016385103
unit,DIOR-R/3,768,0.05532295957675115
unit,DIOR-R/3,769,0.08003612114918168
unit,DIOR-R/3,770,0.08992564302396822
unit,DIOR-R/3,771,0.08268599223269724
unit,DIOR-R/3,772,0.0943395584536656
unit,DIOR-R/3,773,0.09445963083163844
unit,DIOR-R/3,774,0.10331018095917432
unit,DIOR-R/3,775,0.09988221012498488
unit,DIOR-R/3,776,0.07990610377713825
unit,DIOR-R/3,777,0.1064556652327191
unit,DIOR-R/3,778,0.060575856248329285
unit,DIOR-R/3,779,0.09615586629603401
unit,DIOR-R/3,780,0.11375451859250785
unit,DIOR-R/3,781,0.07845448208749684
unit,DIOR-R/3,782,0.0936600582110344
unit,DIOR-R/3,783,0.08444854477074504
unit,DIOR-R/3,784,0.11744700498713978
unit,DIOR-R/3,785,0.06388997377439154
unit,DIOR-R/3,786,0.11531701210477896
unit,DIOR-R/3,787,0.10904462946538018
unit,DIOR-R/3,788,0.08860490247927921
unit,DIOR-R/3,789,0.07875825053901775
unit,DIOR-R/3,790,0.10683673891198109
unit,DIOR-R/3,791,0.07287886551565209
unit,DIOR-R/3,792,0.10422581516888269
unit,DIOR-R/3,793,0.11865730168656674
unit,DIOR-R/3,794,0.09385909230330525
unit,DIOR-R/3,795,0.08123289080831109
unit,DIOR-R/3,796,0.11496084187809719
unit,DIOR-R/3,797,0.09175521203649728
unit,DIOR-R/3,798,0.08786258351655829
unit,DIOR-R/3,799,0.11620785536393108
unit,DIOR-R/3,800,0.07226729475308302
unit,DIOR-R/3,801,0.07240641633387179
unit,DIOR-R/3,802,0.09541231206139233
unit,DIOR-R/3,803,0.11327908390861824
unit,DIOR-R/3,804,0.08770585718455659
unit,DIOR-R/3,805,0.09072844462677221
unit,DIOR-R/3,806,0.0962211618772979
unit,DIOR-R/3,807,0.10018008769631348
unit,DIOR-R/3,808,0.09061771635020499
unit,DIOR-R/3,809,0.07945120020906404
unit,DIOR-R/3,810,0.07377616660604291
unit,DIOR-R/3,811,0.0782775455258119
unit,DIOR-R/3,812,0.06908463821752642
unit,DIOR-R/3,813,0.11988507704555085
unit,DIOR-R/3,814,0.06912474270470009
unit,DIOR-R/3,815,0.07335472407122501
unit,DIOR-R/3,816,0.10108330335809135
unit,DIOR-R/3,817,0.09031103711042932
unit,DIOR-R/3,818,0.08581211145989776
unit,DIOR-R/3,819,0.08022980546701541
unit,DIOR-R/3,820,0.08709894035613619
unit,DIOR-R/3,821,0.10778827264595991
unit,DIOR-R/3,822,0.0932083451612758
unit,DIOR-R/3,823,0.11317513201239204
unit,DIOR-R/3,824,0.1213410745162754
unit,DIOR-R/3,825,0.07582464829926616
unit,DIOR-R/3,826,0.1073214300343811
unit,DIOR-R/3,827,0.09441489330153219
unit,DIOR-R/3,828,0.06827963906556267
unit,DIOR-R/3,829,0.11255720579828121
unit,DIOR-R/3,830,0.11007082693463055
unit,DIOR-R/3,831,0.10895709911248352
unit,DIOR-R/3,832,0.09621893895305944
unit,DIOR-R/3,833,0.09615216700976953
unit,DIOR-R/3,834,0.04824515254042727
unit,DIOR-R/3,835,0.09961848921050154
unit,DIOR-R/3,836,0.07497659286582747
unit,DIOR-R/3,837,0.11115947668442772
unit,DIOR-R/3,838,0.07335440611394439
unit,DIOR-R/3,839,0.06855309079601768
unit,DIOR-R/3,840,0.08140454347650505
unit,DIOR-R/3,841,0.1117545670178745
unit,DIOR-R/3,842,0.08546441715309461
unit,DIOR-R/3,843,0.08912865216341015
unit,DIOR-R/3,844,0.0559165769172677
unit,DIOR-R/3,845,0.10890641388050376
unit,DIOR-R/3,846,0.0783236658926395
unit,DIOR-R/3,847,0.09537978948934839
unit,DIOR-R/3,848,0.07580297097730482
unit,DIOR-R/3,849,0.10511471911452275
unit,DIOR-R/3,850,0.09673108184930179
unit,DIOR-R/3,851,0.08350698733385631
unit,DIOR-R/3,852,0.11033155079694612
unit,DIOR-R/3,853,0.0765974028931381
unit,DIOR-R/3,854,0.07005043427192625
unit,DIOR-R/3,855,0.10934526247910292
unit,DIOR-R/3,856,0.08636737948003592
unit,DIOR-R/3,857,0.1331313220083689
unit,DIOR-R/3,858,0.08597926998141392
unit,DIOR-R/3,859,0.08791834855471325
unit,DIOR-R/3,860,0.092468399519684
unit,DIOR-R/3,861,0.09137090353220345
unit,DIOR-R/3,862,0.08315970870561029
unit,DIOR-R/3,863,0.10755898466440905
unit,DIOR-R/3,864,0.08527660768079148
unit,DIOR-R/3,865,0.09399493281675464
unit,DIOR-R/3,866,0.11015874655083735
unit,DIOR-R/3,867,0.08244650883282723
unit,DIOR-R/3,868,0.1230918622234567
unit,DIOR-R/3,869,0.07368538073985209
unit,DIOR-R/3,870,0.06528368563313225
unit,DIOR-R/3,871,0.09443873921880408
unit,DIOR-R/3,872,0.07993267691622152
unit,DIOR-R/3,873,0.06813381458822121
unit,DIOR-R/3,874,0.08371556156787141
unit,DIOR-R/3,875,0.11064321950061207
unit,DIOR-R/3,876,0.06936664652730673
unit,DIOR-R/3,877,0.125061396061252
unit,DIOR-R/3,878,0.08317426016319363
unit,DIOR-R/3,879,0.07908836725902213
unit,DIOR-R/3,880,0.09508658437075523
unit,DIOR-R/3,881,0.09448866528244104
unit,DIOR-R/3,882,0.09823943350947606
unit,DIOR-R/3,883,0.07744645245193793
unit,DIOR-R/3,884,0.12013354975017576
unit,DIOR-R/3,885,0.11429201886773094
unit,DIOR-R/3,886,0.07393645194727438
unit,DIOR-R/3,887,0.08545895001509529
unit,DIOR-R/3,888,0.0914081925257969
unit,DIOR-R/3,889,0.10250947760007867
unit,DIOR-R/3,890,0.06774622149696008
unit,DIOR-R/3,891,0.0774150886452919
unit,DIOR-R/3,892,0.08080710823718895
unit,DIOR-R/3,893,0.08707619603046646
unit,DIOR-R/3,894,0.0797601432874564
unit,DIOR-R/3,895,0.13119645273729746
unit,DIOR-R/3,896,0.08746372548200032
unit,DIOR-R/3,897,0.11282466024898419
unit,DIOR-R/3,898,0.05564819700845658
unit,DIOR-R/3,899,0.0826481261440909
unit,DIOR-R/3,900,0.09371014513240039
unit,DIOR-R/3,901,0.10145055534672737
unit,DIOR-R/3,902,0.09126673938684232
unit,DIOR-R/3,903,0.08768910784489625
unit,DIOR-R/3,904,0.10073626715703488
unit,DIOR-R/3,905,0.08734189405961712
unit,DIOR-R/3,906,0.13240581794631945
unit,DIOR-R/3,907,0.11507394321254205
unit,DIOR-R/3,908,0.10490949069040167
unit,DIOR-R/3,909,0.11609847913287918
unit,DIOR-R/3,910,0.10871570886309145
unit,DIOR-R/3,911,0.09255713403366306
unit,DIOR-R/3,912,0.11812169865665756
unit,DIOR-R/3,913,0.08484519609168784
unit,DIOR-R/3,914,0.06687791315138658
unit,DIOR-R/3,915,0.13525890541441088
unit,DIOR-R/3,916,0.0906213411727651
unit,DIOR-R/3,917,0.08485853179528213
unit,DIOR-R/3,918,0.09663304372120085
unit,DIOR-R/3,919,0.1052639099489121
unit,DIOR-R/3,920,0.10940479188945984
unit,DIOR-R/3,921,0.08686991084986895
unit,DIOR-R/3,922,0.08721872956536436
unit,DIOR-R/3,923,0.16204967123059816
unit,DIOR-R/3,924,0.08693000441498144
unit,DIOR-R/3,925,0.11605992334564219
unit,DIOR-R/3,926,0.085910275578993
unit,DIOR-R/3,927,0.08684779887632899
unit,DIOR-R/3,928,0.11315522930408295
unit,DIOR-R/3,929,0.11046738247030746
unit,DIOR-R/3,930,0.11019096602537992
unit,DIOR-R/3,931,0.1056963735346026
unit,DIOR-R/3,932,0.08248688820597627
unit,DIOR-R/3,933,0.10091761439775415
unit,DIOR-R/3,934,0.12846617303215785
unit,DIOR-R/3,935,0.10057585897305843
unit,DIOR-R/3,936,0.08867266525881168
unit,DIOR-R/3,937,0.1013545602332383
unit,DIOR-R/3,938,0.1269542110660249
unit,DIOR-R/3,939,0.08514040591822314
unit,DIOR-R/3,940,0.07800002149671947
unit,DIOR-R/3,941,0.06327697948555999
unit,DIOR-R/3,942,0.10335248615687542
unit,DIOR-R/3,943,0.12409733351082514
unit,DIOR-R/3,944,0.025994416235055606
unit,DIOR-R/3,945,0.09491984946496862
unit,DIOR-R/3,946,0.07827039793147483
unit,DIOR-R/3,947,0.08538964057334741
unit,DIOR-R/3,948,0.07090327611974157
unit,DIOR-R/3,949,0.08145404563685676
unit,DIOR-R/3,950,0.08230998208526707
unit,DIOR-R/3,951,0.12245707342133338
unit,DIOR-R/3,952,0.09054150508868208
unit,DIOR-R/3,953,0.07310374218009474
unit,DIOR-R/3,954,0.11579463120814959
unit,DIOR-R/3,955,0.08996313665518535
unit,DIOR-R/3,956,0.07068072592519936
unit,DIOR-R/3,957,0.09528764690749825
unit,DIOR-R/3,958,0.08404392149707962
unit,DIOR-R/3,959,0.09359811869980439
unit,DIOR-R/3,960,0.12059273422028227
unit,DIOR-R/3,961,0.09716251679757482
unit,DIOR-R/3,962,0.10211547886711941
unit,DIOR-R/3,963,0.09886508746359712
unit,DIOR-R/3,964,0.12351459732685627
unit,DIOR-R/3,965,0.09194736738753795
unit,DIOR-R/3,966,0.0725883109525508
unit,DIOR-R/3,967,0.06341050293884742
unit,DIOR-R/3,968,0.10694735806261574
unit,DIOR-R/3,969,0.07971229496966925
unit,DIOR-R/3,970,0.07641999737351457
unit,DIOR-R/3,971,0.08001964341773071
unit,DIOR-R/3,972,0.09128538698825633
unit,DIOR-R/3,973,0.09699621978091477
unit,DIOR-R/3,974,0.07833745574150619
unit,DIOR-R/3,975,0.08610016450263858
unit,DIOR-R/3,976,0.09476646265303312
unit,DIOR-R/3,977,0.12557503649460033
unit,DIOR-R/3,978,0.10196854541168765
unit,DIOR-R/3,979,0.1245845320486324
unit,DIOR-R/3,980,0.08666348216982656
unit,DIOR-R/3,981,0.08862573036103305
unit,DIOR-R/3,982,0.1042141505578772
unit,DIOR-R/3,983,0.08740049059807165
unit,DIOR-R/3,984,0.11051339153465578
unit,DIOR-R/3,985,0.09642476467411065
unit,DIOR-R/3,986,0.0852813602816449
unit,DIOR-R/3,987,0.11024060850838091
unit,DIOR-R/3,988,0.0849707346127957
unit,DIOR-R/3,989,0.10049435908663029
unit,DIOR-R/3,990,0.11522547960556329
unit,DIOR-R/3,991,0.10769195645148766
unit,DIOR-R/3,992,0.08004009552272595
unit,DIOR-R/3,993,0.08169926497951718
unit,DIOR-R/3,994,0.1219164404427201
unit,DIOR-R/3,995,0.061633464038370445
unit,DIOR-R/3,996,0.08232387399354357
unit,DIOR-R/3,997,0.0969676645516021
unit,DIOR-R/3,998,0.07582941335214055
unit,DIOR-R/3,999,0.09214435987343977
unit,DIOR-R/61,0,0.2680370325444226
unit,DIOR-R/61,1,0.2973428591235328
unit,DIOR-R/61,2,0.2641953832837097
unit,DIOR-R/61,3,0.27209615141670895
unit,DIOR-R/61,4,0.26608400301039564
unit,DIOR-R/61,5,0.27697384330692576
unit,DIOR-R/61,6,0.28737956736273884
unit,DIOR-R/61,7,0.26024935905545227
unit,DIOR-R/61,8,0.2426104367339471
unit,DIOR-R/61,9,0.27810012965360836
unit,DIOR-R/61,10,0.2419849715801024
unit,DIOR-R/61,11,0.2531014359221224
unit,DIOR-R/61,12,0.2817696114127404
unit,DIOR-R/61,13,0.24869617759674767
unit,DIOR-R/61,14,0.28677990519247126
unit,DIOR-R/61,15,0.27908714573874727
unit,DIOR-R/61,16,0.2591736172519974
unit,DIOR-R/61,17,0.2761783729182834
unit,DIOR-R/61,18,0.2776741529361114
unit,DIOR-R/61,19,0.26266282668421037
unit,DIOR-R/61,20,0.2640359813786025
unit,DIOR-R/61,21,0.26308938906120904
unit,DIOR-R/61,22,0.27262345131165006
unit,DIOR-R/61,23,0.2869276040479393
unit,DIOR-R/61,24,0.2756727586612902
unit,DIOR-R/61,25,0.2617716639519749
unit,DIOR-R/61,26,0.2622752840037143
unit,DIOR-R/61,27,0.23697615908145664
unit,DIOR-R/61,28,0.24015652121268255
unit,DIOR-R/61,29,0.267020305275089
unit,DIOR-R/61,30,0.26571202489038587
unit,DIOR-R/61,31,0.28388298939967654
unit,DIOR-R/61,32,0.2210208090316379
unit,DIOR-R/61,33,0.271098247247729
unit,DIOR-R/61,34,0.2503061486663537
unit,DIOR-R/61,35,0.2623710461649205
unit,DIOR-R/61,36,0.2657741325506085
unit,DIOR-R/61,37,0.2942283099489425
unit,DIOR-R/61,38,0.2828900729000229
unit,DIOR-R/61,39,0.28620947640521943
unit,DIOR-R/61,40,0.28236614915559866
unit,DIOR-R/61,41,0.2830699929234572
unit,DIOR-R/61,42,0.26786008868796096
unit,DIOR-R/61,43,0.2997309900933298
unit,DIOR-R/61,44,0.272279430283221
unit,DIOR-R/61,45,0.2525338040514614
unit,DIOR-R/61,46,0.2676814456321611
unit,DIOR-R/61,47,0.26827202418269974
unit,DIOR-R/61,48,0.24905709585123004
unit,DIOR-R/61,49,0.25894596352101107
unit,DIOR-R/61,50,0.24355559053775055
unit,DIOR-R/61,51,0.3114655807359422
unit,DIOR-R/61,52,0.24150532546446551
unit,DIOR-R/61,53,0.3048081395528078
unit,DIOR-R/61,54,0.2822434710108798
unit,DIOR-R/61,55,0.24604606536253487
unit,DIOR-R/61,56,0.25807360103454696
unit,DIOR-R/61,57,0.25871960712380926
unit,DIOR-R/61,58,0.24519782821412245
unit,DIOR-R/61,59,0.2628423736858326
unit,DIOR-R/61,60,0.2515790189445619
unit,DIOR-R/61,61,0.2543354987640937
unit,DIOR-R/61,62,0.2723922428183444
unit,DIOR-R/61,63,0.27644110420202644
unit,DIOR-R/61,64,0.2659215387384728
unit,DIOR-R/61,65,0.27545632871064685
unit,DIOR-R/61,66,0.2741160240747283
unit,DIOR-R/61,67,0.28220605302823765
unit,DIOR-R/61,68,0.27687944195403025
unit,DIOR-R/61,69,0.24700629168488153
unit,DIOR-R/61,70,0.27904564733574655
unit,DIOR-R/61,71,0.25367671901239547
unit,DIOR-R/61,72,0.25963319589150896
unit,DIOR-R/61,73,0.27342150192476317
unit,DIOR-R/61,74,0.2762574025751089
unit,DIOR-R/61,75,0.26428059968328427
unit,DIOR-R/61,76,0.29135572615510597
unit,DIOR-R/61,77,0.27457804747525916
unit,DIOR-R/61,78,0.2691274558222009
unit,DIOR-R/61,79,0.30815433847883206
unit,DIOR-R/61,80,0.26885296126039054
unit,DIOR-R/61,81,0.24309800753028515
unit,DIOR-R/61,82,0.2632935162529843
unit,DIOR-R/61,83,0.26595627526480925
unit,DIOR-R/61,84,0.2672432076335075
unit,DIOR-R/61,85,0.2986883146782149
unit,DIOR-R/61,86,0.250368238439931
unit,DIOR-R/61,87,0.2555916361034196
unit,DIOR-R/61,88,0.2673383065557985
unit,DIOR-R/61,89,0.28385639881372066
unit,DIOR-R/61,90,0.2847665055894123
unit,DIOR-R/61,91,0.23882576296938157
unit,DIOR-R/61,92,0.2571087200438376
unit,DIOR-R/61,93,0.2381166780071156
unit,DIOR-R/61,94,0.27231116542187633
unit,DIOR-R/61,95,0.2650782488011192
unit,DIOR-R/61,96,0.2621485613647627
unit,DIOR-R/61,97,0.26529275975256333
unit,DIOR-R/61,98,0.26294937341429203
unit,DIOR-R/61,99,0.22805104183930486
unit,DIOR-R/61,100,0.26443735827576326
unit,DIOR-R/61,101,0.25071475685158495
unit,DIOR-R/61,102,0.2710004670453947
unit,DIOR-R/61,103,0.29018422731670085
unit,DIOR-R/61,104,0.26262820742720067
unit,DIOR-R/61,105,0.23453672133180636
unit,DIOR-R/61,106,0.2781043958202334
unit,DIOR-R/61,107,0.28784793358278604
unit,DIOR-R/61,108,0.24276390837376804
unit,DIOR-R/61,109,0.272196589332667
unit,DIOR-R/61,110,0.2719162340345178
unit,DIOR-R/61,111,0.2704578781977122
unit,DIOR-R/61,112,0.24395668823452776
unit,DIOR-R/61,113,0.28167519190535245
unit,DIOR-R/61,114,0.23203175402593285
unit,DIOR-R/61,115,0.2653820053596739
unit,DIOR-R/61,116,0.29997568546652525
unit,DIOR-R/61,117,0.2924674492109669
unit,DIOR-R/61,118,0.25228849170582146
unit,DIOR-R/61,119,0.25757570621651865
unit,DIOR-R/61,120,0.29213183379168894
unit,DIOR-R/61,121,0.2678839632918136
unit,DIOR-R/61,122,0.2841186158494219
unit,DIOR-R/61,123,0.2649051252350585
unit,DIOR-R/61,124,0.2747890756222257
unit,DIOR-R/61,125,0.24962891278139926
unit,DIOR-R/61,126,0.24138650915826987
unit,DIOR-R/61,127,0.27539334303599244
unit,DIOR-R/61,128,0.2593662641395263
unit,DIOR-R/61,129,0.2845463236153483
unit,DIOR-R/61,130,0.2570581287135051
unit,DIOR-R/61,131,0.27328215934721717
unit,DIOR-R/61,132,0.28059555056528496
unit,DIOR-R/61,133,0.26151448935236915
unit,DIOR-R/61,134,0.2533420865993573
unit,DIOR-R/61,135,0.289407367078214
unit,DIOR-R/61,136,0.2610732929135294
unit,DIOR-R/61,137,0.2735299654902296
unit,DIOR-R/61,138,0.3033897582695728
unit,DIOR-R/61,139,0.2539875889506862
unit,DIOR-R/61,140,0.2511753545163346
unit,DIOR-R/61,141,0.28901891578474803
unit,DIOR-R/61,142,0.28221875023430815
unit,DIOR-R/61,143,0.2599891278547895
unit,DIOR-R/61,144,0.23436831347549952
unit,DIOR-R/61,145,0.29672234112332785
unit,DIOR-R/61,146,0.29008649605442566
unit,DIOR-R/61,147,0.2703436352205173
unit,DIOR-R/61,148,0.2829897601124233
unit,DIOR-R/61,149,0.27183973493898217
unit,DIOR-R/61,150,0.29128294603327004
unit,DIOR-R/61,151,0.26093893710719673
unit,DIOR-R/61,152,0.2849033967835427
unit,DIOR-R/61,153,0.2572855083681793
unit,DIOR-R/61,154,0.2624382859233538
unit,DIOR-R/61,155,0.2739168308872122
unit,DIOR-R/61,156,0.266106863269227
unit,DIOR-R/61,157,0.23433748693821987
unit,DIOR-R/61,158,0.28116822867312585
unit,DIOR-R/61,159,0.26192646255452334
unit,DIOR-R/61,160,0.2472103985301049
unit,DIOR-R/61,161,0.30511887257057346
unit,DIOR-R/61,162,0.28322457267758455
unit,DIOR-R/61,163,0.26271112309405537
unit,DIOR-R/61,164,0.2620782647470403
unit,DIOR-R/61,165,0.2685129732118593
unit,DIOR-R/61,166,0.2708487094208375
unit,DIOR-R/61,167,0.24996942976596964
unit,DIOR-R/61,168,0.2571597607090268
unit,DIOR-R/61,169,0.28514166332027824
unit,DIOR-R/61,170,0.25040971440020415
unit,DIOR-R/61,171,0.2824388923702272
unit,DIOR-R/61,172,0.2661213227943783
unit,DIOR-R/61,173,0.23847530415231255
unit,DIOR-R/61,174,0.26803272865694217
unit,DIOR-R/61,175,0.28246050733495187
unit,DIOR-R/61,176,0.28335823755165546
unit,DIOR-R/61,177,0.2566544918770918
unit,DIOR-R/61,178,0.2758404675121148
unit,DIOR-R/61,179,0.27193073416807295
unit,DIOR-R/61,180,0.26797547507430675
unit,DIOR-R/61,181,0.2850872666773356
unit,DIOR-R/61,182,0.25201921329748844
unit,DIOR-R/61,183,0.28293907575468913
unit,DIOR-R/61,184,0.2693908783564378
unit,DIOR-R/61,185,0.28227268160320224
unit,DIOR-R/61,186,0.25701602898325265
unit,DIOR-R/61,187,0.28989496417071764
unit,DIOR-R/61,188,0.2621542306067161
unit,DIOR-R/61,189,0.281667716128332
