identity_key,evaluation_unit,score,risk_endpoint,alpha_label,alpha,trivial,actual_feasible,actual_practical,actual_coverage,actual_count,actual_ucb,r004_oracle_feasible,r004_oracle_first_failure,r004_oracle_chosen_coverage,r004_attribution,actual_feasible_r004_oracle_infeasible,scene_envelope_feasible,scene_envelope_min_ucb,actual_minus_envelope_ucb,state_dominance_ok,numeric_dominance_ok
B|detection_score|geometry_normalized_severe|absolute_0.01,B,detection_score,geometry_normalized_severe,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|detection_score|geometry_normalized_severe|relative_0.5_r_fit,B,detection_score,geometry_normalized_severe,relative_0.5_r_fit,0.012520,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|detection_score|geometry_normalized_severe|relative_0.25_r_fit,B,detection_score,geometry_normalized_severe,relative_0.25_r_fit,0.006260,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.001,B,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001247,,True,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.0025,B,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.005,B,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.01,B,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|tta_circular_consistency|geometry_normalized_severe|relative_0.5_r_fit,B,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.012520,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|tta_circular_consistency|geometry_normalized_severe|relative_0.25_r_fit,B,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.006260,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.001,B,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001247,,True,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.0025,B,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.005,B,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.01,B,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.5_r_fit,B,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.012520,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.25_r_fit,B,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.006260,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.001,B,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001247,,True,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.0025,B,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.005,B,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.01,B,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.5_r_fit,B,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,0.012520,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.25_r_fit,B,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,0.006260,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
B|detection_score|angle_error_gt_5deg|absolute_0.001,B,detection_score,angle_error_gt_5deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001277,,True,True
B|detection_score|angle_error_gt_5deg|absolute_0.0025,B,detection_score,angle_error_gt_5deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|detection_score|angle_error_gt_5deg|absolute_0.005,B,detection_score,angle_error_gt_5deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|detection_score|angle_error_gt_5deg|absolute_0.01,B,detection_score,angle_error_gt_5deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|detection_score|angle_error_gt_5deg|relative_0.5_r_fit,B,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,False,True,True,0.500000,13584,0.040385,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,True,True,0.001277,0.039108,True,True
B|detection_score|angle_error_gt_5deg|relative_0.25_r_fit,B,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.001,B,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001277,,True,True
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.0025,B,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.005,B,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.01,B,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|tta_circular_consistency|angle_error_gt_5deg|relative_0.5_r_fit,B,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|tta_circular_consistency|angle_error_gt_5deg|relative_0.25_r_fit,B,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.001,B,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001277,,True,True
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.0025,B,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.005,B,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.01,B,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.5_r_fit,B,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,False,True,False,0.050000,1589,0.030851,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,True,True,0.001277,0.029574,True,True
B|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.25_r_fit,B,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.001,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001277,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.0025,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.005,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.01,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001277,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.5_r_fit,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.042347,False,True,True,0.600000,16424,0.040247,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,True,True,0.001277,0.038970,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.25_r_fit,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.021173,False,True,True,0.200000,5539,0.018549,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,True,True,0.001277,0.017272,True,True
B|detection_score|angle_error_gt_10deg|absolute_0.001,B,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001242,,True,True
B|detection_score|angle_error_gt_10deg|absolute_0.0025,B,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|detection_score|angle_error_gt_10deg|absolute_0.005,B,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|detection_score|angle_error_gt_10deg|absolute_0.01,B,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|detection_score|angle_error_gt_10deg|relative_0.5_r_fit,B,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.011203,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|detection_score|angle_error_gt_10deg|relative_0.25_r_fit,B,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.005602,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.001,B,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001242,,True,True
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.0025,B,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.005,B,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.01,B,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|tta_circular_consistency|angle_error_gt_10deg|relative_0.5_r_fit,B,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.011203,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|tta_circular_consistency|angle_error_gt_10deg|relative_0.25_r_fit,B,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.005602,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.001,B,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001242,,True,True
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.0025,B,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.005,B,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.01,B,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.5_r_fit,B,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.011203,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.25_r_fit,B,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.005602,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.001,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001242,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.0025,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.005,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.01,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.5_r_fit,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.011203,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.25_r_fit,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.005602,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001242,,True,True
B|detection_score|angle_error_gt_15deg|absolute_0.001,B,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001238,,True,True
B|detection_score|angle_error_gt_15deg|absolute_0.0025,B,detection_score,angle_error_gt_15deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|detection_score|angle_error_gt_15deg|absolute_0.005,B,detection_score,angle_error_gt_15deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|detection_score|angle_error_gt_15deg|absolute_0.01,B,detection_score,angle_error_gt_15deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|detection_score|angle_error_gt_15deg|relative_0.5_r_fit,B,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,0.005946,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|detection_score|angle_error_gt_15deg|relative_0.25_r_fit,B,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,0.002973,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.001,B,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001238,,True,True
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.0025,B,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.005,B,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.01,B,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|tta_circular_consistency|angle_error_gt_15deg|relative_0.5_r_fit,B,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,0.005946,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|tta_circular_consistency|angle_error_gt_15deg|relative_0.25_r_fit,B,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,0.002973,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.001,B,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001238,,True,True
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.0025,B,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.005,B,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.01,B,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.5_r_fit,B,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,0.005946,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.25_r_fit,B,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,0.002973,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.001,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001238,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.0025,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.005,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.01,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.5_r_fit,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,0.005946,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.25_r_fit,B,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,0.002973,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001238,,True,True
C|detection_score|geometry_normalized_severe|absolute_0.001,C,detection_score,geometry_normalized_severe,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001247,,True,True
C|detection_score|geometry_normalized_severe|absolute_0.0025,C,detection_score,geometry_normalized_severe,absolute_0.0025,0.002500,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
C|detection_score|geometry_normalized_severe|absolute_0.005,C,detection_score,geometry_normalized_severe,absolute_0.005,0.005000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
C|detection_score|geometry_normalized_severe|absolute_0.01,C,detection_score,geometry_normalized_severe,absolute_0.01,0.010000,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
C|detection_score|geometry_normalized_severe|relative_0.5_r_fit,C,detection_score,geometry_normalized_severe,relative_0.5_r_fit,0.017373,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
C|detection_score|geometry_normalized_severe|relative_0.25_r_fit,C,detection_score,geometry_normalized_severe,relative_0.25_r_fit,0.008687,False,False,False,0.000000,0,,False,0.01,0.000000,ORACLE_DATA_OR_GRID_LIMIT,False,True,0.001247,,True,True
C|tta_circular_consistency|geometry_normalized_severe|absolute_0.001,C,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,0.001000,False,False,False,0.000000,0,,False,0.01,0.000000,STRUCTURAL_POWER_LIMIT,False,False,0.001247,,True,True
