identity_key,evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,alpha,trivial,actual_feasible,actual_practical,actual_coverage,actual_count,structural_power_limit,scene_envelope_feasible,scene_envelope_min_ucb,attribution,main_denominator,conservative_other_target_free_witness,diagnostic_target_gt_witness,score_cause_upper_possible
A|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.01,A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,True,False,False,0.000000,0,False,True,0.001296,TRIVIAL_BUDGET_INFEASIBLE,False,False,False,False
A|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.5_r_fit,A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.004958,False,False,False,0.000000,0,False,True,0.001296,SELECTION_PROTOCOL_GAP,False,False,False,False
A|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|relative_0.25_r_fit,A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002479,False,False,False,0.000000,0,False,True,0.001296,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|geometry_normalized_severe|absolute_0.001,B,DIOR-R,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,True,False,False,False
B|detection_score|geometry_normalized_severe|absolute_0.0025,B,DIOR-R,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|detection_score|geometry_normalized_severe|absolute_0.005,B,DIOR-R,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|detection_score|geometry_normalized_severe|absolute_0.01,B,DIOR-R,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|detection_score|geometry_normalized_severe|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,detection_score,geometry_normalized_severe,relative_0.5_r_fit,relative,0.012520,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|detection_score|geometry_normalized_severe|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,detection_score,geometry_normalized_severe,relative_0.25_r_fit,relative,0.006260,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.001,B,DIOR-R,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,True,False,False,False
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.0025,B,DIOR-R,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.005,B,DIOR-R,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|tta_circular_consistency|geometry_normalized_severe|absolute_0.01,B,DIOR-R,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|tta_circular_consistency|geometry_normalized_severe|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,relative,0.012520,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|tta_circular_consistency|geometry_normalized_severe|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,relative,0.006260,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.001,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,True,False,False,False
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.0025,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.005,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|source_supervised_leave_geometry|geometry_normalized_severe|absolute_0.01,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,relative,0.012520,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|source_supervised_leave_geometry|geometry_normalized_severe|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,relative,0.006260,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,True,False,False,True
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.001,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001247,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.0025,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.005,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|absolute_0.01,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,relative,0.012520,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|geometry_normalized_severe|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,relative,0.006260,False,False,False,0.000000,0,False,True,0.001247,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_5deg|absolute_0.001,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001277,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|detection_score|angle_error_gt_5deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_5deg|absolute_0.005,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_5deg|absolute_0.01,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_5deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,False,True,True,0.500000,13584,False,True,0.001277,CERTIFIED_PRACTICAL,False,False,False,False
B|detection_score|angle_error_gt_5deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.001,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001277,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.005,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_5deg|absolute_0.01,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_5deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_5deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.001,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001277,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.005,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_5deg|absolute_0.01,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,False,True,False,0.050000,1589,False,True,0.001277,PRACTICAL_COVERAGE_LIMIT,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_5deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.001,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001277,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.005,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|absolute_0.01,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001277,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.042347,False,True,True,0.600000,16424,False,True,0.001277,CERTIFIED_PRACTICAL,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_5deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.021173,False,True,True,0.200000,5539,False,True,0.001277,CERTIFIED_PRACTICAL,False,False,False,False
B|detection_score|angle_error_gt_10deg|absolute_0.001,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001242,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|detection_score|angle_error_gt_10deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_10deg|absolute_0.005,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_10deg|absolute_0.01,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_10deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_10deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.001,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001242,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.005,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_10deg|absolute_0.01,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_10deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_10deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.001,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001242,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.005,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_10deg|absolute_0.01,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_10deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.001,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001242,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.005,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|absolute_0.01,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.011203,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_10deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.005602,False,False,False,0.000000,0,False,True,0.001242,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_15deg|absolute_0.001,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|detection_score|angle_error_gt_15deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_15deg|absolute_0.005,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_15deg|absolute_0.01,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_15deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|detection_score|angle_error_gt_15deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.001,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.005,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_15deg|absolute_0.01,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_15deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|tta_circular_consistency|angle_error_gt_15deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.001,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.005,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_15deg|absolute_0.01,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.5_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.005946,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|source_supervised_leave_geometry|angle_error_gt_15deg|relative_0.25_r_fit,B,DIOR-R,oriented_rcnn,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002973,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.001,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,False,False,False,0.000000,0,True,False,0.001238,STRUCTURAL_POWER_LIMIT,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.0025,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
B|target_gt_nonlinear_geometry_upper_bound|angle_error_gt_15deg|absolute_0.005,B,DIOR-R,oriented_rcnn,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,False,False,False,0.000000,0,False,True,0.001238,SELECTION_PROTOCOL_GAP,False,False,False,False
