anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,angleA,angleB,cannotA,cannotB,annotatorA_id_sha256,annotatorB_id_sha256,pair_status,human_usable
e3dc811f747babb2,DIOR-R,15060,16,harbor,large,1.367459,ar<1.6,False,harbor|large|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|SKIP,False
b43c806a898db6af,DIOR-R,17858,18,ship,medium,3.523973,ar>=2.1,True,ship|medium|ar>=2.1,9.387375,7.266964,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c41482ac1b072e7c,DIOR-R,15560,28,vehicle,small,2.7,ar>=2.1,True,vehicle|small|ar>=2.1,69.943906,70.463343,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
8b99a371bfe4d287,DIOR-R,15694,51,storagetank,medium,1.413793,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
7c3801a99132c6a9,DIOR-R,19964,6,tenniscourt,large,2.171429,ar>=2.1,True,tenniscourt|large|ar>=2.1,90.219511,89.441018,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
2c886f392668d0b7,DIOR-R,13889,6,storagetank,medium,1.021277,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
e9aa2a06a31d5d39,DIOR-R,23373,4,harbor,medium,1.709677,1.6<=ar<2.1,False,harbor|medium|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
fd65745558fc6ef4,DIOR-R,22170,56,ship,small,3.209184,ar>=2.1,True,ship|small|ar>=2.1,116.328270,119.502747,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
f7357de27dfb5e91,DIOR-R,19061,12,vehicle,small,2.285714,ar>=2.1,True,vehicle|small|ar>=2.1,90.000000,92.526106,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3fd2c5b8e586fe8e,DIOR-R,22469,6,ship,small,4.657201,ar>=2.1,True,ship|small|ar>=2.1,13.990212,16.947090,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
54e0499f95afd643,DIOR-R,20861,0,groundtrackfield,large,2.24007,ar>=2.1,True,groundtrackfield|large|ar>=2.1,73.108302,75.001310,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
5356c18da4a0e56c,DIOR-R,15687,115,ship,medium,4.0,ar>=2.1,True,ship|medium|ar>=2.1,90.267755,90.734520,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
6012f09e9012fae6,DIOR-R,20768,6,storagetank,medium,1.074074,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
be14fcdcff9d8ce1,DIOR-R,13931,9,ship,small,3.283333,ar>=2.1,True,ship|small|ar>=2.1,178.281650,177.299379,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
27e6d503e8489967,DIOR-R,14298,39,ship,small,2.583333,ar>=2.1,True,ship|small|ar>=2.1,3.035562,2.815583,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
ba7cc6c4721116fe,DIOR-R,16297,50,harbor,large,1.812778,1.6<=ar<2.1,False,harbor|large|1.6<=ar<2.1,93.301873,98.488900,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e2039700213f385f,DIOR-R,17001,23,vehicle,small,2.444444,ar>=2.1,True,vehicle|small|ar>=2.1,178.712632,176.790536,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
46e088c777bd09e6,DIOR-R,12863,24,vehicle,small,2.12,ar>=2.1,True,vehicle|small|ar>=2.1,90.000000,98.129987,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e77724c876fc99b8,DIOR-R,14048,3,storagetank,medium,1.052632,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
6c42f1a8a706c762,DIOR-R,12249,7,vehicle,small,2.903226,ar>=2.1,True,vehicle|small|ar>=2.1,96.581913,98.198034,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
47dd8544c36dd269,DIOR-R,22289,2,storagetank,small,1.222222,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
6b885cd5147d59a3,DIOR-R,14648,39,ship,small,2.176471,ar>=2.1,True,ship|small|ar>=2.1,176.531774,174.485090,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fa05af3ac256e458,DIOR-R,21454,0,ship,medium,3.115782,ar>=2.1,True,ship|medium|ar>=2.1,75.420973,73.801251,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
5b345de9fd2ecc2b,DIOR-R,12118,49,ship,medium,3.263158,ar>=2.1,True,ship|medium|ar>=2.1,0.000000,1.145762,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
8034a8ca41f4035c,DIOR-R,18711,1,Expressway-Service-area,medium,1.959267,1.6<=ar<2.1,False,Expressway-Service-area|medium|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
cf0f7b50559d0136,DIOR-R,15060,8,ship,medium,2.7,ar>=2.1,True,ship|medium|ar>=2.1,89.006508,89.720525,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c42c861402c080cb,DIOR-R,23229,20,bridge,medium,2.636387,ar>=2.1,True,bridge|medium|ar>=2.1,35.537661,,0,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,LABELED|SKIP,False
feb5caf3d3e64867,DIOR-R,15607,10,airplane,large,1.041246,ar<1.6,False,airplane|large|ar<1.6,103.570353,101.709000,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
0726c25ff3e6cc24,DIOR-R,13898,1,vehicle,medium,2.34375,ar>=2.1,True,vehicle|medium|ar>=2.1,89.315207,90.280856,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
86eefdfc61bd02b3,DIOR-R,22687,59,ship,small,2.538462,ar>=2.1,True,ship|small|ar>=2.1,178.814753,3.366462,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
f8da708b09ef1ea2,DIOR-R,20183,22,storagetank,small,1.047619,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
5fd9d7cd9c127c6d,DIOR-R,22785,8,storagetank,small,1.148148,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
39d54d6d8c886867,DIOR-R,11881,7,ship,medium,3.0,ar>=2.1,True,ship|medium|ar>=2.1,2.404135,2.073145,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
4cf3038969749ecf,DIOR-R,16321,3,tenniscourt,medium,2.174013,ar>=2.1,True,tenniscourt|medium|ar>=2.1,91.385917,91.630767,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fb2abe5a068e921c,DIOR-R,19095,10,ship,medium,2.90732,ar>=2.1,True,ship|medium|ar>=2.1,88.837629,87.386684,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
5c2353432821dcc7,DIOR-R,18152,15,storagetank,small,1.178571,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
e56bf83024828c5e,DIOR-R,22508,26,storagetank,small,1.0625,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
9ac669110c976a77,DIOR-R,14575,68,ship,small,2.5,ar>=2.1,True,ship|small|ar>=2.1,91.862620,91.080861,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
6cc621299b704614,DIOR-R,16892,26,vehicle,small,2.181818,ar>=2.1,True,vehicle|small|ar>=2.1,179.625527,176.794781,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
36398e51d6143a74,DIOR-R,21577,62,storagetank,small,1.3125,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
ec91c9a1a5a35850,DIOR-R,23042,3,basketballcourt,large,1.252978,ar<1.6,False,basketballcourt|large|ar<1.6,164.876002,164.908427,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
6debc5abc56e8aeb,DIOR-R,20545,4,baseballfield,small,1.272727,ar<1.6,False,baseballfield|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
9c1f3a7ac31ecf3c,DIOR-R,18927,1,storagetank,medium,1.085714,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
9d041ceacbf178b1,DIOR-R,23418,2,stadium,small,1.4,ar<1.6,False,stadium|small|ar<1.6,91.808706,88.726925,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
665a00b3728188ec,DIOR-R,22676,14,stadium,medium,1.716924,1.6<=ar<2.1,False,stadium|medium|1.6<=ar<2.1,56.949755,55.045324,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
1f45c229950a0bcd,DIOR-R,13415,3,vehicle,medium,2.511628,ar>=2.1,True,vehicle|medium|ar>=2.1,89.488429,90.313088,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
694006839393c911,DIOR-R,15670,80,storagetank,medium,1.057143,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
0bd16e07b145d62d,DIOR-R,16961,18,storagetank,small,1.032258,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
b93ecee2d129c9e7,DIOR-R,22354,72,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
2826262db34abf4e,DIOR-R,17212,10,harbor,medium,1.173616,ar<1.6,False,harbor|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|SKIP,False
de90cb4b4416059a,DIOR-R,20145,0,windmill,small,1.483254,ar<1.6,False,windmill|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
1bf396ab726c1694,DIOR-R,20406,13,ship,small,2.298246,ar>=2.1,True,ship|small|ar>=2.1,23.198592,23.929257,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
807b99eb9be9279b,DIOR-R,19476,2,Expressway-Service-area,medium,1.537676,ar<1.6,False,Expressway-Service-area|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
2248426dbd1d000b,DIOR-R,17425,5,stadium,medium,1.352941,ar<1.6,False,stadium|medium|ar<1.6,89.522547,91.974935,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
a3559cc1ddd6b3bf,DIOR-R,16204,0,Expressway-toll-station,large,1.657955,1.6<=ar<2.1,False,Expressway-toll-station|large|1.6<=ar<2.1,69.421312,70.841845,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
362e824a6039344c,DIOR-R,12587,1,tenniscourt,small,2.285714,ar>=2.1,True,tenniscourt|small|ar>=2.1,90.939180,89.087013,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
7ea90bf551a972f0,DIOR-R,13952,4,tenniscourt,medium,2.145602,ar>=2.1,True,tenniscourt|medium|ar>=2.1,90.218701,91.273015,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
2abcdc17b44d3ea4,DIOR-R,14530,16,ship,medium,2.85,ar>=2.1,True,ship|medium|ar>=2.1,0.000000,0.498220,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
22df441a1592a226,DIOR-R,21673,1,ship,medium,3.26595,ar>=2.1,True,ship|medium|ar>=2.1,174.347492,175.093941,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
288f51ddbddbf5a7,DIOR-R,21380,7,stadium,large,1.263889,ar<1.6,False,stadium|large|ar<1.6,90.584622,89.590739,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
31659deca6824bb9,DIOR-R,18454,28,storagetank,small,1.074074,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
044b80d92c00c620,DIOR-R,13051,108,ship,small,2.916667,ar>=2.1,True,ship|small|ar>=2.1,50.106517,43.814727,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3f0d8ddb0761b3fa,DIOR-R,14181,7,vehicle,small,2.345238,ar>=2.1,True,vehicle|small|ar>=2.1,58.964897,51.952963,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
1b50557193c77b13,DIOR-R,18735,3,groundtrackfield,large,1.382353,ar<1.6,False,groundtrackfield|large|ar<1.6,90.000000,90.648605,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
643528ecb8f50cd6,DIOR-R,12588,103,ship,small,2.5,ar>=2.1,True,ship|small|ar>=2.1,57.082257,57.324710,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fbe650b1bdf5daa4,DIOR-R,21867,6,vehicle,small,2.475248,ar>=2.1,True,vehicle|small|ar>=2.1,,32.347439,1,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|LABELED,False
0ac00a0047c542be,DIOR-R,15663,1,Expressway-Service-area,large,2.018225,1.6<=ar<2.1,False,Expressway-Service-area|large|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|SKIP,False
013c2439b0ccac33,DIOR-R,22027,10,airplane,medium,1.327157,ar<1.6,False,airplane|medium|ar<1.6,154.380803,156.236202,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
b140426eb534bc5f,DIOR-R,12857,149,storagetank,small,1.0,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
91c7635cb943270c,DIOR-R,16406,36,ship,small,2.666667,ar>=2.1,True,ship|small|ar>=2.1,179.506073,179.674470,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
860667d1353a67a9,DIOR-R,19701,22,vehicle,small,2.44186,ar>=2.1,True,vehicle|small|ar>=2.1,122.152305,124.902490,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
07162e17e6c3507f,DIOR-R,18126,40,storagetank,small,1.157895,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
25753a73e8c52d3b,DIOR-R,13283,0,ship,small,3.4,ar>=2.1,True,ship|small|ar>=2.1,87.722369,88.990499,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
4ac5a835b572abd4,DIOR-R,18180,0,storagetank,medium,1.0,ar<1.6,False,storagetank|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
63c2a1f82a041ee0,DIOR-R,21880,4,ship,small,2.669811,ar>=2.1,True,ship|small|ar>=2.1,120.183688,117.083575,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fee8da0ae306116b,DIOR-R,18658,45,ship,medium,4.094922,ar>=2.1,True,ship|medium|ar>=2.1,86.381360,87.039047,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
8f9579cf2f7c3272,DIOR-R,14260,117,ship,small,3.093248,ar>=2.1,True,ship|small|ar>=2.1,7.386024,7.319008,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
1f999519f4561370,DIOR-R,21992,10,tenniscourt,medium,2.159133,ar>=2.1,True,tenniscourt|medium|ar>=2.1,91.151536,91.476386,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
d1e3423e7b1a62be,DIOR-R,22774,11,golffield,medium,1.5,ar<1.6,False,golffield|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|SKIP,False
d86f87aaf790b25f,DIOR-R,23300,2,overpass,large,4.078014,ar>=2.1,True,overpass|large|ar>=2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|SKIP,False
