anon_id,dataset,image_id,pred_id,matched_gt_class,matched_gt_size_bin,matched_gt_aspect_ratio,matched_gt_ar_bin,formal_ar21_eligible,formal_stratum,angleA,angleB,cannotA,cannotB,annotatorA_id_sha256,annotatorB_id_sha256,pair_status,human_usable
4aa211346a0b64c5,FAIR1M-v1.0,8983__1024__0___0,12,Boeing787,medium,1.141282,ar<1.6,False,Boeing787|medium|ar<1.6,125.160959,122.784285,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
d58fdb7847bbbca7,FAIR1M-v1.0,16114__1024__0___0,0,Bridge,medium,1.502443,ar<1.6,False,Bridge|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
0bd16e07b145d62d,DIOR-R,16961,18,storagetank,small,1.032258,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
f7357de27dfb5e91,DIOR-R,19061,12,vehicle,small,2.285714,ar>=2.1,True,vehicle|small|ar>=2.1,90.000000,92.526106,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
663f4b88e826e316,FAIR1M-v1.0,5667__1024__0___0,150,Van,small,2.0,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,88.549739,85.815090,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
2280dd7145448f5d,SODA-A,00423__800__3955___1800,35,windmill,small,1.100006,ar<1.6,False,windmill|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
6363911f1fe3003e,SODA-A,00849__800__2400___1200,84,small-vehicle,small,2.23744,ar>=2.1,True,small-vehicle|small|ar>=2.1,91.636570,89.157503,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
a1b9387304eccace,FAIR1M-v1.0,3955__1024__0___0,6,Small Car,small,1.958763,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,64.840618,64.334729,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
34a8ecd1e01b938f,DIOR-R,12196,20,overpass,medium,1.901316,1.6<=ar<2.1,False,overpass|medium|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|AMBIGUOUS,False
3e024a0c59456289,SODA-A,00199__800__0___600,21,small-vehicle,small,2.210542,ar>=2.1,True,small-vehicle|small|ar>=2.1,96.766158,96.952961,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
7fccbe2f74a4bada,FAIR1M-v1.0,590__1024__0___0,90,Small Car,small,1.777778,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,84.710004,89.292644,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fbe650b1bdf5daa4,DIOR-R,21867,6,vehicle,small,2.475248,ar>=2.1,True,vehicle|small|ar>=2.1,,32.347439,1,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|LABELED,False
05082014fe972812,FAIR1M-v1.0,1197__1024__0___0,3,Small Car,small,1.904762,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,109.334741,116.965681,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e81553fc128cac81,FAIR1M-v1.0,15104__1024__0___0,13,Small Car,small,3.194805,ar>=2.1,True,Small Car|small|ar>=2.1,2.489559,176.917822,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
bc1fd4d6d3960de3,DIOR-R,17031,3,airplane,medium,1.527778,ar<1.6,False,airplane|medium|ar<1.6,93.782640,93.202024,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
4f3c434881c5d57f,FAIR1M-v1.0,5121__1024__0___0,5,Small Car,small,1.747036,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,90.000000,94.813594,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
9a1a44f3c8901ab0,FAIR1M-v1.0,11017__1024__0___0,44,Van,small,2.678572,ar>=2.1,True,Van|small|ar>=2.1,0.000000,178.768043,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
905ea71752531836,SODA-A,01251__800__2400___1800,104,small-vehicle,small,1.844642,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,74.744840,65.714167,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3e63636af36baff1,FAIR1M-v1.0,11659__1024__0___0,20,Small Car,small,1.888889,1.6<=ar<2.1,False,Small Car|small|1.6<=ar<2.1,90.868042,91.363847,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
129f458ad04ac8a9,FAIR1M-v1.0,12601__1024__0___0,5,other-airplane,medium,1.123067,ar<1.6,False,other-airplane|medium|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|AMBIGUOUS,False
8e56ac53539699d1,SODA-A,00967__800__0___1800,61,small-vehicle,small,2.464796,ar>=2.1,True,small-vehicle|small|ar>=2.1,39.957574,38.884533,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
4d640a4a492e7b53,DIOR-R,15950,0,vehicle,medium,2.77561,ar>=2.1,True,vehicle|medium|ar>=2.1,6.040553,7.754291,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
30afd0ef2dff8a7b,SODA-A,01145__800__2400___0,22,small-vehicle,small,1.769691,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,94.289165,95.572243,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
3d637368610dc668,FAIR1M-v1.0,3588__1024__0___0,124,Bus,small,3.252577,ar>=2.1,True,Bus|small|ar>=2.1,112.833646,114.285843,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
47dd8544c36dd269,DIOR-R,22289,2,storagetank,small,1.222222,ar<1.6,False,storagetank|small|ar<1.6,,,0,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,PENDING|AMBIGUOUS,False
ea203777c3f8871a,SODA-A,02249__800__1800___1023,4,container,small,4.948442,ar>=2.1,True,container|small|ar>=2.1,85.877704,85.791016,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
ec093c884db655a2,SODA-A,01877__800__3000___1944,252,small-vehicle,small,2.30714,ar>=2.1,True,small-vehicle|small|ar>=2.1,140.710587,141.458798,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
52653c939e4c15ed,FAIR1M-v1.0,3176__1024__0___0,71,Van,small,2.586667,ar>=2.1,True,Van|small|ar>=2.1,25.114835,20.185812,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
56a7ecde48a29745,FAIR1M-v1.0,6446__1024__0___824,1,Dry Cargo Ship,large,8.556433,ar>=2.1,True,Dry Cargo Ship|large|ar>=2.1,103.934835,102.792286,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fc2ccb14e2f3e01e,SODA-A,00128__800__600___1800,30,small-vehicle,small,1.720152,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,37.056538,,0,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,LABELED|AMBIGUOUS,False
b563d9f6ead4a4c7,SODA-A,01447__800__0___1800,53,large-vehicle,small,6.695884,ar>=2.1,True,large-vehicle|small|ar>=2.1,173.023798,172.532918,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
f3276b3aeb3f4ce5,DIOR-R,12038,60,vehicle,small,1.465517,ar<1.6,False,vehicle|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|AMBIGUOUS,False
1bb2b2326864db99,FAIR1M-v1.0,2570__1024__0___0,48,Dump Truck,small,3.32,ar>=2.1,True,Dump Truck|small|ar>=2.1,,166.651280,1,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|LABELED,False
1e02d428965a0211,SODA-A,01284__800__600___1200,17,small-vehicle,small,3.239175,ar>=2.1,True,small-vehicle|small|ar>=2.1,94.899128,94.950273,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
75bb9116f3c34c09,SODA-A,02443__800__0___1800,16,container,small,5.640317,ar>=2.1,True,container|small|ar>=2.1,,79.135958,1,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|LABELED,False
c97d6709d7d4757a,FAIR1M-v1.0,12808__1024__824___0,1,Dry Cargo Ship,medium,5.695079,ar>=2.1,True,Dry Cargo Ship|medium|ar>=2.1,160.635252,159.577665,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c47d013701381a3d,FAIR1M-v1.0,1900__1024__0___0,221,Dump Truck,small,3.25,ar>=2.1,True,Dump Truck|small|ar>=2.1,179.584817,179.599325,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
56b495f36311def3,SODA-A,01875__800__3600___1985,12,small-vehicle,small,2.111857,ar>=2.1,True,small-vehicle|small|ar>=2.1,3.399697,4.398689,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c3774ced28358a16,FAIR1M-v1.0,5879__1024__2472___2976,20,A350,large,1.181534,ar<1.6,False,A350|large|ar<1.6,176.764979,175.030251,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
91760b4ad5c3be9e,DIOR-R,20444,4,ship,medium,2.875899,ar>=2.1,True,ship|medium|ar>=2.1,86.248270,86.467705,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
08d2f445bf4d9385,FAIR1M-v1.0,13687__1024__0___0,42,Van,small,1.828571,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,42.117035,44.999982,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e3dc811f747babb2,DIOR-R,15060,16,harbor,large,1.367459,ar<1.6,False,harbor|large|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|SKIP,False
81d934df4d3acf46,FAIR1M-v1.0,8860__1024__0___0,78,Van,small,1.920245,1.6<=ar<2.1,False,Van|small|1.6<=ar<2.1,49.184886,47.366322,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
14381be7c19b225b,SODA-A,00256__800__0___1944,67,small-vehicle,small,1.890463,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,35.095770,33.111350,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
fc5045dd9772e2e2,DIOR-R,16672,26,vehicle,small,2.0,1.6<=ar<2.1,False,vehicle|small|1.6<=ar<2.1,154.025612,156.501409,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e1bece22e410dd0f,DIOR-R,19917,49,ship,small,2.555556,ar>=2.1,True,ship|small|ar>=2.1,1.548139,2.405968,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
2f9777a906791220,SODA-A,01316__800__2400___1944,7,storage-tank,small,1.022278,ar<1.6,False,storage-tank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
7de5cfb9881a2373,SODA-A,01603__800__2400___600,66,small-vehicle,small,2.232439,ar>=2.1,True,small-vehicle|small|ar>=2.1,137.327754,138.521467,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
5069a0a031ebaee2,FAIR1M-v1.0,9254__1024__0___0,1,Intersection,medium,1.136964,ar<1.6,False,Intersection|medium|ar<1.6,,,0,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,PENDING|AMBIGUOUS,False
0f0a605b3d92594b,SODA-A,01780__800__1200___0,0,ship,small,2.232007,ar>=2.1,True,ship|small|ar>=2.1,134.581786,136.591152,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c3e9e3eb38c8405d,DIOR-R,22777,15,storagetank,small,1.083333,ar<1.6,False,storagetank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
860667d1353a67a9,DIOR-R,19701,22,vehicle,small,2.44186,ar>=2.1,True,vehicle|small|ar>=2.1,122.152305,124.902490,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
ae5383f9df259c3c,SODA-A,01310__800__3000___1200,22,storage-tank,small,1.044419,ar<1.6,False,storage-tank|small|ar<1.6,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,AMBIGUOUS|AMBIGUOUS,False
c73e58a8d640df1d,SODA-A,02024__800__1200___0,17,small-vehicle,small,2.109931,ar>=2.1,True,small-vehicle|small|ar>=2.1,72.824092,76.277699,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
61678f8d054d3992,SODA-A,02186__800__600___1985,3,small-vehicle,small,2.481748,ar>=2.1,True,small-vehicle|small|ar>=2.1,110.973469,104.656800,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
86e4898759bfa621,SODA-A,01430__800__600___1935,40,container,small,2.267228,ar>=2.1,True,container|small|ar>=2.1,29.876046,32.171230,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
6cc621299b704614,DIOR-R,16892,26,vehicle,small,2.181818,ar>=2.1,True,vehicle|small|ar>=2.1,179.625527,176.794781,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e8a6912665dea1f6,FAIR1M-v1.0,2344__1024__0___0,15,Boeing777,medium,1.603937,1.6<=ar<2.1,False,Boeing777|medium|1.6<=ar<2.1,,94.992080,1,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|LABELED,False
3c00a707c37fd583,SODA-A,00051__800__1200___1985,15,small-vehicle,small,2.047462,1.6<=ar<2.1,False,small-vehicle|small|1.6<=ar<2.1,21.689064,21.571312,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
8f9edc772889336d,DIOR-R,14321,2,overpass,small,1.7737,1.6<=ar<2.1,False,overpass|small|1.6<=ar<2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|AMBIGUOUS,False
572435f0f7f67ee6,SODA-A,02071__800__3000___1987,10,small-vehicle,small,2.719038,ar>=2.1,True,small-vehicle|small|ar>=2.1,179.283819,179.181520,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
82266f2313b9e104,FAIR1M-v1.0,6707__1024__0___0,5,Basketball Court,medium,1.652389,1.6<=ar<2.1,False,Basketball Court|medium|1.6<=ar<2.1,128.873072,130.266564,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
38153dc8be349a37,FAIR1M-v1.0,4811__1024__0___0,5,Van,small,2.304348,ar>=2.1,True,Van|small|ar>=2.1,41.760304,48.012805,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
034faf734f0393c8,SODA-A,01693__800__2400___600,45,container,small,5.183791,ar>=2.1,True,container|small|ar>=2.1,87.929954,88.842650,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
f5aed09ba3b21d74,SODA-A,02402__800__2400___1800,357,ship,small,2.925755,ar>=2.1,True,ship|small|ar>=2.1,101.309991,102.094703,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
9ac669110c976a77,DIOR-R,14575,68,ship,small,2.5,ar>=2.1,True,ship|small|ar>=2.1,91.862620,91.080861,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
e5629ce928bbbad1,FAIR1M-v1.0,13822__1024__0___0,6,other-ship,medium,3.489426,ar>=2.1,True,other-ship|medium|ar>=2.1,28.207494,28.540010,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
39698a6deeced908,FAIR1M-v1.0,9221__1024__0___0,39,Small Car,small,2.347826,ar>=2.1,True,Small Car|small|ar>=2.1,76.551310,75.379129,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c9e6f29e0a36851f,DIOR-R,20332,41,vehicle,small,2.071896,1.6<=ar<2.1,False,vehicle|small|1.6<=ar<2.1,51.428726,55.049359,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
4ac5a835b572abd4,DIOR-R,18180,0,storagetank,medium,1.0,ar<1.6,False,storagetank|medium|ar<1.6,,,0,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,PENDING|AMBIGUOUS,False
2248426dbd1d000b,DIOR-R,17425,5,stadium,medium,1.352941,ar<1.6,False,stadium|medium|ar<1.6,89.522547,91.974935,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
86eefdfc61bd02b3,DIOR-R,22687,59,ship,small,2.538462,ar>=2.1,True,ship|small|ar>=2.1,178.814753,3.366462,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
bc3f1cb52de6b28f,SODA-A,01757__800__600___0,115,container,small,5.273803,ar>=2.1,True,container|small|ar>=2.1,172.919902,170.172274,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
c724e5dec82ecb7e,SODA-A,01407__800__1200___1800,17,small-vehicle,small,2.199933,ar>=2.1,True,small-vehicle|small|ar>=2.1,175.179245,171.552487,0,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,COMPLETE,True
0aba074f8cf61c54,FAIR1M-v1.0,14789__1024__0___0,6,Small Car,small,2.313433,ar>=2.1,True,Small Car|small|ar>=2.1,,130.732148,1,0,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|LABELED,False
fd360dfd44b55275,FAIR1M-v1.0,1197__1024__0___0,0,Football Field,large,2.451089,ar>=2.1,True,Football Field|large|ar>=2.1,,,1,1,8e8d4b61ea982f03a0fdefaca4068be0ac64d1f363bae1005adde8cfe8c7c0b1,e99ce31344fc741606a880e8655161cfd65454a4dc336650fcd5249bdddbbfec,SKIP|AMBIGUOUS,False
